cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-043229,magna_carta_crimson_stigmata,Copyright,65,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-043346,kiki_kaikai_(series),Copyright,63,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-043350,mirror's_edge_(series),Copyright,63,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,https://www.ea.com/games/mirrors-edge/mirrors-edge,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-043423,siren_1,Copyright,62,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-043622,kiki_kaikai,Copyright,59,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-043820,artificial_utopia_in_ruins,Copyright,56,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-043913,echo_(vocaloid),Copyright,55,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-043959,rin-chan_now!_(vocaloid),Copyright,55,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-043993,colorful_x_melody_(vocaloid),Copyright,54,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-044040,oshiete_miko_sensei,Copyright,54,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-044044,pygmalion._(group),Copyright,54,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-044111,let's_be_one_(love_live!),Copyright,53,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-044191,kid_icarus_(nes),Copyright,52,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
cycle-0006,4,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-044205,nemesis_no_juukou_(vocaloid),Copyright,52,REVIEWED_UNRESOLVED,No HIGH-confidence first-party title/scope evidence,,Deferred; no narrowing or guess.
