canonical_tag,home_copyright,evidence_url,evidence_type,evidence_claim,scope_note
ai-chan_(precure),dokidoki!_precure,https://lineup.toei-anim.co.jp/ja/tv/dd_precure/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official DokiDoki! Precure character/cast roster names Ai-chan (アイちゃん).",Exact roster member in the named series; no franchise-wide inference.
rakeru_(precure),dokidoki!_precure,https://lineup.toei-anim.co.jp/ja/tv/dd_precure/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official DokiDoki! Precure character/cast roster names Rakeru (ラケル).",Exact roster member in the named series; no franchise-wide inference.
sharuru_(precure),dokidoki!_precure,https://lineup.toei-anim.co.jp/ja/tv/dd_precure/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official DokiDoki! Precure character/cast roster names Sharuru (シャルル).",Exact roster member in the named series; no franchise-wide inference.
chypre_(precure),precure,https://lineup.toei-anim.co.jp/ja/tv/hc_precure/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official HeartCatch Precure character/cast page identifies Chypre (シプレ) as a named character in that series.",Exact named character on the official series page; HOME root follows the existing accepted Precure root mapping.
coffret_(precure),precure,https://lineup.toei-anim.co.jp/ja/tv/hc_precure/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official HeartCatch Precure character/cast page identifies Coffret (コフレ) as a named character in that series.",Exact named character on the official series page; HOME root follows the existing accepted Precure root mapping.
potpourri_(precure),precure,https://lineup.toei-anim.co.jp/ja/tv/hc_precure/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official HeartCatch Precure character/cast page identifies Potpourri (ポプリ) as a named character in that series.",Exact named character on the official series page; HOME root follows the existing accepted Precure root mapping.
hug-tan_(precure),precure,https://lineup.toei-anim.co.jp/ja/tv/hugtto_precure/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official HUGtto! Precure character/cast page names Hug-tan (はぐたん).",Exact named character on the official series page; HOME root follows the existing accepted Precure root mapping.
mofurun_(precure),precure,https://lineup.toei-anim.co.jp/ja/movie/mahou_precure_movie/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official Maho Girls Precure film character/cast page names Mofurun (モフルン) and Cure Mofurun.",The named character is explicitly in the official Maho Girls Precure cast; HOME root follows the existing accepted Precure root mapping.
coco_(precure),yes!_precure_5,https://lineup.toei-anim.co.jp/ja/tv/yes_precure5/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official Yes! Precure 5 character/cast page names Coco (ココ) in the story and series roster.",Exact member of the named season; use its accepted Copyright root, not the broad Precure umbrella.
nuts_(precure),yes!_precure_5,https://lineup.toei-anim.co.jp/ja/tv/yes_precure5/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official Yes! Precure 5 character/cast page names Nuts (ナッツ) as Coco's friend.",Exact member of the named season; use its accepted Copyright root, not the broad Precure umbrella.
chiffon_(precure),fresh_precure!,https://lineup.toei-anim.co.jp/ja/tv/fresh_precure/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official Fresh Precure character/cast roster names Chiffon (シフォン).",Exact named character in the Fresh Precure roster and work-specific accepted Copyright root.
hummy_(precure),suite_precure,https://lineup.toei-anim.co.jp/ja/tv/suite_precure/story/,TOEI_OFFICIAL_SERIES_CHARACTER_REFERENCE,"Toei Animation's official Suite Precure story page names Hummy (ハミィ) and identifies Hummy as the fairy who asks the protagonists to become Precure.",The official synopsis places the named entity in Suite Precure; use the work-specific accepted Copyright root.
candy_(precure),smile_precure!,https://lineup.toei-anim.co.jp/ja/tv/smile_precure/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official Smile Precure character page names Candy (キャンディ) and describes her arrival from Märchenland.",Exact named character in the Smile Precure source; use the work-specific accepted Copyright root.
hino_akane_(precure),smile_precure!,https://lineup.toei-anim.co.jp/ja/tv/smile_precure/character/,TOEI_OFFICIAL_CHARACTER_ROSTER,"Toei Animation's official Smile Precure character/cast page lists Cure Sunny / Hino Akane (キュアサニー／日野あかね).",Exact named character identity in the official roster and work-specific accepted Copyright root.
