canonical_tag,home_copyright,evidence_url,evidence_type,evidence_claim,scope_note
fraw_bow,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Fraw Bow under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / White Base Crew.
bright_noa,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Bright Noa under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / White Base Crew.
sayla_mass,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Sayla Mass under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / White Base Crew.
kai_shiden,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Kai Shiden under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / White Base Crew.
mirai_yashima,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Mirai Yashima under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / White Base Crew.
dozle_zabi,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Dozle Zabi under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / Zeon.
garma_zabi,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Garma Zabi under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / Zeon.
gihren_zabi,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Gihren Zabi under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / Zeon.
kycilia_zabi,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Kycilia Zabi under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / Zeon.
lalah_sune,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Lalah Sune under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / Zeon.
challia_bull,mobile_suit_gundam,https://safebooru.donmai.us/wiki_pages/mobile_suit_gundam,DANBOORU_CURATED_CHARACTER_LIST,"The curated Mobile Suit Gundam work page names Challia Bull under its explicit Characters roster for the 1979 series; this row records only the exact matching Character tag under that work.",Mobile Suit Gundam: Characters / Zeon.
