canonical_tag,home_copyright,evidence_url,evidence_type,evidence_claim,scope_note
ash_ketchum,pokemon,https://shima.donmai.us/wiki_pages/list_of_pokemon_anime_characters,DANBOORU_CURATED_CHARACTER_LIST,"The curated Danbooru list of Pokémon anime characters explicitly lists the exact Character tag ash_ketchum among the anime's named human characters; this row records only that named member under the Pokémon home root.",List Of Pokemon Anime Characters: main-character table, exact linked tag.
tracey_sketchit,pokemon,https://shima.donmai.us/wiki_pages/list_of_pokemon_anime_characters,DANBOORU_CURATED_CHARACTER_LIST,"The curated Danbooru list of Pokémon anime characters explicitly lists the exact Character tag tracey_sketchit among the anime's named human characters; this row records only that named member under the Pokémon home root.",List Of Pokemon Anime Characters: main-character table, exact linked tag.
gary_oak,pokemon,https://shima.donmai.us/wiki_pages/list_of_pokemon_anime_characters,DANBOORU_CURATED_CHARACTER_LIST,"The curated Danbooru list of Pokémon anime characters explicitly lists the exact Character tag gary_oak among the anime's named human characters; this row records only that named member under the Pokémon home root.",List Of Pokemon Anime Characters: rivals table, exact linked tag.
nurse_joy,pokemon,https://shima.donmai.us/wiki_pages/list_of_pokemon_anime_characters,DANBOORU_CURATED_CHARACTER_LIST,"The curated Danbooru list of Pokémon anime characters explicitly lists the exact Character tag nurse_joy in its supporting-character roster; this row records only that named member under the Pokémon home root.",List Of Pokemon Anime Characters: supporting characters, exact linked tag.
officer_jenny,pokemon,https://shima.donmai.us/wiki_pages/list_of_pokemon_anime_characters,DANBOORU_CURATED_CHARACTER_LIST,"The curated Danbooru list of Pokémon anime characters explicitly lists the exact Character tag officer_jenny in its supporting-character roster; this row records only that named member under the Pokémon home root.",List Of Pokemon Anime Characters: supporting characters, exact linked tag.
professor_oak,pokemon,https://shima.donmai.us/wiki_pages/list_of_pokemon_anime_characters,DANBOORU_CURATED_CHARACTER_LIST,"The curated Danbooru list of Pokémon anime characters explicitly lists Professor Oak, whose linked Danbooru Character page identifies tag professor_oak and states that the character was introduced in Pokémon Red and Green.",List Of Pokemon Anime Characters: supporting characters; linked exact character page confirms Pokémon origin.
professor_cerise,pokemon,https://shima.donmai.us/wiki_pages/list_of_pokemon_anime_characters,DANBOORU_CURATED_CHARACTER_LIST,"The curated Danbooru list of Pokémon anime characters explicitly lists Prof. Cerise/Dr. Sakuragi as a named supporting character; the accepted catalog's exact Character tag professor_cerise is the corresponding named entry.",List Of Pokemon Anime Characters: supporting characters, exact named roster entry.
aether_foundation_employee,pokemon,https://safebooru.donmai.us/wiki_pages/list_of_pokemon_characters,DANBOORU_CURATED_CHARACTER_LIST,"The curated Danbooru list of human Pokémon characters explicitly includes Aether Foundation Employee as a named character entry; this row records only the matching accepted Character tag.",List Of Pokemon Characters: Aether Foundation roster, exact linked tag.
professor_elm,pokemon,https://safebooru.donmai.us/wiki_pages/list_of_pokemon_characters,DANBOORU_CURATED_CHARACTER_LIST,"The curated Danbooru list of human Pokémon characters explicitly includes Prof. Elm/Dr. Utsugi as a named character; this row records only the matching accepted Character tag.",List Of Pokemon Characters: Professors/Assistants roster, exact linked tag.
professor_birch,pokemon,https://safebooru.donmai.us/wiki_pages/list_of_pokemon_characters,DANBOORU_CURATED_CHARACTER_LIST,"The curated Danbooru list of human Pokémon characters explicitly includes Prof. Birch/Dr. Odamaki as a named character; this row records only the matching accepted Character tag.",List Of Pokemon Characters: Professors/Assistants roster, exact linked tag.
