row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-009001,kyouno_madoka,4,京乃まどか,京乃まどか,ACCEPTED_AI,
I70-009002,lyn_albell,4,リィン・アルベール,リィン・アルベール,ACCEPTED_AI,
I70-009003,martha_(rider)_(fate),4,マルタ（ライダー）,マルタ（ライダー）,ACCEPTED_AI,
I70-009004,meteor_(arknights),4,メテオ,メテオ,ACCEPTED_AI,
I70-009005,naima_(ado),4,うっせぇわちゃん,うっせぇわちゃん,REVIEW_REQUIRED,要確認
I70-009006,nerine,4,ネリネ,ネリネ,ACCEPTED_AI,
I70-009007,pola_(seaside_coincidence)_(azur_lane),4,ポーラ（シーサイド・コインシデンス）,ポーラ（シーサイド・コインシデンス）,REVIEW_REQUIRED,要確認
I70-009008,protean_assassin_melona,4,千変の刺客メローナ,千変の刺客メローナ,ACCEPTED_AI,
I70-009009,sakura_ayane,4,佐倉綾音,佐倉綾音,ACCEPTED_AI,
I70-009010,souchou,4,総長,総長,REVIEW_REQUIRED,要確認
I70-009011,tanino_gimlet_(embodiment_of_keravnos)_(umamusume),4,タニノギムレット（身に纏うケラヴノス）,タニノギムレット（身に纏うケラヴノス）,ACCEPTED_AI,
I70-009012,toki_(abi-eshuh)_(blue_archive),4,飛鳥馬トキ（アビ・エシュフ）,飛鳥馬トキ（アビ・エシュフ）,ACCEPTED_AI,
I70-009013,zara_due_(kancolle),4,Zara Due（艦これ）,Zara Due（艦これ）,REVIEW_REQUIRED,要確認
I70-009014,aesc_(savior)_(fate),4,救世主トネリコ,救世主トネリコ,ACCEPTED_AI,
I70-009015,barbie_(character),4,バービー,バービー,ACCEPTED_AI,
I70-009016,blonney,4,ブローニー,ブローニー,ACCEPTED_AI,
I70-009017,cacnea,4,サボネア,サボネア,ACCEPTED_AI,
I70-009018,cramorant,4,ウッウ,ウッウ,ACCEPTED_AI,
I70-009019,deviruchi,4,デビルチ,デビルチ,ACCEPTED_AI,
I70-009020,female_gunner_(dungeon_and_fighter),4,女性ガンナー（アラド戦記）,女性ガンナー（アラド戦記）,REVIEW_REQUIRED,要確認
I70-009021,fierce_deity,4,鬼神リンク,鬼神リンク,ACCEPTED_AI,
I70-009022,fudou_akio,4,不動明王,不動明王,ACCEPTED_AI,
I70-009023,haurchefant_greystone,4,オルシュファン,オルシュファン,ACCEPTED_AI,
I70-009024,kazami_mizuho,4,風見みずほ,風見みずほ,ACCEPTED_AI,
I70-009025,mash_kyrielight_(swimsuit_of_perpetual_summer_ver.02),4,マシュ・キリエライト（常夏の水着Ver.02）,マシュ・キリエライト（常夏の水着Ver.02）,ACCEPTED_AI,
I70-009026,mitsumine_mashiro,4,三峰真白,三峰真白,ACCEPTED_AI,
I70-009027,poporing,4,ポポリン,ポポリン,ACCEPTED_AI,
I70-009028,rouge_(unlucky_rabbit)_(nikke),4,ルージュ：アンラッキーラビット,ルージュ：アンラッキーラビット,ACCEPTED_AI,
I70-009029,silence_suzuka_(emerald_on_the_waves)_(umamusume),4,サイレンススズカ（波間のエメラルド）,サイレンススズカ（波間のエメラルド）,REVIEW_REQUIRED,要確認
I70-009030,sunkern,4,ヒマナッツ,ヒマナッツ,ACCEPTED_AI,
I70-009031,tentacruel,4,ドククラゲ,ドククラゲ,ACCEPTED_AI,
I70-009032,ushiromiya_george,4,右代宮譲治,右代宮譲治,ACCEPTED_AI,
I70-009033,yenisei_(reverse:1999),4,エニセイ,エニセイ,ACCEPTED_AI,
I70-009034,billy_kid_(starlight),4,ビリー・キッド（スターライト）,ビリー・キッド（スターライト）,REVIEW_REQUIRED,要確認
I70-009035,chiester45,4,シエスタ45,シエスタ45,ACCEPTED_AI,
I70-009036,cure_majesty,4,キュアマジェスティ,キュアマジェスティ,ACCEPTED_AI,
I70-009037,giroro,4,ギロロ,ギロロ,ACCEPTED_AI,
I70-009038,impostor_(among_us),4,インポスター,インポスター,ACCEPTED_AI,
I70-009039,mihara_(nikke),4,ミハラ,ミハラ,ACCEPTED_AI,
I70-009040,nakahara_misaki,4,中原岬,中原岬,ACCEPTED_AI,
I70-009041,niyon_(granblue_fantasy),4,ニオ,ニオ,ACCEPTED_AI,
I70-009042,nohara_shinnosuke,4,野原しんのすけ,野原しんのすけ,ACCEPTED_AI,
I70-009043,prunechi,4,prunechi,prunechi,REVIEW_REQUIRED,要確認
I70-009044,serina_(christmas)_(blue_archive),4,セリナ（クリスマス）,セリナ（クリスマス）,ACCEPTED_AI,
I70-009045,siesta_(tantei_wa_mou_shindeiru),4,シエスタ,シエスタ,ACCEPTED_AI,
I70-009046,super_sass_(girls'_frontline),4,Super SASS（ドールズフロントライン）,Super SASS（ドールズフロントライン）,ACCEPTED_AI,
I70-009047,swire_the_elegant_wit_(arknights),4,琳琅スワイヤー,琳琅スワイヤー,ACCEPTED_AI,
I70-009048,tashigi,4,たしぎ,たしぎ,ACCEPTED_AI,
I70-009049,t'au,4,タウ・エンパイア,タウ・エンパイア,ACCEPTED_AI,
I70-009050,alice_(tales),4,アリス（ラタトスクの騎士）,アリス（ラタトスクの騎士）,ACCEPTED_AI,
I70-009051,alleyne_(queen's_blade),4,アレイン,アレイン,ACCEPTED_AI,
I70-009052,amano_nene_(vtuber),4,天野寧々,天野寧々,ACCEPTED_AI,
I70-009053,arctic_fox_(kemono_friends),4,ホッキョクギツネ（けものフレンズ）,ホッキョクギツネ（けものフレンズ）,ACCEPTED_AI,
I70-009054,arima_miyako,4,有間都古,有間都古,ACCEPTED_AI,
I70-009055,asmodeus_(umineko),4,アスモデウス,アスモデウス,ACCEPTED_AI,
I70-009056,chiron_(fate),4,ケイローン,ケイローン,ACCEPTED_AI,
I70-009057,cloud_retainer_(genshin_impact),4,留雲借風真君,留雲借風真君,ACCEPTED_AI,
I70-009058,cubchoo,4,クマシュン,クマシュン,ACCEPTED_AI,
I70-009059,dark_matter_(kirby),4,ダークマター,ダークマター,ACCEPTED_AI,
I70-009060,fu_hua_(valkyrie_accipiter),4,フカ（戦乙女・迅羽）,フカ（戦乙女・迅羽）,ACCEPTED_AI,
I70-009061,heavy_cruiser_princess,4,重巡棲姫,重巡棲姫,ACCEPTED_AI,
I70-009062,irie_miyuki,4,入江みゆき,入江みゆき,ACCEPTED_AI,
I70-009063,juno_(overwatch),4,ジュノ,ジュノ,ACCEPTED_AI,
I70-009064,kain_highwind,4,カイン・ハイウインド,カイン・ハイウインド,ACCEPTED_AI,
I70-009065,leavanny,4,ハハコモリ,ハハコモリ,ACCEPTED_AI,
I70-009066,leo/need_miku,4,初音ミク（Leo/need）,初音ミク（Leo/need）,ACCEPTED_AI,
I70-009067,locusta_(fate),4,ロクスタ,ロクスタ,ACCEPTED_AI,
