row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-001001,uzuki_(kancolle),4,卯月,卯月 | 卯月(艦これ),ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001002,albedo_(genshin_impact),4,アルベド,アルベド | アルベド(原神),ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001003,dantsu_flame_(umamusume),4,ダンツフレーム,ダンツフレーム | ダンツフレーム(ウマ娘),ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001004,kamijou_touma,4,上条当麻,上条当麻,ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001005,tomoe_gozen_(fate),4,巴御前,巴御前 | アーチャー・インフェルノ,ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001006,satsuki_(kancolle),4,皐月,皐月 | 皐月(艦これ),ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001007,mogami_(kancolle),4,最上,最上 | 最上(艦これ),ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001008,ukinami_yuzuha,4,浮波柚葉,浮波柚葉,ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001009,lyn_(fire_emblem),4,リン,リン | リンディス,ACCEPTED_AI,公式日本語名と別名を整理
I70-001010,urakaze_(kancolle),4,浦風,浦風 | 浦風(艦これ),ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001011,air_groove_(umamusume),4,エアグルーヴ,エアグルーヴ | エアグルーヴ(ウマ娘),ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001012,izumi_sagiri,4,和泉紗霧,和泉紗霧 | 紗霧,ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001013,sonia_(pokemon),4,ソニア,ソニア | ソニア(ポケモン),ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001014,shihouin_yoruichi,4,四楓院夜一,四楓院夜一,ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001015,tighnari_(genshin_impact),4,ティナリ,ティナリ,ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001016,sakamata_chloe_(1st_costume),4,沙花叉クロヱ（通常衣装）,沙花叉クロヱ | 沙花叉クロヱ(通常),ACCEPTED_AI,キャラクター名と衣装区分を明示
I70-001017,seia_(swimsuit)_(blue_archive),4,百合園セイア（水着）,百合園セイア(水着) | セイア(水着),ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001018,specter_(arknights),4,スペクター,スペクター | スペクター(アークナイツ),ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001019,unzan,4,雲山,雲山,ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001020,neuvillette_(genshin_impact),4,ヌヴィレット,ヌヴィレット,ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001021,mitaka_asa,4,三鷹アサ,三鷹アサ,ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001022,hayami_kanade,4,速水奏,速水奏,ACCEPTED_AI,既存日本語候補・作品文脈を確認
I70-001023,lyra_(pokemon),4,コトネ,コトネ | コトネ(ポケモン),ACCEPTED_AI,公式日本語名を採用
