row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
"I70-007001","yuni_(precure)","4","ユニ（プリキュア）","ユニ（プリキュア）","ACCEPTED_AI",""
"I70-007002","yuri_(project_moon)","4","ユーリ（Limbus Company）","ユーリ（Limbus Company）","ACCEPTED_AI",""
"I70-007003","dusknoir","4","ヨノワール","ヨノワール","ACCEPTED_AI",""
"I70-007004","estinien_varlineau","4","エスティニアン・ヴァーリノ","エスティニアン","ACCEPTED_AI",""
"I70-007005","golisopod","4","グソクムシャ","グソクムシャ","ACCEPTED_AI",""
"I70-007006","hisaishi_kanade","4","久石奏","久石奏","ACCEPTED_AI",""
"I70-007007","ignis_scientia","4","イグニス・スキエンティア","イグニス・スキエンティア","ACCEPTED_AI",""
"I70-007008","kefla_(dragon_ball)","4","ケフラ","ケフラ","ACCEPTED_AI",""
"I70-007009","kotohime_(touhou)","4","小兎姫","小兎姫","ACCEPTED_AI",""
"I70-007010","makiatto_(girls'_frontline_2)","4","マキアート（ドールズフロントライン2）","マキアート","ACCEPTED_AI",""
"I70-007011","ohishi_izumi","4","大石泉","大石泉","ACCEPTED_AI",""
"I70-007012","pawmot","4","パーモット","パーモット","ACCEPTED_AI",""
"I70-007013","shalltear_bloodfallen","4","シャルティア・ブラッドフォールン","シャルティア・ブラッドフォールン","ACCEPTED_AI",""
"I70-007014","yamawaki_bon_ivar","4","山脇・ボン・イヴァール","山脇・ボン・イヴァール","ACCEPTED_AI",""
"I70-007015","zuifeng_tenkai","4","瑞風天堺","瑞風天堺","REVIEW_REQUIRED","要確認"
"I70-007016","aikawa_(dorohedoro)","4","会川","会川","ACCEPTED_AI",""
"I70-007017","alfred_(fire_emblem)","4","アルフレッド","アルフレッド","ACCEPTED_AI",""
"I70-007018","banyue_(zenless_zone_zero)","4","盤岳","盤岳","REVIEW_REQUIRED","要確認"
"I70-007019","biyoo_(omniscient_reader's_viewpoint)","4","ビヨー","ビヨー","REVIEW_REQUIRED","要確認"
"I70-007020","cattleya_(queen's_blade)","4","カトレア","カトレア","ACCEPTED_AI",""
"I70-007021","fae_(fire_emblem)","4","ファ","ファ","ACCEPTED_AI",""
"I70-007022","hindenburg_(delirious_duel)_(azur_lane)","4","ヒンデンブルク（パラリティク・バーサス）","ヒンデンブルク（パラリティク・バーサス）","ACCEPTED_AI",""
"I70-007023","jinu_(kpop_demon_hunters)","4","ジヌ","ジヌ","REVIEW_REQUIRED","要確認"
"I70-007024","kujou_hikari","4","九条ひかり","九条ひかり","ACCEPTED_AI",""
"I70-007025","nephis_(shadow_slave)","4","ネフィス","ネフィス","REVIEW_REQUIRED","要確認"
"I70-007026","ram_(neptunia)","4","ラム（ネプテューヌ）","ラム（ネプテューヌ）","ACCEPTED_AI",""
"I70-007027","shirakami_fubuki_(parade_dress)","4","白上フブキ（パレードドレス）","白上フブキ（パレードドレス）","ACCEPTED_AI",""
"I70-007028","sussurro_(summer_flower)_(arknights)","4","ススーロ（夏の花）","ススーロ（夏の花）","ACCEPTED_AI",""
"I70-007029","taiyou_(kancolle)","4","大鷹（艦隊これくしょん）","大鷹","ACCEPTED_AI",""
"I70-007030","vox_(hazbin_hotel)","4","ヴォックス","ヴォックス","ACCEPTED_AI",""
"I70-007031","fate_testarossa_(impulse_form)","4","フェイト・テスタロッサ（インパルスフォーム）","フェイト・テスタロッサ（インパルスフォーム）","ACCEPTED_AI",""
"I70-007032","jean_grey","4","ジーン・グレイ","ジーン・グレイ","ACCEPTED_AI",""
"I70-007033","kamen_rider_decade","4","仮面ライダーディケイド","仮面ライダーディケイド","ACCEPTED_AI",""
"I70-007034","kappa_mob_(touhou)","4","モブ河童","モブ河童","ACCEPTED_AI",""
"I70-007035","kidou_yuuto","4","鬼道有人","鬼道有人","ACCEPTED_AI",""
"I70-007036","namikaze_minato","4","波風ミナト","波風ミナト","ACCEPTED_AI",""
"I70-007037","pandora_(mega_man)","4","パンドラ（ロックマン）","パンドラ（ロックマン）","ACCEPTED_AI",""
"I70-007038","rein_(futagohime)","4","レイン（ふたご姫）","レイン（ふたご姫）","ACCEPTED_AI",""
"I70-007039","remielle_dan_(seashade_pas_seul)","4","レミエル・ダン（シャドウ・ソリスト）","レミエル・ダン（シャドウ・ソリスト）","REVIEW_REQUIRED","要確認"
"I70-007040","saitou_ena","4","斉藤恵那","斉藤恵那","ACCEPTED_AI",""
"I70-007041","anne_boonchuy","4","アン・ブーンチョイ","アン・ブーンチョイ","ACCEPTED_AI",""
"I70-007042","bamboo_memory_(umamusume)","4","バンブーメモリー（ウマ娘）","バンブーメモリー","ACCEPTED_AI",""
"I70-007043","bloodhound_(apex_legends)","4","ブラッドハウンド（APEX）","ブラッドハウンド","ACCEPTED_AI",""
"I70-007044","choi_jongsu","4","チェ・ジョンス","チェ・ジョンス","REVIEW_REQUIRED","要確認"
"I70-007045","dedue_molinaro","4","ドゥドゥー＝モリナロ","ドゥドゥー＝モリナロ","ACCEPTED_AI",""
"I70-007046","falkner_(pokemon)","4","ハヤト","ハヤト","ACCEPTED_AI",""
"I70-007047","heroine_(dq3)","4","女勇者（DQ3）","女勇者（DQ3）","ACCEPTED_AI",""
"I70-007048","juniper_actias","4","ジュニパー・アクティアス","ジュニパー・アクティアス","REVIEW_REQUIRED","要確認"
"I70-007049","kagami_taiga","4","火神大我","火神大我","ACCEPTED_AI",""
"I70-007050","koishikawa_iko","4","小石川イコ","小石川イコ","ACCEPTED_AI",""
"I70-007051","kurobe_natsumi","4","黒部夏美","黒部夏美","ACCEPTED_AI",""
"I70-007052","leona_(league)","4","レオナ","レオナ","ACCEPTED_AI",""
"I70-007053","lunala","4","ルナアーラ","ルナアーラ","ACCEPTED_AI",""
"I70-007054","mejiro_dober_(off_the_line)_(umamusume)","4","メジロドーベル（ツイステッド・ライン）","メジロドーベル（ツイステッド・ライン）","ACCEPTED_AI",""
"I70-007055","ntw-20_(girls'_frontline)","4","NTW-20（ドールズフロントライン）","NTW-20","ACCEPTED_AI",""
"I70-007056","sherlock_shellingford","4","シャーロック・シェリンフォード","シャーロック・シェリンフォード","ACCEPTED_AI",""
"I70-007057","yokune_ruko","4","欲音ルコ","欲音ルコ","ACCEPTED_AI",""
"I70-007058","commandant_(pgr)","4","指揮官（パニグレ）","指揮官（パニグレ）","ACCEPTED_AI",""
"I70-007059","dlanor_a._knox","4","ドラノール・A・ノックス","ドラノール・A・ノックス","ACCEPTED_AI",""
"I70-007060","kasumi_(princess_connect!)","4","カスミ（プリコネ）","カスミ（プリコネ）","ACCEPTED_AI",""
"I70-007061","lilithmon","4","リリスモン","リリスモン","ACCEPTED_AI",""
"I70-007062","mega_gallade","4","メガエルレイド","メガエルレイド","ACCEPTED_AI",""
"I70-007063","mew_ichigo","4","ミュウイチゴ","ミュウイチゴ","ACCEPTED_AI",""
"I70-007064","miyabi_(senran_kagura)","4","雅緋","雅緋","ACCEPTED_AI",""
"I70-007065","miyanaga_teru","4","宮永照","宮永照","ACCEPTED_AI",""
"I70-007066","murakami_(girls_und_panzer)","4","ムラカミ（GuP）","ムラカミ","ACCEPTED_AI",""
"I70-007067","panette_(fire_emblem)","4","パネトネ","パネトネ","ACCEPTED_AI",""
"I70-007068","sekishiro_mico","4","堰代ミコ","堰代ミコ","ACCEPTED_AI",""
"I70-007069","zhuge_yuan","4","諸葛淵","諸葛淵","REVIEW_REQUIRED","要確認"
"I70-007070","a.k.i._(street_fighter)","4","A.K.I.","A.K.I.","ACCEPTED_AI",""
"I70-007071","amane_konata","4","天音こなた","天音こなた","ACCEPTED_AI",""
"I70-007072","asakura_rikako","4","朝倉理香子","朝倉理香子","ACCEPTED_AI",""
"I70-007073","beni-enma_(first_ascension)","4","紅閻魔（第一再臨）","紅閻魔（第一再臨）","ACCEPTED_AI",""
"I70-007074","crow_tengu_extra_(touhou)","4","モブ天狗","モブ天狗","ACCEPTED_AI",""
"I70-007075","hoothoot","4","ホーホー","ホーホー","ACCEPTED_AI",""
"I70-007076","horkeu_kamui","4","ホロケウカムイ","ホロケウカムイ","ACCEPTED_AI",""
"I70-007077","horsea","4","タッツー","タッツー","ACCEPTED_AI",""
"I70-007078","lee_(pgr)","4","リー（パニグレ）","リー（パニグレ）","ACCEPTED_AI",""
"I70-007079","maeda_toushirou","4","前田藤四郎","前田藤四郎","ACCEPTED_AI",""
"I70-007080","maruruk","4","マルルク","マルルク","ACCEPTED_AI",""
"I70-007081","penelo","4","パンネロ","パンネロ","ACCEPTED_AI",""
"I70-007082","porygon-z","4","ポリゴンZ","ポリゴンZ","ACCEPTED_AI",""
"I70-007083","sawaizumi_chiyu","4","沢泉ちゆ","沢泉ちゆ","ACCEPTED_AI",""
"I70-007084","shoto_(vtuber)","4","Shoto","Shoto","ACCEPTED_AI",""
"I70-007085","sola-ui_nuada-re_sophia-ri","4","ソラウ・ヌァザレ・ソフィアリ","ソラウ・ヌァザレ・ソフィアリ","ACCEPTED_AI",""
"I70-007086","zebstrika","4","ゼブライカ","ゼブライカ","ACCEPTED_AI",""
"I70-007087","zessica_wong","4","ゼシカ・ウォン","ゼシカ・ウォン","ACCEPTED_AI",""
"I70-007088","artorias_the_abysswalker","4","深淵歩きアルトリウス","深淵歩きアルトリウス","ACCEPTED_AI",""
"I70-007089","batsubyou","4","エラー猫","エラー猫","ACCEPTED_AI",""
"I70-007090","fischl_(ein_immernachtstraum)_(genshin_impact)","4","フィッシュル（極夜の真夢）","フィッシュル（極夜の真夢）","ACCEPTED_AI",""
"I70-007091","hayanami_(kancolle)","4","早波（艦隊これくしょん）","早波","ACCEPTED_AI",""
"I70-007092","hecatia_lapislazuli_(earth)","4","ヘカーティア・ラピスラズリ（地球）","青ヘカーティア","ACCEPTED_AI",""
"I70-007093","hermit_purple","4","ハーミットパープル","ハーミットパープル","ACCEPTED_AI",""
"I70-007094","katy_(pokemon)","4","カエデ","カエデ","ACCEPTED_AI",""
"I70-007095","kim_kitsuragi","4","キム・キツラギ","キム・キツラギ","ACCEPTED_AI",""
"I70-007096","konata_(kankin_jk)","4","此方","此方","ACCEPTED_AI",""
"I70-007097","laevatein_(nanoha)","4","レヴァンティン","レヴァンティン","ACCEPTED_AI",""
"I70-007098","mareanie","4","ヒドイデ","ヒドイデ","ACCEPTED_AI",""
"I70-007099","matsuda_chiyohiko","4","松田千代彦","松田千代彦","REVIEW_REQUIRED","要確認"
"I70-007100","momoka_(blue_archive)","4","由良木モモカ","由良木モモカ","ACCEPTED_AI",""
"I70-007101","power_girl_(1976_costume)","4","パワーガール（1976年コスチューム）","パワーガール（1976年コスチューム）","REVIEW_REQUIRED","要確認"
"I70-007102","takizawa_asuka","4","滝沢あすか","滝沢あすか","ACCEPTED_AI",""
"I70-007103","yuzuki_roa","4","夢月ロア","夢月ロア","ACCEPTED_AI",""
