row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-005001,pyukumuku,4,ナマコブシ,ナマコブシ,ACCEPTED_AI,
I70-005002,reaper_(overwatch),4,リーパー,リーパー,ACCEPTED_AI,
I70-005003,yae_sakura_(goushinnso_memento),4,御神装・勿忘,御神装・勿忘,ACCEPTED_AI,
I70-005004,kaizuka_inaho,4,界塚伊奈帆,界塚伊奈帆,ACCEPTED_AI,
I70-005005,mizumoto_yukari,4,水本ゆかり,水本ゆかり,ACCEPTED_AI,
I70-005006,mlynar_(arknights),4,ムリナール,ムリナール,ACCEPTED_AI,
I70-005007,morgan_le_fay_(third_ascension)_(fate),4,モルガン（第三再臨）,モルガン（第三再臨）,ACCEPTED_AI,
I70-005008,sasaki_akebi,4,佐々木あけび,佐々木あけび,ACCEPTED_AI,
I70-005009,trucy_wright,4,成歩堂みぬき,成歩堂みぬき,ACCEPTED_AI,
I70-005010,clara_(honkai:_star_rail),4,クラーラ,クラーラ,ACCEPTED_AI,
I70-005011,daifuku_(yukihana_lamy),4,だいふく（雪花ラミィ）,だいふく（雪花ラミィ）,REVIEW_REQUIRED,要確認
I70-005012,fate_testarossa_(lightning_form),4,フェイト・テスタロッサ（ライトニングフォーム）,フェイト・テスタロッサ（ライトニングフォーム）,ACCEPTED_AI,
I70-005013,genos,4,ジェノス,ジェノス,ACCEPTED_AI,
I70-005014,helena_blavatsky_(caster)_(fate),4,エレナ・ブラヴァツキー（キャスター）,エレナ・ブラヴァツキー（キャスター）,ACCEPTED_AI,
I70-005015,illumi_zoldyck,4,イルミ＝ゾルディック,イルミ＝ゾルディック,ACCEPTED_AI,
I70-005016,judy_hopps,4,ジュディ・ホップス,ジュディ・ホップス,ACCEPTED_AI,
I70-005017,kaitou_kid,4,怪盗キッド,怪盗キッド,ACCEPTED_AI,
I70-005018,red_desire_(umamusume),4,レッドディザイア（ウマ娘）,レッドディザイア（ウマ娘）,ACCEPTED_AI,
I70-005019,sasaki_chiho,4,佐々木千穂,佐々木千穂,ACCEPTED_AI,
I70-005020,hero_(dq3),4,勇者（DQ3）,勇者（DQ3）,ACCEPTED_AI,
I70-005021,hubert_von_vestra,4,ヒューベルト＝フォン＝ベストラ,ヒューベルト＝フォン＝ベストラ,ACCEPTED_AI,
I70-005022,kasai_amane,4,菓彩あまね,菓彩あまね,ACCEPTED_AI,
I70-005023,miguel_o'hara,4,ミゲル・オハラ,ミゲル・オハラ,ACCEPTED_AI,
I70-005024,reuniclus,4,ランクルス,ランクルス,ACCEPTED_AI,
I70-005025,storm_(x-men),4,ストーム,ストーム,ACCEPTED_AI,
I70-005026,closure_(arknights),4,クロージャ,クロージャ,ACCEPTED_AI,
I70-005027,es_(xblaze),4,Es（エス）,Es（エス）,ACCEPTED_AI,
I70-005028,oda_nobunaga_(swimsuit_berserker)_(fate),4,織田信長（水着バーサーカー）,織田信長（水着バーサーカー）,ACCEPTED_AI,
I70-005029,z46_(azur_lane),4,Z46,Z46,ACCEPTED_AI,
I70-005030,amethio_(pokemon),4,アメジオ,アメジオ,ACCEPTED_AI,
I70-005031,fugue_(honkai:_star_rail),4,帰忘の流離人,帰忘の流離人,ACCEPTED_AI,
I70-005032,hazawa_tsugumi,4,羽沢つぐみ,羽沢つぐみ,ACCEPTED_AI,
I70-005033,iguro_obanai,4,伊黒小芭内,伊黒小芭内,ACCEPTED_AI,
I70-005034,king_(aotu_world),4,金,金,REVIEW_REQUIRED,要確認
I70-005035,orfevre_(old_design)_(umamusume),4,オルフェーヴル（旧デザイン）,オルフェーヴル（旧デザイン）,ACCEPTED_AI,
I70-005036,owari_akane,4,終里赤音,終里赤音,ACCEPTED_AI,
I70-005037,sasori_(naruto),4,サソリ,サソリ,ACCEPTED_AI,
I70-005038,sugimoto_reimi,4,杉本鈴美,杉本鈴美,ACCEPTED_AI,
I70-005039,urbosa,4,ウルボザ,ウルボザ,ACCEPTED_AI,
I70-005040,amano_pikamee,4,天野ピカミィ,天野ピカミィ,ACCEPTED_AI,
I70-005041,gwen_tennyson,4,グウェン・テニスン,グウェン・テニスン,ACCEPTED_AI,
I70-005042,harmonie_(arknights),4,ハーモニー,ハーモニー,ACCEPTED_AI,
I70-005043,ange_(princess_principal),4,アンジェ,アンジェ,ACCEPTED_AI,
I70-005044,destroyer_princess,4,駆逐棲姫,駆逐棲姫,ACCEPTED_AI,
I70-005045,jasmine_(toshi_densetsu_kaitai_center),4,ジャスミン,ジャスミン,ACCEPTED_AI,
I70-005046,mettaton,4,メタトン,メタトン,ACCEPTED_AI,
I70-005047,morty_(pokemon),4,マツバ,マツバ,ACCEPTED_AI,
I70-005048,okazaki_ushio,4,岡崎汐,岡崎汐,ACCEPTED_AI,
I70-005049,saeki_miria,4,佐伯ミリア,佐伯ミリア,ACCEPTED_AI,
I70-005050,bell_cranel,4,ベル・クラネル,ベル・クラネル,ACCEPTED_AI,
I70-005051,mi_fu_(arknights),4,ミ・フ,ミ・フ,ACCEPTED_AI,
I70-005052,mitsugashira_enoko,4,三頭慧ノ子,三頭慧ノ子,ACCEPTED_AI,
I70-005053,palkia,4,パルキア,パルキア,ACCEPTED_AI,
I70-005054,schwertkreuz,4,シュベルトクロイツ,シュベルトクロイツ,ACCEPTED_AI,
I70-005055,shauna_(pokemon),4,サナ,サナ,ACCEPTED_AI,
I70-005056,van_arkride,4,ヴァン・アークライド,ヴァン・アークライド,ACCEPTED_AI,
I70-005057,wicke_(pokemon),4,ビッケ,ビッケ,ACCEPTED_AI,
I70-005058,yabuki_kana,4,矢吹可奈,矢吹可奈,ACCEPTED_AI,
I70-005059,akuma_nihmune,4,Akuma Nihmune,Akuma Nihmune,ACCEPTED_AI,
I70-005060,ellee-chan,4,エルちゃん,エルちゃん,ACCEPTED_AI,
I70-005061,inui_sajuna,4,乾紗寿叶,乾紗寿叶,ACCEPTED_AI,
I70-005062,kamio_reiji_(yua),4,カミオ・レイジ（ユア）,カミオ・レイジ（ユア）,REVIEW_REQUIRED,要確認
I70-005063,satsuki_(swimsuit)_(blue_archive),4,京極サツキ（水着）,京極サツキ（水着）,ACCEPTED_AI,
I70-005064,tsuji_renta,4,辻廉太,辻廉太,ACCEPTED_AI,
I70-005065,barasuishou,4,薔薇水晶,薔薇水晶,ACCEPTED_AI,
I70-005066,dialga,4,ディアルガ,ディアルガ,ACCEPTED_AI,
I70-005067,lexington_(warship_girls_r),4,レキシントン（戦艦少女R）,レキシントン（戦艦少女R）,ACCEPTED_AI,
