row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-003001,ampharos,4,デンリュウ,デンリュウ,ACCEPTED_AI,
I70-003002,arcane_vi,4,ヴァイ,ヴァイ | Vi | Arcane,ACCEPTED_AI,
I70-003003,franky_(one_piece),4,フランキー,フランキー,ACCEPTED_AI,
I70-003004,doraemon_(character),4,ドラえもん,ドラえもん | ドラえもん(キャラクター),ACCEPTED_AI,
I70-003005,konoka_(blue_archive),4,志真コノカ,志真コノカ | コノカ | コノカ(ブルーアーカイブ),ACCEPTED_AI,
I70-003006,mercedes_von_martritz,4,メルセデス＝フォン＝マルトリッツ,メルセデス＝フォン＝マルトリッツ,ACCEPTED_AI,
I70-003007,nina_(fire_emblem),4,エポニーヌ,エポニーヌ | エポニーヌ(FEif),ACCEPTED_AI,
I70-003008,fukuzawa_yumi,4,福沢祐巳,福沢祐巳,ACCEPTED_AI,
I70-003009,oddish,4,ナゾノクサ,ナゾノクサ,ACCEPTED_AI,
I70-003010,hiyajou_maho,4,比屋定真帆,比屋定真帆,ACCEPTED_AI,
I70-003011,ibuki_fuuko,4,伊吹風子,伊吹風子,ACCEPTED_AI,
I70-003012,mihono_bourbon_(mb-19890425)_(umamusume),4,ミホノブルボン（MB-19890425）,ミホノブルボン | MB-19890425,ACCEPTED_AI,
I70-003013,nadia_la_arwall,4,ナディア・ラ・アルウォール,ナディア・ラ・アルウォール | ナディア,ACCEPTED_AI,
I70-003014,roto_(dq3),4,勇者ロト,勇者ロト | ロト | 勇者(DQ3),ACCEPTED_AI,
I70-003015,ssrb_(shishiro_botan),4,SSRB,SSRB | ししろぼ,ACCEPTED_AI,
I70-003016,st._louis_(luxurious_wheels)_(azur_lane),4,サン・ルイ（Luxurious Wheels）,サン・ルイ | St. Louis | Luxurious Wheels,REVIEW_REQUIRED,要確認
I70-003017,ciel_phantomhive,4,シエル・ファントムハイヴ,シエル・ファントムハイヴ | シエル,ACCEPTED_AI,
I70-003018,sylvain_jose_gautier,4,シルヴァン＝ジョゼ＝ゴーティエ,シルヴァン＝ジョゼ＝ゴーティエ | シルヴァン,ACCEPTED_AI,
I70-003019,vane_(granblue_fantasy),4,ヴェイン,ヴェイン | ヴェイン(グラブル),ACCEPTED_AI,
I70-003020,abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate),4,アビゲイル・ウィリアムズ（水着・第3再臨）,アビゲイル・ウィリアムズ | アビゲイル(水着) | 第3再臨,ACCEPTED_AI,
I70-003021,eva_01,4,エヴァンゲリオン初号機,エヴァンゲリオン初号機 | エヴァ初号機 | EVA初号機 | 初号機,ACCEPTED_AI,
I70-003022,harmony_(pokemon),4,セイカ,セイカ | Harmony | Pokémon LEGENDS Z-A,REVIEW_REQUIRED,要確認
I70-003023,shiina_yuika_(1st_costume),4,椎名唯華（通常衣装）,椎名唯華 | 椎名唯華(通常),ACCEPTED_AI,
I70-003024,implacable_(azur_lane),4,インプラカブル,インプラカブル | インプラカブル(アズールレーン),ACCEPTED_AI,
I70-003025,kazami_yuuka_(pc-98),4,風見幽香（旧作）,風見幽香 | 旧作幽香 | 風見幽香(PC-98),ACCEPTED_AI,
I70-003026,kinugasa_kai_ni_(kancolle),4,衣笠改二,衣笠改二 | 衣笠(艦これ),ACCEPTED_AI,
I70-003027,slaine_troyard,4,スレイン・トロイヤード,スレイン・トロイヤード | スレイン,ACCEPTED_AI,
I70-003028,nekota_tsuna,4,猫汰つな,猫汰つな,ACCEPTED_AI,
I70-003029,arcanine,4,ウインディ,ウインディ,ACCEPTED_AI,
I70-003030,chou-10cm-hou-chan,4,長10cm砲ちゃん,長10cm砲ちゃん | ちょうじゅっせんちほうちゃん,ACCEPTED_AI,
I70-003031,suzukaze_aoba,4,涼風青葉,涼風青葉,ACCEPTED_AI,
I70-003032,taneshima_popura,4,種島ぽぷら,種島ぽぷら,ACCEPTED_AI,
I70-003033,trish_una,4,トリッシュ・ウナ,トリッシュ・ウナ,ACCEPTED_AI,
I70-003034,eishin_flash_(meisterschaft)_(umamusume),4,エイシンフラッシュ（Meisterschaft）,エイシンフラッシュ | Meisterschaft,REVIEW_REQUIRED,要確認
I70-003035,kurumi_noah,4,胡桃のあ,胡桃のあ,ACCEPTED_AI,
I70-003036,pannacotta_fugo,4,パンナコッタ・フーゴ,パンナコッタ・フーゴ | フーゴ,ACCEPTED_AI,
I70-003037,caracal_(kemono_friends),4,カラカル,カラカル | カラカル(けものフレンズ),ACCEPTED_AI,
I70-003038,clarisse_(granblue_fantasy),4,クラリス,クラリス | クラリス(グラブル) | クラリス(グランブルーファンタジー),ACCEPTED_AI,
I70-003039,kindred_(league),4,キンドレッド,キンドレッド | Kindred,ACCEPTED_AI,
I70-003040,mismagius,4,ムウマージ,ムウマージ,ACCEPTED_AI,
I70-003041,venat_(ff14),4,ヴェーネス,ヴェーネス | Venat,ACCEPTED_AI,
I70-003042,guzma_(pokemon),4,グズマ,グズマ | グズマ(ポケモン),ACCEPTED_AI,
I70-003043,ouro_kronii_(casual),4,オーロ・クロニー（私服）,オーロ・クロニー | オーロ・クロニー(私服) | オーロ・クロニー(私服衣装),ACCEPTED_AI,
I70-003044,rainbow_mika,4,レインボー・ミカ,レインボー・ミカ | レインボーミカ | R.ミカ,ACCEPTED_AI,
I70-003045,arbok,4,アーボック,アーボック,ACCEPTED_AI,
I70-003046,utsumi_erice,4,宇津見エリセ,宇津見エリセ,ACCEPTED_AI,
I70-003047,assassin_(fate/zero),4,百貌のハサン,百貌のハサン | アサシン(Fate/Zero),ACCEPTED_AI,
I70-003048,bagpipe_(arknights),4,バグパイプ,バグパイプ | バグパイプ(アークナイツ),ACCEPTED_AI,
I70-003049,magia_baiser,4,マジアベーゼ,マジアベーゼ | 悪の女幹部,ACCEPTED_AI,
I70-003050,rei_(pokemon),4,テル,テル | テル(ポケモン) | 男主人公(LEGENDS),ACCEPTED_AI,
I70-003051,klein_moretti,4,クライン・モレッティ,クライン・モレッティ | Klein Moretti,REVIEW_REQUIRED,要確認
