identity_key,candidate_cluster,candidate_state,human_intent,review_note
sailor_fundoshi,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
sarashi,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
shiny_pantyhose,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
single_leg_pantyhose,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
single_thighhigh,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
skin-colored_pantyhose,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
spiked_thighhighs,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
strapless,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
strapless_dress,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
strapless_jumpsuit,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
strapless_kimono,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
strapless_romper,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
strapless_shirt,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
striped_bandeau,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
striped_camisole,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
striped_pantyhose,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
striped_thighhighs,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V65_BATCH3,,
