row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-029901,erika_(sebastian_z),4,Character,,,,,,,"[""original"",""scho-ka-kola"",""akira_(manga)""]"
I70-029902,etou_toshiko,4,Character,,,,,江藤敏子,,"[""world_witches_series"",""strike_witches_zero"",""strike_witches:_suomus_misfits_squadron""]"
I70-029903,eva_13,4,Character,,,,,エヴァンゲリオン13号機,,"[""neon_genesis_evangelion"",""rebuild_of_evangelion"",""evangelion:_3.0_you_can_(not)_redo""]"
I70-029904,eve_(blaster_master_zero),4,Character,,,,,イヴ,,"[""blaster_master_zero"",""azure_striker_gunvolt"",""inti_creates""]"
I70-029905,feather_(granblue_fantasy),4,Character,,,,,フェザー,,"[""granblue_fantasy"",""shingeki_no_bahamut"",""cygames""]"
I70-029906,fi_(atelier),4,Character,,,,,fi（atelier）,,"[""atelier_(series)"",""atelier_ryza"",""atelier_ryza_2""]"
I70-029907,fine_motion_(titania)_(umamusume),4,Character,,,,,Titania(ウマ娘),,"[""umamusume"",""comiket_101"",""pokemon""]"
I70-029908,fiona_(xenoblade),4,Character,,,,,マシロ(ゼノブレイド3),,"[""xenoblade_chronicles_(series)"",""xenoblade_chronicles_3"",""xenoblade_chronicles_3:_future_redeemed""]"
I70-029909,forbin_(azur_lane),4,Character,,,,,フォルバン,,"[""azur_lane""]"
I70-029910,friedrich_der_grosse_(dark_raiments_of_gagaku)_(azur_lane),4,Character,,,,,雅楽の闇衣,,"[""azur_lane"",""azur_lane:_slow_ahead"",""fire_emblem""]"
I70-029911,friedrich_der_grosse_(one_summer_night's_intimacy)_(azur_lane),4,Character,,,,,真夏の夜の親昵,,"[""azur_lane"",""blue_archive""]"
I70-029912,futaba_aoi_(hara_hara!!),4,Character,,,,,,,"[""hara_hara!!""]"
I70-029913,ghost_(len'en),4,Character,,,,,ゆーれい,,"[""len'en"",""book_of_the_cafe"",""reactivate_majestical_imperial""]"
I70-029914,giru_(dragon_ball),4,Character,"giru_(dragon_ball_gt),giru_(dragonball_gt)",giru (dragon ball gt) | giru (dragonball gt),,,ギル(ドラゴンボール),,"[""dragon_ball"",""dragon_ball_gt"",""dragon_ball_z""]"
I70-029915,gm_orangeade,4,Character,,,,,GM Orangeade,,"[""last_origin"",""youtube"",""avengers_(series)""]"
I70-029916,golden_frieza,4,Character,,,,,ゴールデンフリーザ,,"[""dragon_ball"",""dragon_ball_super"",""dragon_ball_z""]"
