row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-057351,tsumetai_(tsurunoka),1,Artist,tsurunoka,tsurunoka,,,ツメタイ（ツルノカ）,,[]
I70-057352,udppagen,1,Artist,,,,,udppagen,,[]
I70-057353,usako_(usako1031),1,Artist,usako1031,usako1031,,,usako（usako1031）,,[]
I70-057354,uve,1,Artist,,,,,,,[]
I70-057355,vicarious,1,Artist,vicartrious,vicartrious,,,,,[]
I70-057356,wadante,1,Artist,,,,,ワダンテ,,[]
I70-057357,wildcard1_4,1,Artist,,,,,,,[]
I70-057358,xiaoju_xiaojie,1,Artist,,,,,Xiaoju Xiaojie,,[]
I70-057359,yitiao_er-hua,1,Artist,,,,,yitiao er-hua,,[]
I70-057360,yogisya,1,Artist,,,,,ヨギシャ,,[]
I70-057361,yokoyoko_(nazonazo),1,Artist,nazonazo_(nazonazot),nazonazo (nazonazot),,,横浜（ナゾナゾ）,,[]
I70-057362,yoruhoshi_owl,1,Artist,owl_(polaris_ilu),owl (polaris ilu),,,ヨルホシオウル,,[]
I70-057363,yuzuyomogi,1,Artist,,,,,Yuzuyomogi,,[]
I70-057364,zinbei,1,Artist,,,,,Zinbei,,[]
I70-057365,707arisu,1,Artist,,,,,707ARISU,,[]
I70-057366,aburi-gatana,1,Artist,,,,,,,[]
I70-057367,akitsu_taira,1,Artist,,,,,アキツ川,,[]
I70-057368,amakusa_setoka,1,Artist,,,,,,,[]
I70-057369,amenocchi,1,Artist,,,,,,,[]
I70-057370,atage,1,Artist,gomibox,gomibox,,,年齢で,,[]
I70-057371,atoatto,1,Artist,,,,,atoatto,,[]
I70-057372,awayuki_ramika,1,Artist,,,,,アウェイキ・ラミカ,,[]
I70-057373,barasui,1,Artist,,,,,バラスイ,,[]
I70-057374,bubble99,1,Artist,,,,,,,[]
I70-057375,cain_(gunnermul),1,Artist,,,,,カイン（ガンナムル）,,[]
I70-057376,ccccc_(jpn_m0),1,Artist,,,,,CCCCC（JPN M0）,,[]
I70-057377,dabuki,1,Artist,,,,,ダブキ,,[]
I70-057378,dakuazu,1,Artist,,,,,ダクアズ,,[]
I70-057379,din_(flypaper),1,Artist,,,,,din（フライペーパー）,,[]
I70-057380,doro_(sabarudoro),1,Artist,,,,,ドロ（サバルドロ）,,[]
I70-057381,doyoon_7,1,Artist,,,,,,,[]
I70-057382,erechan,1,Artist,,,,,エルミカル,,[]
I70-057383,felnemo,1,Artist,nemuri_gbng,nemuri gbng,,,フェルネモ,,[]
I70-057384,fuminshou_(nekopan_art),1,Artist,,,,,,,[]
I70-057385,fuwa_fuwa_dog,1,Artist,,,,,フワフワ犬,,[]
I70-057386,gregorius_yamada,1,Artist,yamaada,yamaada,,,,,[]
I70-057387,gyaza,1,Artist,ing3636,ing3636,,,ギャザ,,[]
I70-057388,hoshi_umi,1,Artist,,,,,hoshi umi,,[]
I70-057389,indexxryo,1,Artist,,,,,,,[]
I70-057390,jean_(jean_sp),1,Artist,jean_(artist),jean (artist),,,ジャン（ジャンSP）,,[]
I70-057391,jiwon_(sj1),1,Artist,,,,,,,[]
I70-057392,josal,1,Artist,,,,,ジョサル,,[]
I70-057393,k.ty_(amejin),1,Artist,,,,,K.TY（Amejin）,,[]
I70-057394,k+,1,Artist,,,,,K+,,[]
I70-057395,kai_(link2262),1,Artist,,,,,Kai（link2262）,,[]
I70-057396,kameseru,1,Artist,,,,,カメル,,[]
I70-057397,kanbei_(pixiv11037490),1,Artist,,,,,,,[]
I70-057398,katoki_hajime,1,Artist,hajime_katoki,hajime katoki,,,カトキ・ハジメ,,[]
I70-057399,keke_(kokorokeke),1,Artist,,,,,ケケ（ココロケケ）,,[]
I70-057400,ki_wa001,1,Artist,,,,,,,[]
