"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-001501","murakumo_kai_ni_(kancolle)","4","Character","2169","","","","","叢雲改二","","[{""copyright"":""kantai_collection"",""co_posts"":2112,""character_coverage"":1.0},{""copyright"":""original"",""co_posts"":12,""character_coverage"":0.005682},{""copyright"":""umamusume"",""co_posts"":7,""character_coverage"":0.003314},{""copyright"":""gundam"",""co_posts"":5,""character_coverage"":0.002367},{""copyright"":""pokemon"",""co_posts"":5,""character_coverage"":0.002367}]","","","PENDING",""
"I70-001502","airi_(blue_archive)","4","Character","2167","kurimura_airi","kurimura airi","","栗村アイリ","","","[{""copyright"":""blue_archive"",""co_posts"":2058,""character_coverage"":1.0},{""copyright"":""comiket_105"",""co_posts"":15,""character_coverage"":0.007289},{""copyright"":""the_beatles"",""co_posts"":12,""character_coverage"":0.005831},{""copyright"":""blue_archive_the_animation"",""co_posts"":9,""character_coverage"":0.004373},{""copyright"":""vocaloid"",""co_posts"":8,""character_coverage"":0.003887}]","","","PENDING",""
"I70-001503","lucky_beast_(kemono_friends)","4","Character","2167","","","","ボス(けものフレンズ) | ラッキービースト","","","[{""copyright"":""kemono_friends"",""co_posts"":2073,""character_coverage"":0.998555},{""copyright"":""kemono_friends_3"",""co_posts"":142,""character_coverage"":0.068401},{""copyright"":""original"",""co_posts"":51,""character_coverage"":0.024566},{""copyright"":""kemono_friends_v_project"",""co_posts"":38,""character_coverage"":0.018304},{""copyright"":""kemono_friends_2"",""co_posts"":29,""character_coverage"":0.013969}]","","","PENDING",""
"I70-001504","cinnamoroll","4","Character","2165","","","","シナモロール | シナモン | シナモン(サンリオ)","大耳狗 | 玉桂狗 | 肉桂狗","","[{""copyright"":""sanrio"",""co_posts"":2080,""character_coverage"":0.995692},{""copyright"":""fuwa_fuwa_cinnamoroll"",""co_posts"":2072,""character_coverage"":0.991862},{""copyright"":""vocaloid"",""co_posts"":868,""character_coverage"":0.41551},{""copyright"":""my_melody_(series)"",""co_posts"":283,""character_coverage"":0.135472},{""copyright"":""original"",""co_posts"":220,""character_coverage"":0.105314}]","","","PENDING",""
"I70-001505","orange_pekoe_(girls_und_panzer)","4","Character","2163","orange_pekoe","orange pekoe","","オレンジペコ | オレンジペコ(GuP) | ダーペコ | ノーブルシスターズ | ペコヒップ | 澤ペコ | 聖グロリアーナ女学院","","","[{""copyright"":""girls_und_panzer"",""co_posts"":2047,""character_coverage"":1.0},{""copyright"":""girls_und_panzer_motto_love_love_sakusen_desu!"",""co_posts"":57,""character_coverage"":0.027846},{""copyright"":""gekitotsu!_joshikousei_oiroke_sensha_gundan"",""co_posts"":46,""character_coverage"":0.022472},{""copyright"":""girls_und_panzer_senshadou_daisakusen!"",""co_posts"":39,""character_coverage"":0.019052},{""copyright"":""fate_(series)"",""co_posts"":10,""character_coverage"":0.004885}]","","","PENDING",""
"I70-001506","shinonome_akito","4","Character","2162","","","","","东云彰人 | 冬彰 | 彰こは | 彰冬 | 彰杏 | 東雲彰人","","[{""copyright"":""project_sekai"",""co_posts"":2097,""character_coverage"":1.0},{""copyright"":""vocaloid"",""co_posts"":228,""character_coverage"":0.108727},{""copyright"":""zozotown"",""co_posts"":40,""character_coverage"":0.019075},{""copyright"":""sanrio"",""co_posts"":27,""character_coverage"":0.012876},{""copyright"":""ensemble_stars!"",""co_posts"":13,""character_coverage"":0.006199}]","","","PENDING",""
"I70-001507","jirachi","4","Character","2161","","","","ジラーチ","","","[{""copyright"":""pokemon"",""co_posts"":2043,""character_coverage"":1.0},{""copyright"":""pokemon_(anime)"",""co_posts"":111,""character_coverage"":0.054332},{""copyright"":""pokemon_the_series:_ruby_and_sapphire"",""co_posts"":94,""character_coverage"":0.046011},{""copyright"":""pokemon:_jirachi:_wish_maker"",""co_posts"":80,""character_coverage"":0.039158},{""copyright"":""vocaloid"",""co_posts"":73,""character_coverage"":0.035732}]","","","PENDING",""
"I70-001508","natsuki_(doki_doki_literature_club)","4","Character","2160","","","","ナツキ | ナツキ(DDLC)","","Natsuki | Natsuki(DDLC)","[{""copyright"":""doki_doki_literature_club"",""co_posts"":1872,""character_coverage"":1.0},{""copyright"":""one-punch_man"",""co_posts"":21,""character_coverage"":0.011218},{""copyright"":""sousou_no_frieren"",""co_posts"":11,""character_coverage"":0.005876},{""copyright"":""original"",""co_posts"":9,""character_coverage"":0.004808},{""copyright"":""mahou_shoujo_madoka_magica"",""co_posts"":8,""character_coverage"":0.004274}]","","","PENDING",""
"I70-001509","tohno_shiki","4","Character","2160","toono_shiki","toono shiki","","","遠野志貴","","[{""copyright"":""tsukihime"",""co_posts"":1840,""character_coverage"":1.0},{""copyright"":""tsukihime_(remake)"",""co_posts"":898,""character_coverage"":0.488043},{""copyright"":""melty_blood"",""co_posts"":318,""character_coverage"":0.172826},{""copyright"":""fate_(series)"",""co_posts"":232,""character_coverage"":0.126087},{""copyright"":""fate/grand_order"",""co_posts"":136,""character_coverage"":0.073913}]","","","PENDING",""
"I70-001510","boa_hancock","4","Character","2159","","","","ハンコック | ボア・ハンコック","波雅·汉库克","","[{""copyright"":""one_piece"",""co_posts"":1763,""character_coverage"":1.0},{""copyright"":""one_piece:_stampede"",""co_posts"":69,""character_coverage"":0.039138},{""copyright"":""one_piece_card_game"",""co_posts"":34,""character_coverage"":0.019285},{""copyright"":""one_piece_treasure_cruise"",""co_posts"":29,""character_coverage"":0.016449},{""copyright"":""bleach"",""co_posts"":22,""character_coverage"":0.012479}]","","","PENDING",""
"I70-001511","eternity_larva","4","Character","2157","","","","エタニティラルバ","爱塔妮缇拉尔瓦","이터니티라바","[{""copyright"":""touhou"",""co_posts"":2079,""character_coverage"":1.0},{""copyright"":""hidden_star_in_four_seasons"",""co_posts"":93,""character_coverage"":0.044733},{""copyright"":""touhou_lostword"",""co_posts"":38,""character_coverage"":0.018278},{""copyright"":""touhou_(pc-98)"",""co_posts"":28,""character_coverage"":0.013468},{""copyright"":""touhou_bougetsushou"",""co_posts"":11,""character_coverage"":0.005291}]","","","PENDING",""
"I70-001512","pit_(kid_icarus)","4","Character","2157","","","","ピット | ピッパル","","","[{""copyright"":""kid_icarus"",""co_posts"":1850,""character_coverage"":1.0},{""copyright"":""kid_icarus_uprising"",""co_posts"":1412,""character_coverage"":0.763243},{""copyright"":""super_smash_bros."",""co_posts"":558,""character_coverage"":0.301622},{""copyright"":""the_legend_of_zelda"",""co_posts"":318,""character_coverage"":0.171892},{""copyright"":""kirby_(series)"",""co_posts"":286,""character_coverage"":0.154595}]","","","PENDING",""
"I70-001513","bardiche_(nanoha)","4","Character","2154","bardiche","bardiche","","バルディッシュ","","","[{""copyright"":""lyrical_nanoha"",""co_posts"":2015,""character_coverage"":0.999504},{""copyright"":""mahou_shoujo_lyrical_nanoha"",""co_posts"":1294,""character_coverage"":0.641865},{""copyright"":""mahou_shoujo_lyrical_nanoha_strikers"",""co_posts"":675,""character_coverage"":0.334821},{""copyright"":""mahou_shoujo_lyrical_nanoha_a's"",""co_posts"":645,""character_coverage"":0.31994},{""copyright"":""mahou_shoujo_lyrical_nanoha_the_movie_1st"",""co_posts"":289,""character_coverage"":0.143353}]","","","PENDING",""
"I70-001514","noelle_(genshin_impact)","4","Character","2154","","","","ノエル | ノエル(原神)","诺艾尔","Noelle","[{""copyright"":""genshin_impact"",""co_posts"":2017,""character_coverage"":0.999504},{""copyright"":""kfc"",""co_posts"":166,""character_coverage"":0.08226},{""copyright"":""mihoyo"",""co_posts"":13,""character_coverage"":0.006442},{""copyright"":""honkai_(series)"",""co_posts"":12,""character_coverage"":0.005946},{""copyright"":""honkai_impact_3rd"",""co_posts"":7,""character_coverage"":0.003469}]","","","PENDING",""
"I70-001515","asaba_harumasa","4","Character","2152","","","","","浅羽悠真","","[{""copyright"":""zenless_zone_zero"",""co_posts"":2013,""character_coverage"":1.0},{""copyright"":""genshin_impact"",""co_posts"":43,""character_coverage"":0.021361},{""copyright"":""mihoyo"",""co_posts"":34,""character_coverage"":0.01689},{""copyright"":""honkai:_star_rail"",""co_posts"":9,""character_coverage"":0.004471},{""copyright"":""honkai_(series)"",""co_posts"":9,""character_coverage"":0.004471}]","","","PENDING",""
"I70-001516","miyako_(swimsuit)_(blue_archive)","4","Character","2150","tsukiyuki_miyako_(swimsuit)","tsukiyuki miyako (swimsuit)","","ミヤコ(水着) | 月雪ミヤコ(水着)","","","[{""copyright"":""blue_archive"",""co_posts"":2062,""character_coverage"":1.0},{""copyright"":""comiket_104"",""co_posts"":6,""character_coverage"":0.00291},{""copyright"":""kantai_collection"",""co_posts"":6,""character_coverage"":0.00291},{""copyright"":""comiket_106"",""co_posts"":5,""character_coverage"":0.002425},{""copyright"":""blue_archive_the_animation"",""co_posts"":4,""character_coverage"":0.00194}]","","","PENDING",""
"I70-001517","tokoyami_towa_(1st_costume)","4","Character","2150","","","","常闇トワ(通常)","","","[{""copyright"":""hololive"",""co_posts"":2090,""character_coverage"":1.0},{""copyright"":""hololive_english"",""co_posts"":60,""character_coverage"":0.028708},{""copyright"":""hololive_indonesia"",""co_posts"":34,""character_coverage"":0.016268},{""copyright"":""apex_legends"",""co_posts"":18,""character_coverage"":0.008612},{""copyright"":""nijisanji"",""co_posts"":13,""character_coverage"":0.00622}]","","","PENDING",""
"I70-001518","kirigaya_suguha","4","Character","2148","","","","スグぱい | 桐ヶ谷直葉","","","[{""copyright"":""sword_art_online"",""co_posts"":2012,""character_coverage"":1.0},{""copyright"":""sword_art_online:_alicization"",""co_posts"":39,""character_coverage"":0.019384},{""copyright"":""sword_art_online:_code_register"",""co_posts"":29,""character_coverage"":0.014414},{""copyright"":""sword_art_online_the_movie:_ordinal_scale"",""co_posts"":20,""character_coverage"":0.00994},{""copyright"":""sword_art_online:_memory_defrag"",""co_posts"":9,""character_coverage"":0.004473}]","","","PENDING",""
"I70-001519","fine_motion_(umamusume)","4","Character","2145","","","","ファインモーション | ファインモーション(ウマ娘)","","","[{""copyright"":""umamusume"",""co_posts"":2024,""character_coverage"":1.0},{""copyright"":""original"",""co_posts"":17,""character_coverage"":0.008399},{""copyright"":""umayuru"",""co_posts"":15,""character_coverage"":0.007411},{""copyright"":""comiket_100"",""co_posts"":13,""character_coverage"":0.006423},{""copyright"":""comiket_102"",""co_posts"":11,""character_coverage"":0.005435}]","","","PENDING",""
"I70-001520","squall_leonhart","4","Character","2145","","","","スコール・レオンハート","","squall","[{""copyright"":""final_fantasy"",""co_posts"":1963,""character_coverage"":0.994932},{""copyright"":""final_fantasy_viii"",""co_posts"":1941,""character_coverage"":0.983781},{""copyright"":""final_fantasy_vii"",""co_posts"":505,""character_coverage"":0.255955},{""copyright"":""dissidia_final_fantasy"",""co_posts"":421,""character_coverage"":0.213381},{""copyright"":""final_fantasy_ix"",""co_posts"":252,""character_coverage"":0.127724}]","","","PENDING",""
"I70-001521","beidou_(genshin_impact)","4","Character","2144","hokuto_(genshin_impact)","hokuto (genshin impact)","","","北斗 | 北斗(原神)","Beidou | beiguang","[{""copyright"":""genshin_impact"",""co_posts"":2036,""character_coverage"":1.0},{""copyright"":""honkai_(series)"",""co_posts"":11,""character_coverage"":0.005403},{""copyright"":""mihoyo"",""co_posts"":11,""character_coverage"":0.005403},{""copyright"":""honkai_impact_3rd"",""co_posts"":8,""character_coverage"":0.003929},{""copyright"":""horizon_(game)"",""co_posts"":6,""character_coverage"":0.002947}]","","","PENDING",""
"I70-001522","cure_arcana_shadow","4","Character","2143","","","","","キュアアルカナ・シャドウ","","[{""copyright"":""precure"",""co_posts"":1849,""character_coverage"":0.999459},{""copyright"":""meitantei_precure!"",""co_posts"":1847,""character_coverage"":0.998378},{""copyright"":""blue_archive"",""co_posts"":41,""character_coverage"":0.022162},{""copyright"":""kamen_rider"",""co_posts"":17,""character_coverage"":0.009189},{""copyright"":""meitantei_conan"",""co_posts"":16,""character_coverage"":0.008649}]","","","PENDING",""
"I70-001523","rouge_the_bat","4","Character","2143","","","","シャドルー | ナコルー | ルージュ | ルージュザバット | ルージュ・ザ・バット","","knuxouge | rouge | rougethebat | shadouge | wavouge","[{""copyright"":""sonic_(series)"",""co_posts"":1818,""character_coverage"":0.998353},{""copyright"":""sonic_adventure_2"",""co_posts"":87,""character_coverage"":0.047776},{""copyright"":""the_murder_of_sonic_the_hedgehog"",""co_posts"":84,""character_coverage"":0.046129},{""copyright"":""sonic_boom_(series)"",""co_posts"":71,""character_coverage"":0.03899},{""copyright"":""sonic_riders_(series)"",""co_posts"":69,""character_coverage"":0.037891}]","","","PENDING",""
"I70-001524","komiya_kaho","4","Character","2139","","","","","小宮果穂","","[{""copyright"":""idolmaster"",""co_posts"":2059,""character_coverage"":0.999515},{""copyright"":""idolmaster_shiny_colors"",""co_posts"":2059,""character_coverage"":0.999515},{""copyright"":""idolmaster_cinderella_girls"",""co_posts"":44,""character_coverage"":0.021359},{""copyright"":""idolmaster_million_live!"",""co_posts"":22,""character_coverage"":0.01068},{""copyright"":""idolmaster_shiny_colors_song_for_prism"",""co_posts"":21,""character_coverage"":0.010194}]","","","PENDING",""
