"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-044501","shiseki_hirame","1","Artist","2412","","","","","シセキ・ヒラメ","","","","","PENDING",""
"I70-044502","slugbox","1","Artist","2406","","","","","Slugbox","","","","","PENDING",""
"I70-044503","rokugou_daisuke","1","Artist","2397","","","","","rokugou daisuke","","","","","PENDING",""
"I70-044504","avogado6","1","Artist","2396","","","","","avogado6","","","","","PENDING",""
"I70-044505","ebora","1","Artist","2394","youngmanisdown","youngmanisdown","","","","","","","","PENDING",""
"I70-044506","milkpanda","1","Artist","2388","","","","","ミルクパンダ","","","","","PENDING",""
"I70-044507","ichimi","1","Artist","2370","","","","","一人","","","","","PENDING",""
"I70-044508","tsukishiro_saika","1","Artist","2370","kaede_nagisa,s-syogo","kaede nagisa | s-syogo","","","ツキシリロ・サイカ","","","","","PENDING",""
"I70-044509","maru_(marg0613)","1","Artist","2365","","","","","マル（marg0613）","","","","","PENDING",""
"I70-044510","hisona_(suaritesumi)","1","Artist","2354","hato_satobeni","hato satobeni","","","ヒノナ（suariteumi）","","","","","PENDING",""
"I70-044511","yukie_(kusaka_shi)","1","Artist","2354","","","","","ユキエ（熊田shi）","","","","","PENDING",""
"I70-044512","gweda","1","Artist","2327","gwegwe","gwegwe","","","グウェダ","","","","","PENDING",""
"I70-044513","iesupa","1","Artist","2301","helpyourselfish,mojojoj27827860","helpyourselfish | mojojoj27827860","","","Iesupa","","","","","PENDING",""
"I70-044514","neocoill","1","Artist","2289","","","","","ネコイル","","","","","PENDING",""
"I70-044515","koyama_shigeru","1","Artist","2288","","","","","小山shigeru","","","","","PENDING",""
"I70-044516","izumi_tsubasu","1","Artist","2262","hisuitei","hisuitei","","","Izumi Tsubasu","","","","","PENDING",""
"I70-044517","torotei","1","Artist","2262","","","","","トロテイ","","","","","PENDING",""
"I70-044518","sofra","1","Artist","2259","","","","","ソフラ","","","","","PENDING",""
"I70-044519","anti_(untea9)","1","Artist","2246","","","","","anti（untea9）","","","","","PENDING",""
"I70-044520","shino_(ponjiyuusu)","1","Artist","2243","","","","","シノ（ponjiyuusu）","","","","","PENDING",""
"I70-044521","yua_(checkmate)","1","Artist","2241","","","","","ユア（チェックメイト）","","","","","PENDING",""
"I70-044522","konoshige_(ryuun)","1","Artist","2233","ryuun_(stiil),ryuun_the_return","ryuun (stiil) | ryuun the return","","","コノシゲ（ryuun）","","","","","PENDING",""
"I70-044523","tsunako","1","Artist","2233","","","","","津波","","","","","PENDING",""
"I70-044524","gonzarez","1","Artist","2222","","","","","ゴンザレス","","","","","PENDING",""
"I70-044525","kouno_(masao)","1","Artist","2216","shounen_no_uta,masao","masao | shounen no uta","","","","","","","","PENDING",""
"I70-044526","usashiro_mani","1","Artist","2203","mani","mani","","","ウサシロマニ","","","","","PENDING",""
"I70-044527","kanikama","1","Artist","2200","kanihamiso,okkisita","kanihamiso | okkisita","","","カニカマ","","","","","PENDING",""
"I70-044528","menma_(enaic31)","1","Artist","2187","","","","","メンマ（enaic31）","","","","","PENDING",""
"I70-044529","takeuchi_takashi","1","Artist","2168","","","","","竹内高橋","","","","","PENDING",""
"I70-044530","belko","1","Artist","2154","zuriffin,lolicept,lolicept,lolicept","lolicept | zuriffin","","","ベルコ","","","","","PENDING",""
"I70-044531","ueyama_michirou","1","Artist","2153","","","","","ueyama michirou","","","","","PENDING",""
"I70-044532","wa_(genryusui)","1","Artist","2123","","","","","WA（genryusui）","","","","","PENDING",""
"I70-044533","diva_(hyxpk)","1","Artist","2117","","","","","歌姫（hyxpk）","","","","","PENDING",""
"I70-044534","hinghoi","1","Artist","2110","freedomthai,freedomthai,kurohime_(princess_fresh_meat)","freedomthai | kurohime (princess fresh meat)","","","ヒンゴイ","","","","","PENDING",""
"I70-044535","echo_(circa)","1","Artist","2109","ekoo,cis05","cis05 | ekoo","","","エコー（頃）","","","","","PENDING",""
"I70-044536","ginhaha","1","Artist","2106","","","","","ginhaha","","","","","PENDING",""
"I70-044537","null_(nyanpyoun)","1","Artist","2097","","","","","null（nyanpyoun）","","","","","PENDING",""
"I70-044538","nekotoufu","1","Artist","2088","","","","","nekotoufu","","","","","PENDING",""
"I70-044539","onigirikun","1","Artist","2077","","","","","onigirikun","","","","","PENDING",""
"I70-044540","hizaka","1","Artist","2076","","","","","ヒザカ","","","","","PENDING",""
"I70-044541","toosaka_asagi","1","Artist","2061","","","","","浅木玉","","","","","PENDING",""
"I70-044542","sayori_(neko_works)","1","Artist","2060","sayori,amanita","amanita | sayori","","","サヨリ（ネコワークス）","","","","","PENDING",""
"I70-044543","kotomaru_(kotokoto_kottan)","1","Artist","2057","kotorai","kotorai","","","コトライ","","","","","PENDING",""
"I70-044544","sumiyao_(amam)","1","Artist","2057","","","","","スミヤオ（アマム）","","","","","PENDING",""
"I70-044545","chigusa_minori","1","Artist","2038","minori_chigusa,minori_748","minori 748 | minori chigusa","","","Chigusa minori","","","","","PENDING",""
"I70-044546","yamamoto_souichirou","1","Artist","2036","kijouyu_udon","kijouyu udon","","","山本souichirou","","","","","PENDING",""
"I70-044547","miyo_(ranthath)","1","Artist","2018","","","","","ミヨ（ランサス）","","","","","PENDING",""
"I70-044548","agawa_ryou","1","Artist","2013","","","","","アガワ・リョウ","","","","","PENDING",""
"I70-044549","tsuda_nanafushi","1","Artist","2001","fukitamari,rozenweapon","fukitamari | rozenweapon","","","ツダ・ナナフシ","","","","","PENDING",""
"I70-044550","taisa_(kari)","1","Artist","1988","teitoku1980","teitoku1980","","","タイサ（カリ）","","","","","PENDING",""
"I70-044551","yuuhagi_(amaretto-no-natsu)","1","Artist","1981","amaretto-no-natsu","amaretto-no-natsu","","","ユハギ（アマレットノツナツ）","","","","","PENDING",""
"I70-044552","heripantomorrow","1","Artist","1980","","","","","","","","","","PENDING",""
"I70-044553","haruhisky","1","Artist","1978","","","","","ハルヒスキー","","","","","PENDING",""
"I70-044554","yuuji_(and)","1","Artist","1975","","","","","ユウジ（そして）","","","","","PENDING",""
"I70-044555","zen_(kamuro)","1","Artist","1972","zen,suezen","suezen | zen","","","ゼン（カムロ）","","","","","PENDING",""
"I70-044556","takiki","1","Artist","1968","","","","","タキキ","","","","","PENDING",""
"I70-044557","kanduki_kamibukuro","1","Artist","1964","","","","","","","","","","PENDING",""
"I70-044558","kurukurumagical","1","Artist","1964","","","","","クルクルマジカル","","","","","PENDING",""
"I70-044559","fujima_takuya","1","Artist","1959","takuya_fujima","takuya fujima","","","藤本高山","","","","","PENDING",""
"I70-044560","tomose_shunsaku","1","Artist","1951","mugenkidou","mugenkidou","","","トモース・シュンサク","","","","","PENDING",""
"I70-044561","fumihiko_(fu_mihi_ko)","1","Artist","1950","fumihiko_(pixiv2658856)","fumihiko (pixiv2658856)","","","fumihiko（fu mihi ko）","","","","","PENDING",""
"I70-044562","clearite","1","Artist","1940","","","","","Clearite","","","","","PENDING",""
"I70-044563","ayu_(mog)","1","Artist","1934","","","","","ayu（mog）","","","","","PENDING",""
