"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-073001","bingzhen_h2o","1","Artist","87","noi_(nuoyawupengchuan)","noi (nuoyawupengchuan)","","","","","","","","PENDING",""
"I70-073002","bison_(shikou_hondou)","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073003","blueriest","1","Artist","87","","","","","最も青","","","","","PENDING",""
"I70-073004","bo_1125359","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073005","bodhi_wushushenghua","1","Artist","87","","","","","bodhi wushushenghua","","","","","PENDING",""
"I70-073006","boo_1","1","Artist","87","boowak1","boowak1","","","ブー1","","","","","PENDING",""
"I70-073007","bummerdude","1","Artist","87","","","","","Bummerdude","","","","","PENDING",""
"I70-073008","bwmtk1110","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073009","chabi","1","Artist","87","bicha3910","bicha3910","","","","","","","","PENDING",""
"I70-073010","charimei","1","Artist","87","m874","m874","","","キャリメイ","","","","","PENDING",""
"I70-073011","chataring_mai","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073012","chayo_bababa","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073013","cherrymousestreet","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073014","chicha_(chi_cha_rigbo)","1","Artist","87","nyan_drow,chi_cha_rigbo","chi cha rigbo | nyan drow","","","","","","","","PENDING",""
"I70-073015","chiizu_namasu","1","Artist","87","","","","","Chiizu namasu","","","","","PENDING",""
"I70-073016","cindy717","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073017","circle_garyuu","1","Artist","87","","","","","サークルガリュー","","","","","PENDING",""
"I70-073018","cocoasabure","1","Artist","87","","","","","ココサブア","","","","","PENDING",""
"I70-073019","cole_(coleltu)","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073020","consome_(consome_kitchen)","1","Artist","87","houriigurei","houriigurei","","","houriigurei","","","","","PENDING",""
"I70-073021","dai-oki","1","Artist","87","","","","","ダイオキ","","","","","PENDING",""
"I70-073022","dcmec","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073023","dduehddueh","1","Artist","87","seulnan_(dduehddueh)","seulnan (dduehddueh)","","","","","","","","PENDING",""
"I70-073024","deraken","1","Artist","87","","","","","raken","","","","","PENDING",""
"I70-073025","dietranch","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073026","dinyc","1","Artist","87","mao_shi_shisan,d2c","d2c | mao shi shisan","","","dinyc","","","","","PENDING",""
"I70-073027","dodosaae","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073028","doodlelotl","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073029","doro9363","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073030","dos_dos121","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073031","dynamotor","1","Artist","87","","","","","Dynamotor","","","","","PENDING",""
"I70-073032","east01_06","1","Artist","87","","","","","East01 06","","","","","PENDING",""
"I70-073033","ecomoesty","1","Artist","87","oh_ec0m0esty","oh ec0m0esty","","","","","","","","PENDING",""
"I70-073034","eggtempest","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073035","eiyuu_(eiyuu04)","1","Artist","87","","","","","eiyuu（eiyuu04）","","","","","PENDING",""
"I70-073036","elk115","1","Artist","87","elk_(pixiv633222)","elk (pixiv633222)","","","Elk115","","","","","PENDING",""
"I70-073037","eye20806972","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073038","fafa","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073039","feimeixiangguji","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073040","fetishist","1","Artist","87","","","","","フェティシスト","","","","","PENDING",""
"I70-073041","flan_ling","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073042","fluffydus","1","Artist","87","","","","","Fluffydus","","","","","PENDING",""
"I70-073043","fug_uai","1","Artist","87","fug3uai","fug3uai","","","","","","","","PENDING",""
"I70-073044","fujita_hidetoshi","1","Artist","87","","","","","藤田hidetoshi","","","","","PENDING",""
"I70-073045","fujiwara_aoi","1","Artist","87","","","","","藤原aoi","","","","","PENDING",""
"I70-073046","fujizarashi","1","Artist","87","","","","","藤沢","","","","","PENDING",""
"I70-073047","futase_hijiri","1","Artist","87","","","","","Futase hijiri","","","","","PENDING",""
"I70-073048","fuyube_gin_(huyube)","1","Artist","87","","","","","FuyubeGin（Huyube）","","","","","PENDING",""
"I70-073049","gelato1014","1","Artist","87","basil_0527,lei_lei_song_bing","basil 0527 | lei lei song bing","","","","","","","","PENDING",""
"I70-073050","ghdwid","1","Artist","87","","","","","ghdwid","","","","","PENDING",""
"I70-073051","ginniroya","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073052","girarikyo","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073053","glutton_(18152740927lx)","1","Artist","87","glutton_(ruagi),ruagi","glutton (ruagi) | ruagi","","","","","","","","PENDING",""
"I70-073054","gomibuta_kuzutarou","1","Artist","87","","","","","Gomivita Kuzutarou","","","","","PENDING",""
"I70-073055","gototo_touma","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073056","guitar_(guitars)","1","Artist","87","guitar_(artist)","guitar (artist)","","","ギター（ギター）","","","","","PENDING",""
"I70-073057","gygerbeen_rtl06","1","Artist","87","","","","","gygerbeen rtl06","","","","","PENDING",""
"I70-073058","hagesan3345","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073059","hamioura","1","Artist","87","","","","","ハミオラ","","","","","PENDING",""
"I70-073060","hanamutsuki","1","Artist","87","","","","","漢会","","","","","PENDING",""
"I70-073061","hansum","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073062","harstfazn","1","Artist","87","","","","","Harstfazn","","","","","PENDING",""
"I70-073063","hatuki_82","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073064","hello-ghiblisan","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073065","hiepita97","1","Artist","87","","","","","hiepita97","","","","","PENDING",""
"I70-073066","hiffuu","1","Artist","87","blair_(touya1)","blair (touya1)","","","","","","","","PENDING",""
"I70-073067","hiiragimare","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073068","hinoki_(yesfish1117)","1","Artist","87","","","","","","","","","","PENDING",""
"I70-073069","hiro_0607","1","Artist","87","hiro_(amase_kaeru)","hiro (amase kaeru)","","","","","","","","PENDING",""
"I70-073070","hizuki_aki","1","Artist","87","","","","","ヒズキアキ","","","","","PENDING",""
