"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-090501","chenjiyan_y","1","Artist","52","2578221183","2578221183","","","","","","","","PENDING",""
"I70-090502","chika_1","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090503","chikenryice","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090504","chilunchilun","1","Artist","52","","","","","Chilunchilun","","","","","PENDING",""
"I70-090505","chiyo_(min0yoko)","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090506","chizu_(fiute)","1","Artist","52","","","","","チズ（フィート）","","","","","PENDING",""
"I70-090507","cho_nekura","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090508","chrisdasa","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090509","cielo_(cielo000328)","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090510","cilohnoino","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090511","clovisxvii","1","Artist","52","","","","","clovisxvii","","","","","PENDING",""
"I70-090512","clulless","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090513","cognacbear","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090514","cold_(hoshinoskull)","1","Artist","52","","","","","コールド（hoshinoskull）","","","","","PENDING",""
"I70-090515","collector-x","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090516","crutch_c","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090517","cry-planet","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090518","ct990413","1","Artist","52","","","","","CT990413","","","","","PENDING",""
"I70-090519","cthulhuchan","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090520","cubehero","1","Artist","52","","","","","キューベーロー","","","","","PENDING",""
"I70-090521","cyczen","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090522","daftbonkers","1","Artist","52","","","","","ダフトボンカー","","","","","PENDING",""
"I70-090523","dakun","1","Artist","52","","","","","ダクン","","","","","PENDING",""
"I70-090524","dandalian","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090525","dandel","1","Artist","52","","","","","タンデル","","","","","PENDING",""
"I70-090526","dani_grew","1","Artist","52","retro_(syntheticks),retrokinetics,dani_(retro)","dani (retro) | retro (syntheticks) | retrokinetics","","","","","","","","PENDING",""
"I70-090527","daniel_matthews","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090528","ddul_(hauluimubingoj1)","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090529","deltanoodle","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090530","dlnk","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090531","dobek_k","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090532","dobu_(moor)","1","Artist","52","","","","","ドブ（ムーア）","","","","","PENDING",""
"I70-090533","dofus_(icyboon)","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090534","doghooouse","1","Artist","52","","","","","","","","","","PENDING",""
"I70-090535","doku_hebi","1","Artist","52","","","","","Doku Hebi","","","","","PENDING",""
"I70-090536","don_allan_figueroa","1","Artist","52","don_figueroa","don figueroa","","","","","","","","PENDING",""
"I70-090537","doseisan_(dosei-san)","1","Artist","52","","","","","ドセイサン（ドセイさん）","","","","","PENDING",""
"I70-090538","doublehero","1","Artist","52","","","","","","","","","","PENDING",""
