"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-033501","migiwa_kazuha","4","Character","55","","","","","渚一叶","","[{""copyright"":""yosuga_no_sora"",""co_posts"":54,""character_coverage"":1.0},{""copyright"":""megami_magazine"",""co_posts"":2,""character_coverage"":0.037037},{""copyright"":""nyantype"",""co_posts"":1,""character_coverage"":0.018519}]","","","PENDING",""
"I70-033502","mikage_rizu","4","Character","55","","","","","御影リズ","","[{""copyright"":""mahou_shoujo_no_inshuu_mura"",""co_posts"":43,""character_coverage"":1.0},{""copyright"":""mahou_shoujo_no_majo_saiban"",""co_posts"":1,""character_coverage"":0.023256}]","","","PENDING",""
"I70-033503","miko_kubota","4","Character","55","","","","","クボタミコ","","[{""copyright"":""glitch_techs"",""co_posts"":33,""character_coverage"":0.970588},{""copyright"":""street_fighter"",""co_posts"":4,""character_coverage"":0.117647},{""copyright"":""batman_(series)"",""co_posts"":2,""character_coverage"":0.058824},{""copyright"":""dc_comics"",""co_posts"":2,""character_coverage"":0.058824},{""copyright"":""nier:automata"",""co_posts"":2,""character_coverage"":0.058824}]","","","PENDING",""
"I70-033504","mikoshiba_seijuurou","4","Character","55","","","","","御子柴清十郎","","[{""copyright"":""free!"",""co_posts"":42,""character_coverage"":1.0},{""copyright"":""kantai_collection"",""co_posts"":1,""character_coverage"":0.02381},{""copyright"":""magi_the_labyrinth_of_magic"",""co_posts"":1,""character_coverage"":0.02381},{""copyright"":""pokemon"",""co_posts"":1,""character_coverage"":0.02381}]","","","PENDING",""
"I70-033505","mimic_(dungeon_meshi)","4","Character","55","","","","","ミミック","","[{""copyright"":""dungeon_meshi"",""co_posts"":55,""character_coverage"":1.0},{""copyright"":""sousou_no_frieren"",""co_posts"":5,""character_coverage"":0.090909},{""copyright"":""dark_souls_(series)"",""co_posts"":3,""character_coverage"":0.054545},{""copyright"":""dragon_quest"",""co_posts"":3,""character_coverage"":0.054545},{""copyright"":""ragnarok_online"",""co_posts"":3,""character_coverage"":0.054545}]","","","PENDING",""
"I70-033506","minamiya_natsuki","4","Character","55","","","","","南宮那月","","[{""copyright"":""strike_the_blood"",""co_posts"":53,""character_coverage"":1.0},{""copyright"":""megami_magazine"",""co_posts"":6,""character_coverage"":0.113208},{""copyright"":""divine_gate"",""co_posts"":2,""character_coverage"":0.037736},{""copyright"":""megami_magazine_deluxe"",""co_posts"":1,""character_coverage"":0.018868}]","","","PENDING",""
"I70-033507","misaki_nako","4","Character","55","","","","","岬なこ","","[{""copyright"":""real_life"",""co_posts"":51,""character_coverage"":0.927273},{""copyright"":""love_live!"",""co_posts"":46,""character_coverage"":0.836364},{""copyright"":""love_live!_superstar!!"",""co_posts"":46,""character_coverage"":0.836364},{""copyright"":""start!!_true_dreams_(love_live!)"",""co_posts"":3,""character_coverage"":0.054545},{""copyright"":""do!_do!_do!_(love_live!)"",""co_posts"":1,""character_coverage"":0.018182}]","","","PENDING",""
"I70-033508","miss_pauling","4","Character","55","","","","","ミス・ポーリング","","[{""copyright"":""team_fortress_2"",""co_posts"":49,""character_coverage"":1.0},{""copyright"":""portal_(series)"",""co_posts"":3,""character_coverage"":0.061224},{""copyright"":""portal_2"",""co_posts"":3,""character_coverage"":0.061224},{""copyright"":""adventure_time"",""co_posts"":1,""character_coverage"":0.020408},{""copyright"":""among_us"",""co_posts"":1,""character_coverage"":0.020408}]","","","PENDING",""
"I70-033509","miyu_(vampire_princess_miyu)","4","Character","55","","","","","ミユ（ヴァンパイア王女ミユ）","","[{""copyright"":""vampire_princess_miyu"",""co_posts"":54,""character_coverage"":1.0},{""copyright"":""3x3_eyes"",""co_posts"":1,""character_coverage"":0.018519},{""copyright"":""aa_megami-sama"",""co_posts"":1,""character_coverage"":0.018519},{""copyright"":""after_war_gundam_x"",""co_posts"":1,""character_coverage"":0.018519},{""copyright"":""akazukin_chacha"",""co_posts"":1,""character_coverage"":0.018519}]","","","PENDING",""
"I70-033510","miyu_edelfelt_(swimsuit_lancer)_(third_ascension)","4","Character","55","","","","","美遊・エーデルフェルト(水着)","","[{""copyright"":""fate_(series)"",""co_posts"":53,""character_coverage"":1.0},{""copyright"":""fate/grand_order"",""co_posts"":52,""character_coverage"":0.981132},{""copyright"":""fate/kaleid_liner_prisma_illya"",""co_posts"":9,""character_coverage"":0.169811},{""copyright"":""comiket_107"",""co_posts"":1,""character_coverage"":0.018868},{""copyright"":""jurassic_world"",""co_posts"":1,""character_coverage"":0.018868}]","","","PENDING",""
