"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-028001","mr._jawsum","4","Character","71","","","","","","","[{""copyright"":""omori"",""co_posts"":67,""character_coverage"":1.0}]","","","PENDING",""
"I70-028002","mumei-san_(sabotensuteeki)","4","Character","71","","","","","","","[{""copyright"":""original"",""co_posts"":71,""character_coverage"":1.0}]","","","PENDING",""
"I70-028003","murasaki_shikibu_(swimsuit_rider)_(third_ascension)_(fate)","4","Character","71","","","","","紫式部(水着)","","[{""copyright"":""fate/grand_order"",""co_posts"":67,""character_coverage"":1.0},{""copyright"":""fate_(series)"",""co_posts"":67,""character_coverage"":1.0}]","","","PENDING",""
"I70-028004","nagamori_mizuka","4","Character","71","","","","","長森瑞佳","","[{""copyright"":""one_-_kagayaku_kisetsu_e"",""co_posts"":65,""character_coverage"":1.0},{""copyright"":""kanon"",""co_posts"":13,""character_coverage"":0.2},{""copyright"":""key_(company)"",""co_posts"":12,""character_coverage"":0.184615},{""copyright"":""clannad"",""co_posts"":7,""character_coverage"":0.107692},{""copyright"":""air_(visual_novel)"",""co_posts"":6,""character_coverage"":0.092308}]","","","PENDING",""
"I70-028005","nagato_(meta)_(azur_lane)","4","Character","71","","","","","長門META","","[{""copyright"":""azur_lane"",""co_posts"":63,""character_coverage"":1.0}]","","","PENDING",""
"I70-028006","nanami:_starfarer_(pgr)","4","Character","71","nanami:_starfarer_(punishing:_gray_raven)","nanami: starfarer (punishing: gray raven)","","","遥星之座","","[{""copyright"":""punishing:_gray_raven"",""co_posts"":66,""character_coverage"":1.0},{""copyright"":""fallout"",""co_posts"":1,""character_coverage"":0.015152},{""copyright"":""gundam"",""co_posts"":1,""character_coverage"":0.015152},{""copyright"":""kuro_games"",""co_posts"":1,""character_coverage"":0.015152},{""copyright"":""neon_genesis_evangelion"",""co_posts"":1,""character_coverage"":0.015152}]","","","PENDING",""
"I70-028007","nanase_nanami_(gundam_build_divers)","4","Character","71","","","","","ナナセ・ナナミ","","[{""copyright"":""gundam"",""co_posts"":63,""character_coverage"":1.0},{""copyright"":""gundam_build_divers"",""co_posts"":63,""character_coverage"":1.0},{""copyright"":""gundam_build_divers_re:rise"",""co_posts"":8,""character_coverage"":0.126984},{""copyright"":""gundam_build_fighters"",""co_posts"":3,""character_coverage"":0.047619},{""copyright"":""g_gundam"",""co_posts"":2,""character_coverage"":0.031746}]","","","PENDING",""
"I70-028008","nanoca_flanka","4","Character","71","","","","","ナノカ・フランカ","","[{""copyright"":""aoi_umi_no_tristia"",""co_posts"":35,""character_coverage"":0.614035},{""copyright"":""ac_japan"",""co_posts"":1,""character_coverage"":0.017544},{""copyright"":""after_war_gundam_x"",""co_posts"":1,""character_coverage"":0.017544},{""copyright"":""ai_tenshi_densetsu_wedding_peach"",""co_posts"":1,""character_coverage"":0.017544},{""copyright"":""angelic_layer"",""co_posts"":1,""character_coverage"":0.017544}]","","","PENDING",""
"I70-028009","naoe_kanetsugu_(hyakka_ryouran)","4","Character","71","","","","","直江兼続","","[{""copyright"":""hyakka_ryouran_samurai_girls"",""co_posts"":67,""character_coverage"":1.0},{""copyright"":""k-on!"",""co_posts"":4,""character_coverage"":0.059701},{""copyright"":""megami_magazine"",""co_posts"":3,""character_coverage"":0.044776},{""copyright"":""minami-ke"",""co_posts"":3,""character_coverage"":0.044776},{""copyright"":""queen's_blade"",""co_posts"":3,""character_coverage"":0.044776}]","","","PENDING",""
"I70-028010","naruse_jun","4","Character","71","","","","","成瀬順","","[{""copyright"":""kokoro_ga_sakebitagatterunda."",""co_posts"":69,""character_coverage"":1.0},{""copyright"":""ano_hi_mita_hana_no_namae_wo_bokutachi_wa_mada_shiranai."",""co_posts"":6,""character_coverage"":0.086957},{""copyright"":""comiket_98"",""co_posts"":1,""character_coverage"":0.014493},{""copyright"":""re:zero_kara_hajimeru_isekai_seikatsu"",""co_posts"":1,""character_coverage"":0.014493}]","","","PENDING",""
"I70-028011","niffler","4","Character","71","","","","","ニフラー","","[{""copyright"":""wizarding_world"",""co_posts"":70,""character_coverage"":1.0},{""copyright"":""fantastic_beasts_and_where_to_find_them"",""co_posts"":47,""character_coverage"":0.671429},{""copyright"":""harry_potter_(series)"",""co_posts"":26,""character_coverage"":0.371429},{""copyright"":""harry_potter:_magic_awakened"",""co_posts"":14,""character_coverage"":0.2},{""copyright"":""umamusume"",""co_posts"":3,""character_coverage"":0.042857}]","","","PENDING",""
