"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-011001","the_dark_urge_(baldur's_gate)","4","Character","249","dark_urge_(baldur's_gate_3)","dark urge (baldur's gate 3)","","ダークアージ","邪念","the_dark_urge","[{""copyright"":""baldur's_gate"",""co_posts"":247,""character_coverage"":1.0},{""copyright"":""baldur's_gate_3"",""co_posts"":247,""character_coverage"":1.0},{""copyright"":""dungeons_&_dragons"",""co_posts"":247,""character_coverage"":1.0},{""copyright"":""original"",""co_posts"":22,""character_coverage"":0.089069},{""copyright"":""dungeon_meshi"",""co_posts"":2,""character_coverage"":0.008097}]","","","PENDING",""
"I70-011002","theresa_apocalypse_(luna_kindred)","4","Character","249","luna_(honkai_impact)","luna (honkai impact)","","月下の抱擁","月下 | 月下初拥","","[{""copyright"":""honkai_(series)"",""co_posts"":237,""character_coverage"":1.0},{""copyright"":""honkai_impact_3rd"",""co_posts"":237,""character_coverage"":1.0},{""copyright"":""otome_kaibou_(vocaloid)"",""co_posts"":3,""character_coverage"":0.012658},{""copyright"":""genshin_impact"",""co_posts"":2,""character_coverage"":0.008439},{""copyright"":""mihoyo"",""co_posts"":2,""character_coverage"":0.008439}]","","","PENDING",""
"I70-011003","tien_(granblue_fantasy)","4","Character","249","esser","esser","","エッセル | エッセル(グラブル)","","","[{""copyright"":""granblue_fantasy"",""co_posts"":242,""character_coverage"":1.0},{""copyright"":""azur_lane"",""co_posts"":2,""character_coverage"":0.008264},{""copyright"":""cygames"",""co_posts"":2,""character_coverage"":0.008264},{""copyright"":""fate/grand_order"",""co_posts"":2,""character_coverage"":0.008264},{""copyright"":""fate_(series)"",""co_posts"":2,""character_coverage"":0.008264}]","","","PENDING",""
"I70-011004","todd_ingram","4","Character","249","","","","トッド・イングラム","","toddallace | toddingram | toddlee | wheelievegan","[{""copyright"":""scott_pilgrim_(series)"",""co_posts"":248,""character_coverage"":1.0},{""copyright"":""scott_pilgrim_takes_off"",""co_posts"":225,""character_coverage"":0.907258},{""copyright"":""scott_pilgrim_(comics)"",""co_posts"":8,""character_coverage"":0.032258},{""copyright"":""ganbare!_nakamura-kun!!"",""co_posts"":2,""character_coverage"":0.008065},{""copyright"":""danganronpa:_trigger_happy_havoc"",""co_posts"":1,""character_coverage"":0.004032}]","","","PENDING",""
"I70-011005","wamdus_(granblue_fantasy)","4","Character","249","","","","ワムデュス","","","[{""copyright"":""granblue_fantasy"",""co_posts"":240,""character_coverage"":1.0},{""copyright"":""cygames"",""co_posts"":2,""character_coverage"":0.008333},{""copyright"":""kobayashi-san_chi_no_maidragon"",""co_posts"":2,""character_coverage"":0.008333},{""copyright"":""umamusume"",""co_posts"":2,""character_coverage"":0.008333},{""copyright"":""blue_archive"",""co_posts"":1,""character_coverage"":0.004167}]","","","PENDING",""
"I70-011006","watase_kiui","4","Character","249","","","","渡瀬キウイ","","","[{""copyright"":""yoru_no_kurage_wa_oyogenai"",""co_posts"":243,""character_coverage"":1.0},{""copyright"":""girls_band_cry"",""co_posts"":9,""character_coverage"":0.037037},{""copyright"":""bang_dream!"",""co_posts"":3,""character_coverage"":0.012346},{""copyright"":""bang_dream!_it's_mygo!!!!!"",""co_posts"":3,""character_coverage"":0.012346},{""copyright"":""amagami-san_chi_no_enmusubi"",""co_posts"":2,""character_coverage"":0.00823}]","","","PENDING",""
"I70-011007","amane_yuki","4","Character","248","","","","","阿万音由季","","[{""copyright"":""science_adventure"",""co_posts"":245,""character_coverage"":1.0},{""copyright"":""steins;gate"",""co_posts"":245,""character_coverage"":1.0},{""copyright"":""steins;gate_0"",""co_posts"":210,""character_coverage"":0.857143},{""copyright"":""steins;gate:_linear_bounded_phenogram"",""co_posts"":6,""character_coverage"":0.02449},{""copyright"":""steins;gate:_my_darling's_embrace"",""co_posts"":4,""character_coverage"":0.016327}]","","","PENDING",""
"I70-011008","azuma_fubuki","4","Character","248","","","","","東家(魔都精兵のスレイブ)","","[{""copyright"":""mato_seihei_no_slave"",""co_posts"":228,""character_coverage"":1.0},{""copyright"":""shokugeki_no_souma"",""co_posts"":6,""character_coverage"":0.026316},{""copyright"":""fate/grand_order"",""co_posts"":5,""character_coverage"":0.02193},{""copyright"":""fate_(series)"",""co_posts"":5,""character_coverage"":0.02193},{""copyright"":""bleach"",""co_posts"":4,""character_coverage"":0.017544}]","","","PENDING",""
"I70-011009","centaureissi_(girls'_frontline_2)","4","Character","248","","","","","センタウレイシー(ドールズフロントライン2)","","[{""copyright"":""girls'_frontline"",""co_posts"":230,""character_coverage"":1.0},{""copyright"":""girls'_frontline_2:_exilium"",""co_posts"":230,""character_coverage"":1.0},{""copyright"":""jojo_no_kimyou_na_bouken"",""co_posts"":2,""character_coverage"":0.008696},{""copyright"":""vento_aureo"",""co_posts"":2,""character_coverage"":0.008696},{""copyright"":""4chan"",""co_posts"":1,""character_coverage"":0.004348}]","","","PENDING",""
"I70-011010","centurii-chan_(character)","4","Character","248","","","","","","","[{""copyright"":""original"",""co_posts"":221,""character_coverage"":0.969298},{""copyright"":""indie_virtual_youtuber"",""co_posts"":23,""character_coverage"":0.100877},{""copyright"":""ordo_mediare_sisters_(ironlily)"",""co_posts"":7,""character_coverage"":0.030702},{""copyright"":""phase_connect"",""co_posts"":7,""character_coverage"":0.030702},{""copyright"":""monster_hunter:_world"",""co_posts"":5,""character_coverage"":0.02193}]","","","PENDING",""
