"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-026501","rainfall_&_blossoms_(infinity_nikki)","4","Character","77","","","","","雨落ちて、花ひらく","","[{""copyright"":""infinity_nikki"",""co_posts"":71,""character_coverage"":1.0},{""copyright"":""nikki_(series)"",""co_posts"":71,""character_coverage"":1.0},{""copyright"":""idolmaster"",""co_posts"":1,""character_coverage"":0.014085},{""copyright"":""reverse:1999"",""co_posts"":1,""character_coverage"":0.014085},{""copyright"":""shining_nikki"",""co_posts"":1,""character_coverage"":0.014085}]","","","PENDING",""
"I70-026502","rapha_galthena","4","Character","77","rafa_galthana","rafa galthana","","","ラファ・ガルテナーハ","","[{""copyright"":""final_fantasy"",""co_posts"":68,""character_coverage"":1.0},{""copyright"":""final_fantasy_tactics"",""co_posts"":68,""character_coverage"":1.0},{""copyright"":""final_fantasy_vii"",""co_posts"":2,""character_coverage"":0.029412},{""copyright"":""final_fantasy_v"",""co_posts"":1,""character_coverage"":0.014706},{""copyright"":""jojo_no_kimyou_na_bouken"",""co_posts"":1,""character_coverage"":0.014706}]","","","PENDING",""
"I70-026503","ravness_loxaerion","4","Character","77","","","","","ラヴィニス・ロシリオン","","[{""copyright"":""tactics_ogre"",""co_posts"":74,""character_coverage"":1.0},{""copyright"":""final_fantasy"",""co_posts"":2,""character_coverage"":0.027027},{""copyright"":""final_fantasy_tactics"",""co_posts"":2,""character_coverage"":0.027027}]","","","PENDING",""
"I70-026504","reed_the_flame_shadow_(glowing_flame_in_the_night)_(arknights)","4","Character","77","","","","","","","[{""copyright"":""arknights"",""co_posts"":55,""character_coverage"":1.0}]","","","PENDING",""
"I70-026505","rin_(princess_connect!)","4","Character","77","morichika_rin","morichika rin","","","リン","","[{""copyright"":""princess_connect!"",""co_posts"":71,""character_coverage"":1.0},{""copyright"":""cygames"",""co_posts"":4,""character_coverage"":0.056338},{""copyright"":""anpanman"",""co_posts"":1,""character_coverage"":0.014085},{""copyright"":""granblue_fantasy"",""co_posts"":1,""character_coverage"":0.014085},{""copyright"":""manaria_friends"",""co_posts"":1,""character_coverage"":0.014085}]","","","PENDING",""
"I70-026506","rishia_ivyred","4","Character","77","","","","","リーシア=アイヴィレッド","","[{""copyright"":""tate_no_yuusha_no_nariagari"",""co_posts"":69,""character_coverage"":1.0},{""copyright"":""tate_no_yuusha_no_nariagari_rerise"",""co_posts"":13,""character_coverage"":0.188406},{""copyright"":""megami_magazine"",""co_posts"":2,""character_coverage"":0.028986},{""copyright"":""chain_chronicle"",""co_posts"":1,""character_coverage"":0.014493},{""copyright"":""lycoris_recoil"",""co_posts"":1,""character_coverage"":0.014493}]","","","PENDING",""
"I70-026507","robba-san_(wangphing)","4","Character","77","","","","","ロブバさん（王）","","[{""copyright"":""kantai_collection"",""co_posts"":74,""character_coverage"":0.973684},{""copyright"":""lawson"",""co_posts"":18,""character_coverage"":0.236842},{""copyright"":""original"",""co_posts"":4,""character_coverage"":0.052632},{""copyright"":""disneyland"",""co_posts"":2,""character_coverage"":0.026316},{""copyright"":""animal_crossing"",""co_posts"":1,""character_coverage"":0.013158}]","","","PENDING",""
"I70-026508","roomi","4","Character","77","","","","","ルーミ","","[{""copyright"":""galaxy_fight"",""co_posts"":63,""character_coverage"":0.984375},{""copyright"":""waku_waku_7"",""co_posts"":7,""character_coverage"":0.109375},{""copyright"":""darkstalkers"",""co_posts"":4,""character_coverage"":0.0625},{""copyright"":""samurai_spirits"",""co_posts"":2,""character_coverage"":0.03125},{""copyright"":""magician's_academy"",""co_posts"":1,""character_coverage"":0.015625}]","","","PENDING",""
"I70-026509","rudy_(rariatto)","4","Character","77","","","","","ルディ（rariatto）","","[{""copyright"":""noss_&_zakuro"",""co_posts"":42,""character_coverage"":0.56},{""copyright"":""original"",""co_posts"":35,""character_coverage"":0.466667},{""copyright"":""among_us"",""co_posts"":1,""character_coverage"":0.013333},{""copyright"":""dc_animated_universe"",""co_posts"":1,""character_coverage"":0.013333},{""copyright"":""dc_comics"",""co_posts"":1,""character_coverage"":0.013333}]","","","PENDING",""
"I70-026510","sakata_ginko","4","Character","77","","","","","銀子ちゃん","","[{""copyright"":""gintama"",""co_posts"":75,""character_coverage"":1.0},{""copyright"":""fate/stay_night"",""co_posts"":1,""character_coverage"":0.013333},{""copyright"":""fate_(series)"",""co_posts"":1,""character_coverage"":0.013333},{""copyright"":""one_piece"",""co_posts"":1,""character_coverage"":0.013333},{""copyright"":""ranma_1/2"",""co_posts"":1,""character_coverage"":0.013333}]","","","PENDING",""
"I70-026511","sally_whitemane","4","Character","77","","","","","サリーホワイトマネ","","[{""copyright"":""warcraft"",""co_posts"":63,""character_coverage"":0.969231},{""copyright"":""world_of_warcraft"",""co_posts"":58,""character_coverage"":0.892308},{""copyright"":""heroes_of_the_storm"",""co_posts"":11,""character_coverage"":0.169231},{""copyright"":""egyptian_mythology"",""co_posts"":1,""character_coverage"":0.015385},{""copyright"":""mega_man_(classic)"",""co_posts"":1,""character_coverage"":0.015385}]","","","PENDING",""
"I70-026512","saraana","4","Character","77","sarana","sarana","","","サラァナ","","[{""copyright"":""utawarerumono_(series)"",""co_posts"":70,""character_coverage"":1.0},{""copyright"":""utawarerumono:_itsuwari_no_kamen"",""co_posts"":54,""character_coverage"":0.771429},{""copyright"":""utawarerumono:_lost_flag"",""co_posts"":13,""character_coverage"":0.185714},{""copyright"":""utawarerumono:_futari_no_hakuoro"",""co_posts"":8,""character_coverage"":0.114286},{""copyright"":""azur_lane"",""co_posts"":4,""character_coverage"":0.057143}]","","","PENDING",""
"I70-026513","sasagawa_kyouko","4","Character","77","","","","","笹川京子","","[{""copyright"":""katekyo_hitman_reborn!"",""co_posts"":72,""character_coverage"":1.0},{""copyright"":""bakuman"",""co_posts"":2,""character_coverage"":0.027778},{""copyright"":""beelzebub_(manga)"",""co_posts"":2,""character_coverage"":0.027778},{""copyright"":""bleach"",""co_posts"":2,""character_coverage"":0.027778},{""copyright"":""gintama"",""co_posts"":2,""character_coverage"":0.027778}]","","","PENDING",""
"I70-026514","sasahara_nonoka","4","Character","77","","","","","笹原野々花","","[{""copyright"":""girlfriend_(kari)"",""co_posts"":76,""character_coverage"":1.0},{""copyright"":""gochuumon_wa_usagi_desu_ka?"",""co_posts"":1,""character_coverage"":0.013158},{""copyright"":""newtype"",""co_posts"":1,""character_coverage"":0.013158},{""copyright"":""uchi_no_hime-sama_ga_ichiban_kawaii"",""co_posts"":1,""character_coverage"":0.013158}]","","","PENDING",""
"I70-026515","sawsbuck_(autumn)","4","Character","77","","","","","Sawsbuck（秋）","","[{""copyright"":""pokemon"",""co_posts"":74,""character_coverage"":1.0},{""copyright"":""pokemon_black_and_white"",""co_posts"":18,""character_coverage"":0.243243},{""copyright"":""pokemon_mystery_dungeon"",""co_posts"":3,""character_coverage"":0.040541},{""copyright"":""original"",""co_posts"":2,""character_coverage"":0.027027},{""copyright"":""pokemon_(anime)"",""co_posts"":2,""character_coverage"":0.027027}]","","","PENDING",""
"I70-026516","scholar_(elden_ring)","4","Character","77","","","","","学者","","[{""copyright"":""elden_ring"",""co_posts"":73,""character_coverage"":1.0},{""copyright"":""elden_ring_nightreign"",""co_posts"":73,""character_coverage"":1.0},{""copyright"":""dark_souls_(series)"",""co_posts"":2,""character_coverage"":0.027397},{""copyright"":""dark_souls_ii"",""co_posts"":2,""character_coverage"":0.027397},{""copyright"":""umamusume"",""co_posts"":2,""character_coverage"":0.027397}]","","","PENDING",""
