"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-009501","fu_shun_(touqi_guaitan)","4","Character","298","","","","","符顺","","[{""copyright"":""touqi_guaitan"",""co_posts"":298,""character_coverage"":1.0},{""copyright"":""pokemon"",""co_posts"":2,""character_coverage"":0.006711},{""copyright"":""hito_mania_(utau)"",""co_posts"":1,""character_coverage"":0.003356},{""copyright"":""my_melody_(series)"",""co_posts"":1,""character_coverage"":0.003356},{""copyright"":""sanrio"",""co_posts"":1,""character_coverage"":0.003356}]","","","PENDING",""
"I70-009502","hoshizaki_akari","4","Character","298","","","","星咲あかり","","","[{""copyright"":""ongeki"",""co_posts"":277,""character_coverage"":1.0},{""copyright"":""comiket_107"",""co_posts"":4,""character_coverage"":0.01444},{""copyright"":""love_live!"",""co_posts"":3,""character_coverage"":0.01083},{""copyright"":""love_live!_hasu_no_sora_jogakuin_school_idol_club"",""co_posts"":3,""character_coverage"":0.01083},{""copyright"":""comiket_101"",""co_posts"":2,""character_coverage"":0.00722}]","","","PENDING",""
"I70-009503","isayama_mami","4","Character","298","","","","","諌山真実","","[{""copyright"":""cho_kaguya-hime!"",""co_posts"":251,""character_coverage"":1.0},{""copyright"":""animal_crossing"",""co_posts"":1,""character_coverage"":0.003984},{""copyright"":""bocchi_the_rock!"",""co_posts"":1,""character_coverage"":0.003984},{""copyright"":""crayon_shin-chan"",""co_posts"":1,""character_coverage"":0.003984},{""copyright"":""death_note"",""co_posts"":1,""character_coverage"":0.003984}]","","","PENDING",""
"I70-009504","kawashima_sapphire","4","Character","298","","","","","川島緑輝","","[{""copyright"":""hibike!_euphonium"",""co_posts"":286,""character_coverage"":1.0},{""copyright"":""gekijouban_hibike!_euphonium"",""co_posts"":13,""character_coverage"":0.045455},{""copyright"":""kyoto_animation"",""co_posts"":7,""character_coverage"":0.024476},{""copyright"":""animedia"",""co_posts"":5,""character_coverage"":0.017483},{""copyright"":""newtype"",""co_posts"":5,""character_coverage"":0.017483}]","","","PENDING",""
"I70-009505","kino_himari","4","Character","298","","","","木野ひまり","","","[{""copyright"":""sasayaku_you_ni_koi_wo_utau"",""co_posts"":293,""character_coverage"":1.0},{""copyright"":""kimi_to_tsuzuru_utakata"",""co_posts"":4,""character_coverage"":0.013652},{""copyright"":""alice's_adventures_in_wonderland"",""co_posts"":3,""character_coverage"":0.010239},{""copyright"":""sanrio"",""co_posts"":3,""character_coverage"":0.010239},{""copyright"":""fuwa_fuwa_cinnamoroll"",""co_posts"":2,""character_coverage"":0.006826}]","","","PENDING",""
"I70-009506","levi_the_slasher","4","Character","298","levi_russel,material-l","levi russel | material-l","","レヴィ・ザ・スラッシャー | レヴィ・ラッセル | 雷刃の襲撃者","","","[{""copyright"":""lyrical_nanoha"",""co_posts"":267,""character_coverage"":1.0},{""copyright"":""mahou_shoujo_lyrical_nanoha"",""co_posts"":196,""character_coverage"":0.734082},{""copyright"":""mahou_shoujo_lyrical_nanoha_a's"",""co_posts"":182,""character_coverage"":0.681648},{""copyright"":""mahou_shoujo_lyrical_nanoha_a's_portable:_the_battle_of_aces"",""co_posts"":165,""character_coverage"":0.617978},{""copyright"":""mahou_shoujo_lyrical_nanoha_innocent"",""co_posts"":45,""character_coverage"":0.168539}]","","","PENDING",""
"I70-009507","lost_robin_rondo","4","Character","298","","","","ロスト・ロビン・ロンド","","","[{""copyright"":""mahou_tsukai_no_yoru"",""co_posts"":204,""character_coverage"":0.747253},{""copyright"":""fate_(series)"",""co_posts"":128,""character_coverage"":0.468864},{""copyright"":""fate/grand_order"",""co_posts"":115,""character_coverage"":0.421245},{""copyright"":""fate/extra"",""co_posts"":29,""character_coverage"":0.106227},{""copyright"":""tsukihime"",""co_posts"":9,""character_coverage"":0.032967}]","","","PENDING",""
"I70-009508","matsumi_yuu","4","Character","298","","","","まつみゆう","松実宥","","[{""copyright"":""saki_(manga)"",""co_posts"":280,""character_coverage"":1.0},{""copyright"":""saki_achiga-hen"",""co_posts"":260,""character_coverage"":0.928571},{""copyright"":""mother_(series)"",""co_posts"":2,""character_coverage"":0.007143},{""copyright"":""mother_3"",""co_posts"":2,""character_coverage"":0.007143},{""copyright"":""nyantype"",""co_posts"":2,""character_coverage"":0.007143}]","","","PENDING",""
"I70-009509","mayuzumi_kai","4","Character","298","","","","","黛灰","","[{""copyright"":""nijisanji"",""co_posts"":294,""character_coverage"":1.0},{""copyright"":""nijisanji_id"",""co_posts"":10,""character_coverage"":0.034014},{""copyright"":""nijisanji_kr"",""co_posts"":10,""character_coverage"":0.034014},{""copyright"":""nijisanji_en"",""co_posts"":8,""character_coverage"":0.027211},{""copyright"":""nijisanji_koshien"",""co_posts"":4,""character_coverage"":0.013605}]","","","PENDING",""
"I70-009510","medama_oyaji","4","Character","298","","","","目玉おやじ","","","[{""copyright"":""gegege_no_kitarou"",""co_posts"":289,""character_coverage"":1.0},{""copyright"":""kitarou_tanjou:_gegege_no_nazo"",""co_posts"":61,""character_coverage"":0.211073},{""copyright"":""touhou"",""co_posts"":9,""character_coverage"":0.031142},{""copyright"":""neon_genesis_evangelion"",""co_posts"":6,""character_coverage"":0.020761},{""copyright"":""dragon_ball"",""co_posts"":5,""character_coverage"":0.017301}]","","","PENDING",""
