"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-052501","hone_(honehone083)","1","Artist","248","","","","","ホーン（honehone083）","","","","","PENDING",""
"I70-052502","kiimorisame","1","Artist","248","","","","","","","","","","PENDING",""
"I70-052503","kindatsu","1","Artist","248","kuaru_(okamokomon)","kuaru (okamokomon)","","","","","","","","PENDING",""
"I70-052504","kokoro_no_koibito","1","Artist","248","kokoronokoibito,keine_(kokoronokoibito),katoume25988904,waifu_kamishirawasa","katoume25988904 | keine (kokoronokoibito) | kokoronokoibito | waifu kamishirawasa","","","","","","","","PENDING",""
"I70-052505","koppamu","1","Artist","248","","","","","","","","","","PENDING",""
"I70-052506","kubo_tite","1","Artist","248","kubo_taito","kubo taito","","","クボタイト","","","","","PENDING",""
"I70-052507","kwaejina","1","Artist","248","","","","","Kwaejina","","","","","PENDING",""
"I70-052508","linreplica","1","Artist","248","","","","","linreplica","","","","","PENDING",""
"I70-052509","mizu_cx","1","Artist","248","","","","","Mizu CX","","","","","PENDING",""
"I70-052510","mizutamako","1","Artist","248","","","","","ミズタマコ","","","","","PENDING",""
"I70-052511","momonosuke_(u-ma991028)","1","Artist","248","momo_nosukeee","momo nosukeee","","","omonosuke（u-ma991028）","","","","","PENDING",""
"I70-052512","murasaki_iro","1","Artist","248","","","","","ムラサキイロ","","","","","PENDING",""
"I70-052513","nanja","1","Artist","248","","","","","ナンジャ","","","","","PENDING",""
"I70-052514","narumiya_(empty_cafe)","1","Artist","248","","","","","ナルミヤ（空のカフェ）","","","","","PENDING",""
"I70-052515","nendo23","1","Artist","248","","","","","","","","","","PENDING",""
"I70-052516","ors_anime_renders","1","Artist","248","","","","","ORSアニメレンダリング","","","","","PENDING",""
"I70-052517","pandain","1","Artist","248","","","","","パンダイン","","","","","PENDING",""
"I70-052518","partner_(kprtnr)","1","Artist","248","parutoneru","parutoneru","","","","","","","","PENDING",""
"I70-052519","qian_hen","1","Artist","248","","","","","","","","","","PENDING",""
"I70-052520","rabbit_(wlsdnjs950)","1","Artist","248","","","","","ラビット（wlsdnjs950）","","","","","PENDING",""
"I70-052521","ranyu","1","Artist","248","","","","","Ranyu","","","","","PENDING",""
"I70-052522","reitou_mikan","1","Artist","248","","","","","Reitou Mikan","","","","","PENDING",""
"I70-052523","r-e-l-o-a-d","1","Artist","248","","","","","r-e-l-o-a-d","","","","","PENDING",""
"I70-052524","rnuyvm","1","Artist","248","","","","","","","","","","PENDING",""
"I70-052525","roxxxan","1","Artist","248","","","","","","","","","","PENDING",""
"I70-052526","rune_xiao","1","Artist","248","","","","","","","","","","PENDING",""
"I70-052527","saintshiro","1","Artist","248","","","","","サインシロ","","","","","PENDING",""
"I70-052528","shano_hiyori","1","Artist","248","","","","","Shano hiyori","","","","","PENDING",""
"I70-052529","speckticuls","1","Artist","248","","","","","斑点","","","","","PENDING",""
"I70-052530","takemura_kou","1","Artist","248","takemura-kou0606","takemura-kou0606","","","高村kou","","","","","PENDING",""
"I70-052531","tamaru_makoto","1","Artist","248","","","","","","","","","","PENDING",""
"I70-052532","tetrodotoxin","1","Artist","248","","","","","テトロドトキシン","","","","","PENDING",""
"I70-052533","timmy_yen","1","Artist","248","timmyyen","timmyyen","","","ティミーエン","","","","","PENDING",""
"I70-052534","toraneko_2","1","Artist","248","gyokuourou4414","gyokuourou4414","","","Toraneko 2","","","","","PENDING",""
