"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-092501","roku_s3","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092502","ronen","1","Artist","50","","","","","ロネン","","","","","PENDING",""
"I70-092503","ronoh_(jill)","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092504","roozaku","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092505","rotze","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092506","rough_(riferio)","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092507","rufei_bot","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092508","ruilumen_(ruinique)","1","Artist","50","ruinique,ruilumen","ruilumen | ruinique","","","","","","","","PENDING",""
"I70-092509","rupe_paperu","1","Artist","50","","","","","ルーペペーパー","","","","","PENDING",""
"I70-092510","ruraji","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092511","ruruchiin","1","Artist","50","ruruchiin2","ruruchiin2","","","","","","","","PENDING",""
"I70-092512","ruuto_(ruto3)","1","Artist","50","","","","","ルート（ruto3）","","","","","PENDING",""
"I70-092513","ryne_25","1","Artist","50","pp_2280","pp 2280","","","","","","","","PENDING",""
"I70-092514","ryopie","1","Artist","50","","","","","リョピー","","","","","PENDING",""
"I70-092515","ryu_(denkiryu)","1","Artist","50","denki_ryu","denki ryu","","","","","","","","PENDING",""
"I70-092516","sa_jitsu","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092517","sabi_wasabi","1","Artist","50","","","","","サビワサビ","","","","","PENDING",""
"I70-092518","sable_mint","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092519","sabuneko2645","1","Artist","50","bakeneko2645","bakeneko2645","","","","","","","","PENDING",""
"I70-092520","saburouta_(hox-666)","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092521","sacchi","1","Artist","50","","","","","サッキ","","","","","PENDING",""
"I70-092522","sagamihara_sakyou","1","Artist","50","","","","","佐賀sakyou","","","","","PENDING",""
"I70-092523","sagen","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092524","saghaley","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092525","saifu_(sisutakh)","1","Artist","50","","","","","サイフ（sisutakh）","","","","","PENDING",""
"I70-092526","saki_ttx","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092527","sakuma","1","Artist","50","","","","","さくら","","","","","PENDING",""
"I70-092528","sakuna","1","Artist","50","","","","","さくら","","","","","PENDING",""
"I70-092529","salty_(cherrypie)","1","Artist","50","","","","","塩辛い（チェリーパイ）","","","","","PENDING",""
"I70-092530","sanyue_xun","1","Artist","50","chuxun523,chuxun127","chuxun127 | chuxun523","","","","","","","","PENDING",""
"I70-092531","sasaki_(ssk8083)","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092532","sasami_oishine","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092533","sashley","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092534","sayamai_miyabi","1","Artist","50","","","","","サヤマイミヤビ","","","","","PENDING",""
"I70-092535","saz_(sazin764)","1","Artist","50","","","","","saz（sazin764）","","","","","PENDING",""
"I70-092536","sdvoit","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092537","sei_no_ji","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092538","seios","1","Artist","50","","","","","","","","","","PENDING",""
"I70-092539","sema_(mekemeke_king)","1","Artist","50","","","","","SEMA（Mekemeke King）","","","","","PENDING",""
"I70-092540","semisweet","1","Artist","50","","","","","","","","","","PENDING",""
