"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-007501","jeff_andonuts","4","Character","399","","","","ジェフ(MOTHER) | ジェフ・ドーナッツ","","","[{""copyright"":""mother_(series)"",""co_posts"":376,""character_coverage"":1.0},{""copyright"":""mother_2"",""co_posts"":374,""character_coverage"":0.994681},{""copyright"":""mother_3"",""co_posts"":26,""character_coverage"":0.069149},{""copyright"":""mother_1"",""co_posts"":22,""character_coverage"":0.058511},{""copyright"":""super_smash_bros."",""co_posts"":7,""character_coverage"":0.018617}]","","","PENDING",""
"I70-007502","kedama_(touhou)","4","Character","399","kedama","kedama","","","kedama（touhou）","","[{""copyright"":""touhou"",""co_posts"":373,""character_coverage"":0.968831},{""copyright"":""touhou_(pc-98)"",""co_posts"":32,""character_coverage"":0.083117},{""copyright"":""mario_(series)"",""co_posts"":24,""character_coverage"":0.062338},{""copyright"":""paper_mario_(series)"",""co_posts"":17,""character_coverage"":0.044156},{""copyright"":""original"",""co_posts"":16,""character_coverage"":0.041558}]","","","PENDING",""
"I70-007503","kitami_yuzu","4","Character","399","","","","","喜多見柚","","[{""copyright"":""idolmaster"",""co_posts"":380,""character_coverage"":1.0},{""copyright"":""idolmaster_cinderella_girls"",""co_posts"":380,""character_coverage"":1.0},{""copyright"":""idolmaster_cinderella_girls_starlight_stage"",""co_posts"":75,""character_coverage"":0.197368},{""copyright"":""cinderella_girls_gekijou"",""co_posts"":45,""character_coverage"":0.118421},{""copyright"":""idolmaster_(classic)"",""co_posts"":4,""character_coverage"":0.010526}]","","","PENDING",""
"I70-007504","kos-mos_ver._4","4","Character","399","","","","","kos-mosver。 4","","[{""copyright"":""xenosaga"",""co_posts"":379,""character_coverage"":0.986979},{""copyright"":""xenosaga_episode_iii"",""co_posts"":370,""character_coverage"":0.963542},{""copyright"":""super_robot_wars"",""co_posts"":20,""character_coverage"":0.052083},{""copyright"":""super_robot_wars_og_saga_mugen_no_frontier"",""co_posts"":20,""character_coverage"":0.052083},{""copyright"":""xenosaga_episode_i"",""co_posts"":10,""character_coverage"":0.026042}]","","","PENDING",""
"I70-007505","sakuragi_matsuri","4","Character","399","","","","","桜木茉莉","","[{""copyright"":""ichigo_mashimaro"",""co_posts"":324,""character_coverage"":1.0},{""copyright"":""yotsubato!"",""co_posts"":7,""character_coverage"":0.021605},{""copyright"":""megami_magazine"",""co_posts"":4,""character_coverage"":0.012346},{""copyright"":""azumanga_daioh"",""co_posts"":3,""character_coverage"":0.009259},{""copyright"":""dengeki_moeoh"",""co_posts"":3,""character_coverage"":0.009259}]","","","PENDING",""
"I70-007506","tierna_aeride_throne","4","Character","399","","","","","ティエルナ=アエルライド=スローネ","","[{""copyright"":""genseishinki_sacred_virth"",""co_posts"":377,""character_coverage"":1.0}]","","","PENDING",""
"I70-007507","wonderlands_x_showtime_miku","4","Character","399","","","","","ワンダショミク","","[{""copyright"":""vocaloid"",""co_posts"":383,""character_coverage"":1.0},{""copyright"":""project_sekai"",""co_posts"":381,""character_coverage"":0.994778},{""copyright"":""kowareta_sekai_to_utaenai_miku"",""co_posts"":10,""character_coverage"":0.02611},{""copyright"":""zozotown"",""co_posts"":4,""character_coverage"":0.010444},{""copyright"":""alice's_adventures_in_wonderland"",""co_posts"":3,""character_coverage"":0.007833}]","","","PENDING",""
"I70-007508","xiangli_yao_(wuthering_waves)","4","Character","399","xiangli_yao","xiangli yao","","","ソウリ・ヨウ","","[{""copyright"":""wuthering_waves"",""co_posts"":393,""character_coverage"":1.0},{""copyright"":""pizza_hut"",""co_posts"":4,""character_coverage"":0.010178},{""copyright"":""animate_(company)"",""co_posts"":3,""character_coverage"":0.007634},{""copyright"":""kuro_games"",""co_posts"":2,""character_coverage"":0.005089},{""copyright"":""madra_(album)"",""co_posts"":2,""character_coverage"":0.005089}]","","","PENDING",""
"I70-007509","yuki_miku_(2017)","4","Character","399","","","","雪ミク2017","","","[{""copyright"":""vocaloid"",""co_posts"":397,""character_coverage"":1.0},{""copyright"":""star_night_snow_(vocaloid)"",""co_posts"":98,""character_coverage"":0.246851},{""copyright"":""magical_mirai_(vocaloid)"",""co_posts"":15,""character_coverage"":0.037783},{""copyright"":""magnet_(vocaloid)"",""co_posts"":4,""character_coverage"":0.010076},{""copyright"":""shinkai_shoujo_(vocaloid)"",""co_posts"":4,""character_coverage"":0.010076}]","","","PENDING",""
"I70-007510","agent_4_(splatoon)","4","Character","398","","","","","4号","","[{""copyright"":""splatoon_(series)"",""co_posts"":385,""character_coverage"":1.0},{""copyright"":""splatoon_2"",""co_posts"":309,""character_coverage"":0.802597},{""copyright"":""splatoon_2:_octo_expansion"",""co_posts"":121,""character_coverage"":0.314286},{""copyright"":""splatoon_1"",""co_posts"":58,""character_coverage"":0.150649},{""copyright"":""splatoon_3"",""co_posts"":52,""character_coverage"":0.135065}]","","","PENDING",""
