"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-023501","shirofuku_yukie","4","Character","91","","","","","白福雪絵","","[{""copyright"":""haikyuu!!"",""co_posts"":91,""character_coverage"":1.0},{""copyright"":""mcdonald's"",""co_posts"":1,""character_coverage"":0.010989}]","","","PENDING",""
"I70-023502","shirogane_noel_(5th_costume)","4","Character","91","","","","","","","[{""copyright"":""hololive"",""co_posts"":89,""character_coverage"":1.0}]","","","PENDING",""
"I70-023503","shisui_(kusuriya_no_hitorigoto)","4","Character","91","","","","","シスイ","","[{""copyright"":""kusuriya_no_hitorigoto"",""co_posts"":86,""character_coverage"":1.0},{""copyright"":""harry_potter_(series)"",""co_posts"":2,""character_coverage"":0.023256},{""copyright"":""wizarding_world"",""co_posts"":2,""character_coverage"":0.023256},{""copyright"":""a_song_of_ice_and_fire"",""co_posts"":1,""character_coverage"":0.011628},{""copyright"":""adventure_time"",""co_posts"":1,""character_coverage"":0.011628}]","","","PENDING",""
"I70-023504","shiun'in_sora","4","Character","91","","","","","紫雲院素良","","[{""copyright"":""yu-gi-oh!"",""co_posts"":90,""character_coverage"":1.0},{""copyright"":""yu-gi-oh!_arc-v"",""co_posts"":89,""character_coverage"":0.988889},{""copyright"":""yu-gi-oh!_gx"",""co_posts"":4,""character_coverage"":0.044444},{""copyright"":""yu-gi-oh!_5d's"",""co_posts"":2,""character_coverage"":0.022222},{""copyright"":""kantai_collection"",""co_posts"":1,""character_coverage"":0.011111}]","","","PENDING",""
"I70-023505","shut_hell_(character)","4","Character","91","","","","","地獄を閉じる（キャラクター）","","[{""copyright"":""shut_hell"",""co_posts"":91,""character_coverage"":1.0},{""copyright"":""kill_la_kill"",""co_posts"":1,""character_coverage"":0.010989}]","","","PENDING",""
"I70-023506","sophie_neuenmuller_(new_self)","4","Character","91","","","","","","","[{""copyright"":""atelier_(series)"",""co_posts"":87,""character_coverage"":1.0},{""copyright"":""atelier_sophie"",""co_posts"":87,""character_coverage"":1.0},{""copyright"":""atelier_firis"",""co_posts"":5,""character_coverage"":0.057471},{""copyright"":""atelier_lydie_&_suelle"",""co_posts"":2,""character_coverage"":0.022989},{""copyright"":""atelier_resleriana"",""co_posts"":1,""character_coverage"":0.011494}]","","","PENDING",""
"I70-023507","soul_of_cinder","4","Character","91","","","","","王たちの化身","","[{""copyright"":""dark_souls_(series)"",""co_posts"":83,""character_coverage"":1.0},{""copyright"":""dark_souls_iii"",""co_posts"":81,""character_coverage"":0.975904},{""copyright"":""dark_souls_i"",""co_posts"":12,""character_coverage"":0.144578},{""copyright"":""dark_souls_ii"",""co_posts"":7,""character_coverage"":0.084337},{""copyright"":""demon's_souls"",""co_posts"":5,""character_coverage"":0.060241}]","","","PENDING",""
"I70-023508","spider-punk","4","Character","91","","","","","スパイダーパンク","","[{""copyright"":""marvel"",""co_posts"":78,""character_coverage"":1.0},{""copyright"":""spider-man_(series)"",""co_posts"":78,""character_coverage"":1.0},{""copyright"":""spider-verse"",""co_posts"":75,""character_coverage"":0.961538},{""copyright"":""spider-man:_across_the_spider-verse"",""co_posts"":62,""character_coverage"":0.794872},{""copyright"":""spider-verse_(comics)"",""co_posts"":6,""character_coverage"":0.076923}]","","","PENDING",""
"I70-023509","star_dream","4","Character","91","","","","","星の夢","","[{""copyright"":""kirby_(series)"",""co_posts"":84,""character_coverage"":1.0},{""copyright"":""kirby:_planet_robobot"",""co_posts"":67,""character_coverage"":0.797619},{""copyright"":""kirby_star_allies"",""co_posts"":25,""character_coverage"":0.297619},{""copyright"":""kirby:_triple_deluxe"",""co_posts"":21,""character_coverage"":0.25},{""copyright"":""kirby_and_the_forgotten_land"",""co_posts"":19,""character_coverage"":0.22619}]","","","PENDING",""
"I70-023510","stefan_(fire_emblem)","4","Character","91","soanvalke_(fire_emblem)","soanvalke (fire emblem)","","","ソーンバルケ","","[{""copyright"":""fire_emblem"",""co_posts"":88,""character_coverage"":1.0},{""copyright"":""fire_emblem:_path_of_radiance"",""co_posts"":56,""character_coverage"":0.636364},{""copyright"":""fire_emblem:_radiant_dawn"",""co_posts"":43,""character_coverage"":0.488636},{""copyright"":""fire_emblem_heroes"",""co_posts"":15,""character_coverage"":0.170455},{""copyright"":""fire_emblem:_genealogy_of_the_holy_war"",""co_posts"":4,""character_coverage"":0.045455}]","","","PENDING",""
