"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-078501","imatomo_mahya","1","Artist","73","makora_higa","makora higa","","","イマトモ・マヒヤ","","","","","PENDING",""
"I70-078502","imdrunkontea","1","Artist","73","brandon_dunn","brandon dunn","","","imdrunkontea","","","","","PENDING",""
"I70-078503","indo_(mdtanaka2007)","1","Artist","73","","","","","インド（Mdtanaka2007）","","","","","PENDING",""
"I70-078504","inou_takashi","1","Artist","73","","","","","イノウタシ","","","","","PENDING",""
"I70-078505","isamu","1","Artist","73","","","","","イサム","","","","","PENDING",""
"I70-078506","iseki_mitsuharu","1","Artist","73","mitsuharu_iseki","mitsuharu iseki","","","Iseki Mitsuharu","","","","","PENDING",""
"I70-078507","ishioto","1","Artist","73","","","","","イシオト","","","","","PENDING",""
"I70-078508","itocoh","1","Artist","73","","","","","itocoh","","","","","PENDING",""
"I70-078509","itsuki_keiichi","1","Artist","73","ki_keiichi@o_kou_kake-chuu","ki keiichi@o kou kake-chuu","","","","","","","","PENDING",""
"I70-078510","ittumozzz","1","Artist","73","","","","","ittumozzz","","","","","PENDING",""
"I70-078511","jacob_dream_world","1","Artist","73","","","","","ジェイコブドリームワールド","","","","","PENDING",""
"I70-078512","jcdr","1","Artist","73","","","","","jcdr","","","","","PENDING",""
"I70-078513","jdw","1","Artist","73","","","","","JDW","","","","","PENDING",""
"I70-078514","jintetsu","1","Artist","73","","","","","Jintetsu","","","","","PENDING",""
"I70-078515","ju_neng_binggui","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078516","jyuma","1","Artist","73","jyuma0","jyuma0","","","ジュマ","","","","","PENDING",""
"I70-078517","kaede_haya_(lo0831lo)","1","Artist","73","","","","","kaede haya（lo0831lo）","","","","","PENDING",""
"I70-078518","kaguyuu","1","Artist","73","","","","","kaguyuu","","","","","PENDING",""
"I70-078519","kai3700","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078520","kakkou","1","Artist","73","","","","","Kakkou","","","","","PENDING",""
"I70-078521","kamenakake","1","Artist","73","","","","","カメナカケ","","","","","PENDING",""
"I70-078522","kanatsuki","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078523","kantaro","1","Artist","73","shiratamaya8","shiratamaya8","","","","","","","","PENDING",""
"I70-078524","kaorin_minogue","1","Artist","73","","","","","カオリン・ミノーグ","","","","","PENDING",""
"I70-078525","kappaako","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078526","kardie","1","Artist","73","","","","","カーディー","","","","","PENDING",""
"I70-078527","karikari_ume","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078528","kazekiri","1","Artist","73","","","","","Kazekiri","","","","","PENDING",""
"I70-078529","keetydraws","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078530","ker0nit0","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078531","kevinlim39","1","Artist","73","takasumikei","takasumikei","","","","","","","","PENDING",""
"I70-078532","key_chan","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078533","khirzava","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078534","kira_reader","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078535","kittenlochen","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078536","kmp_(kenma_pro)","1","Artist","73","kenma_pro","kenma pro","","","","","","","","PENDING",""
"I70-078537","kokiya","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078538","kokonattsu","1","Artist","73","","","","","ココナッツ","","","","","PENDING",""
"I70-078539","kokorori-p","1","Artist","73","","","","","ココロリ-P","","","","","PENDING",""
"I70-078540","kome_(vm500)","1","Artist","73","","","","","kome（vm500）","","","","","PENDING",""
"I70-078541","konoito_nui","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078542","konomidraws","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078543","kooji_(macoji)","1","Artist","73","macoji","macoji","","","kooji（macoji）","","","","","PENDING",""
"I70-078544","koso2023","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078545","krass","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078546","kupikuuu","1","Artist","73","","","","","Kupikuuu","","","","","PENDING",""
"I70-078547","kurosaki_saya","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078548","kushishekku","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078549","kyandii","1","Artist","73","","","","","kyandii","","","","","PENDING",""
"I70-078550","kyuunn","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078551","lancefate","1","Artist","73","","","","","lancefate","","","","","PENDING",""
"I70-078552","lavoy_(kurakuro)","1","Artist","73","","","","","lavoy（Kurakuro）","","","","","PENDING",""
"I70-078553","lazyramen","1","Artist","73","supergroggy","supergroggy","","","","","","","","PENDING",""
"I70-078554","lcs_0209","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078555","leafy_(kitsuneya)","1","Artist","73","","","","","緑（kitsuneya）","","","","","PENDING",""
"I70-078556","leonard_(callu_jy)","1","Artist","73","maniacholy,callu_jy","callu jy | maniacholy","","","","","","","","PENDING",""
"I70-078557","lewdanon","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078558","lewdzure","1","Artist","73","","","","","lewdzure","","","","","PENDING",""
"I70-078559","lingyou","1","Artist","73","user_hmyv8473","user hmyv8473","","","","","","","","PENDING",""
"I70-078560","liver017","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078561","liyaku","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078562","loob","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078563","ludibianyuan","1","Artist","73","dalujiadebianyuan","dalujiadebianyuan","","","","","","","","PENDING",""
"I70-078564","luguoadeli_(maple12031)","1","Artist","73","maple12031,luguoadeli_(weibo5263688910)","luguoadeli (weibo5263688910) | maple12031","","","","","","","","PENDING",""
"I70-078565","lupin_barnabi","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078566","macossa","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078567","mae_(nahabaru)","1","Artist","73","","","","","メイ（ナハバル）","","","","","PENDING",""
"I70-078568","mahjong_fight_girl_official","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078569","mamepon","1","Artist","73","","","","","マメポン","","","","","PENDING",""
"I70-078570","marufus","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078571","maru-kichi","1","Artist","73","","","","","マルキチ","","","","","PENDING",""
"I70-078572","masa_ashe","1","Artist","73","","","","","マサ・アッシュ","","","","","PENDING",""
"I70-078573","matchaneko","1","Artist","73","","","","","Matchaneko","","","","","PENDING",""
"I70-078574","matsuba10","1","Artist","73","hirokima","hirokima","","","","","","","","PENDING",""
"I70-078575","matt_frank","1","Artist","73","kaiju_samurai","kaiju samurai","","","マット・フランク","","","","","PENDING",""
"I70-078576","matt_wilson","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078577","matu_(t_iyou8)","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078578","matumot","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078579","mei_am0","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078580","meitarou","1","Artist","73","","","","","Meitarou","","","","","PENDING",""
"I70-078581","mesilmen","1","Artist","73","halak0000","halak0000","","","","","","","","PENDING",""
"I70-078582","milka01477","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078583","mimana","1","Artist","73","","","","","ミマナ","","","","","PENDING",""
"I70-078584","mimuxiao","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078585","minakuchi_takashi","1","Artist","73","","","","","高橋村","","","","","PENDING",""
"I70-078586","minami_(minami_omo)","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078587","minamina","1","Artist","73","","","","","ミナミナ","","","","","PENDING",""
"I70-078588","minase_tamaki","1","Artist","73","yozuki_shokora","yozuki shokora","","","タマキをマイナーします","","","","","PENDING",""
"I70-078589","minato_(ct_777)","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078590","minatoto","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078591","miroku_(miroku_t)","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078592","mirrorclew","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078593","misakura_aoi","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078594","misti","1","Artist","73","","","","","ミスティ","","","","","PENDING",""
"I70-078595","mitama_(mokochiko)","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078596","mitarashi_renge","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078597","mitosupa_(qsiqydfz7nesh9w)","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078598","mitsu_plus","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078599","miyako_omty","1","Artist","73","","","","","","","","","","PENDING",""
"I70-078600","mizuha_(dreamchild_0504)","1","Artist","73","","","","","","","","","","PENDING",""
