"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-000501","surtr_(arknights)","4","Character","5305","","","","スルト | スルト(アークナイツ)","史尔特尔","","[{""copyright"":""arknights"",""co_posts"":5107,""character_coverage"":1.0},{""copyright"":""arknights:_endfield"",""co_posts"":911,""character_coverage"":0.178383},{""copyright"":""ambience_synesthesia"",""co_posts"":74,""character_coverage"":0.01449},{""copyright"":""hololive"",""co_posts"":12,""character_coverage"":0.00235},{""copyright"":""hololive_english"",""co_posts"":11,""character_coverage"":0.002154}]","","","PENDING",""
"I70-000502","octoling_player_character","4","Character","5297","octoling","octoling","","オクトリング | タコちゃん | タコガール | タコボーイ","8号","","[{""copyright"":""splatoon_(series)"",""co_posts"":5075,""character_coverage"":0.999803},{""copyright"":""splatoon_3"",""co_posts"":1527,""character_coverage"":0.300827},{""copyright"":""splatoon_2"",""co_posts"":1448,""character_coverage"":0.285264},{""copyright"":""splatoon_2:_octo_expansion"",""co_posts"":856,""character_coverage"":0.168637},{""copyright"":""splatoon_1"",""co_posts"":326,""character_coverage"":0.064224}]","","","PENDING",""
"I70-000503","sanji_(one_piece)","4","Character","5295","sanji","sanji","","サンジ | ヴィンスモーク・サンジ","","","[{""copyright"":""one_piece"",""co_posts"":4851,""character_coverage"":1.0},{""copyright"":""one_piece_card_game"",""co_posts"":62,""character_coverage"":0.012781},{""copyright"":""one_piece_(live_action)"",""co_posts"":52,""character_coverage"":0.010719},{""copyright"":""one_piece_treasure_cruise"",""co_posts"":31,""character_coverage"":0.00639},{""copyright"":""one_piece:_strong_world"",""co_posts"":26,""character_coverage"":0.00536}]","","","PENDING",""
"I70-000504","kosaka_honoka","4","Character","5288","kousaka_honoka","kousaka honoka","","","高坂穂乃果 | 高坂穗乃果","","[{""copyright"":""love_live!"",""co_posts"":5028,""character_coverage"":1.0},{""copyright"":""love_live!_school_idol_project"",""co_posts"":5028,""character_coverage"":1.0},{""copyright"":""love_live!_school_idol_festival"",""co_posts"":480,""character_coverage"":0.095465},{""copyright"":""love_live!_sunshine!!"",""co_posts"":264,""character_coverage"":0.052506},{""copyright"":""love_live!_the_school_idol_movie"",""co_posts"":214,""character_coverage"":0.042562}]","","","PENDING",""
"I70-000505","shiranui_flare","4","Character","5287","","","","しらぬえ | 不知火フレア | 不知火フレア新衣装","白鳥火樽","","[{""copyright"":""hololive"",""co_posts"":5139,""character_coverage"":1.0},{""copyright"":""hololive_english"",""co_posts"":304,""character_coverage"":0.059155},{""copyright"":""hololive_indonesia"",""co_posts"":111,""character_coverage"":0.0216},{""copyright"":""shiraken!_shiranai_koto_kenkyukai"",""co_posts"":70,""character_coverage"":0.013621},{""copyright"":""minecraft"",""co_posts"":45,""character_coverage"":0.008757}]","","","PENDING",""
"I70-000506","akiyama_yukari","4","Character","5282","","","","あんこうチーム | まほゆか | みほゆか | ゆかエリ | オッドボール三等軍曹 | グデエル | ケイゆか | 忠犬ユカ公","秋山優花里 | 秋山殿","","[{""copyright"":""girls_und_panzer"",""co_posts"":4958,""character_coverage"":1.0},{""copyright"":""kantai_collection"",""co_posts"":80,""character_coverage"":0.016136},{""copyright"":""girls_und_panzer_motto_love_love_sakusen_desu!"",""co_posts"":75,""character_coverage"":0.015127},{""copyright"":""girls_und_panzer_senshadou_daisakusen!"",""co_posts"":55,""character_coverage"":0.011093},{""copyright"":""gekitotsu!_joshikousei_oiroke_sensha_gundan"",""co_posts"":41,""character_coverage"":0.008269}]","","","PENDING",""
"I70-000507","zani_(wuthering_waves)","4","Character","5278","","","","","ザンニー","","[{""copyright"":""wuthering_waves"",""co_posts"":4941,""character_coverage"":1.0},{""copyright"":""pizza-la"",""co_posts"":32,""character_coverage"":0.006476},{""copyright"":""genshin_impact"",""co_posts"":27,""character_coverage"":0.005464},{""copyright"":""umamusume"",""co_posts"":17,""character_coverage"":0.003441},{""copyright"":""lawson"",""co_posts"":14,""character_coverage"":0.002833}]","","","PENDING",""
"I70-000508","robin_(honkai:_star_rail)","4","Character","5252","","","","ロビン | ロビン(スターレイル)","知更鳥 | 知更鸟","Robin | RobinHSR","[{""copyright"":""honkai_(series)"",""co_posts"":4740,""character_coverage"":1.0},{""copyright"":""honkai:_star_rail"",""co_posts"":4737,""character_coverage"":0.999367},{""copyright"":""mihoyo"",""co_posts"":65,""character_coverage"":0.013713},{""copyright"":""genshin_impact"",""co_posts"":54,""character_coverage"":0.011392},{""copyright"":""zenless_zone_zero"",""co_posts"":25,""character_coverage"":0.005274}]","","","PENDING",""
"I70-000509","rotom","4","Character","5251","","","","ロトム","","","[{""copyright"":""pokemon"",""co_posts"":5014,""character_coverage"":1.0},{""copyright"":""pokemon_sword_and_shield"",""co_posts"":1184,""character_coverage"":0.236139},{""copyright"":""pokemon_scarlet_and_violet"",""co_posts"":1059,""character_coverage"":0.211209},{""copyright"":""pokemon_legends:_z-a"",""co_posts"":713,""character_coverage"":0.142202},{""copyright"":""pokemon_(anime)"",""co_posts"":616,""character_coverage"":0.122856}]","","","PENDING",""
"I70-000510","ange_katrina","4","Character","5247","","","","アンジュ・カトリーナ | 絵ンジュ","","","[{""copyright"":""nijisanji"",""co_posts"":4937,""character_coverage"":0.999797},{""copyright"":""page_of_lambda"",""co_posts"":81,""character_coverage"":0.016403},{""copyright"":""pokemon"",""co_posts"":37,""character_coverage"":0.007493},{""copyright"":""nijisanji_koshien"",""co_posts"":36,""character_coverage"":0.00729},{""copyright"":""hololive"",""co_posts"":35,""character_coverage"":0.007088}]","","","PENDING",""
