"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-056001","icetea_art","1","Artist","191","icetea774","icetea774","","","icetea774","","","","","PENDING",""
"I70-056002","jazztaki","1","Artist","191","","","","","ジャズタキ","","","","","PENDING",""
"I70-056003","k52","1","Artist","191","oii_52kun","oii 52kun","","","K52","","","","","PENDING",""
"I70-056004","kagesaki_yuna","1","Artist","191","","","","","kagesaki Yuna","","","","","PENDING",""
"I70-056005","kawanishimaki","1","Artist","191","akizuki_(17769498),akizuki_(17769498)","akizuki (17769498)","","","秋島（17769498）","","","","","PENDING",""
"I70-056006","kinsenka_momi","1","Artist","191","","","","","Kinsenka Momi","","","","","PENDING",""
"I70-056007","kisa_(leg3043)","1","Artist","191","3samkim","3samkim","","","","","","","","PENDING",""
"I70-056008","kokotetsu","1","Artist","191","","","","","Kokotetsu","","","","","PENDING",""
"I70-056009","komekura_(komeppy22)","1","Artist","191","komeppy22","komeppy22","","","","","","","","PENDING",""
"I70-056010","koujisako","1","Artist","191","","","","","コジサコ","","","","","PENDING",""
"I70-056011","koza900","1","Artist","191","koza47322","koza47322","","","koza900","","","","","PENDING",""
"I70-056012","kubota_masaki","1","Artist","191","","","","","黒田正しい","","","","","PENDING",""
"I70-056013","kuroinu9","1","Artist","191","","","","","kuroinu9","","","","","PENDING",""
"I70-056014","lemon_t","1","Artist","191","","","","","レモンt","","","","","PENDING",""
"I70-056015","liveactors","1","Artist","191","","","","","居住者","","","","","PENDING",""
"I70-056016","magenta_(atyana)","1","Artist","191","akama_zenta","akama zenta","","","マゼンタ（アティアナ）","","","","","PENDING",""
"I70-056017","mai_mugi","1","Artist","191","","","","","","","","","","PENDING",""
"I70-056018","manarou","1","Artist","191","","","","","マナロウ","","","","","PENDING",""
"I70-056019","meru02295238","1","Artist","191","","","","","Meru02295238","","","","","PENDING",""
"I70-056020","mia_(fai1510)","1","Artist","191","","","","","MIA（FAI1510）","","","","","PENDING",""
"I70-056021","mikripkm","1","Artist","191","","","","","Mikripkm","","","","","PENDING",""
"I70-056022","mild_(trmsasasa)","1","Artist","191","","","","","軽度（Trmsasasa）","","","","","PENDING",""
"I70-056023","mizuno_uchi","1","Artist","191","","","","","うずまき","","","","","PENDING",""
"I70-056024","mmm_(mmm623)","1","Artist","191","mmmt0a4w0a6k","mmmt0a4w0a6k","","","","","","","","PENDING",""
"I70-056025","mochii","1","Artist","191","","","","","Mochii","","","","","PENDING",""
"I70-056026","mutang","1","Artist","191","","","","","ムタン","","","","","PENDING",""
"I70-056027","noise_tanker","1","Artist","191","","","","","ノイズタンカー","","","","","PENDING",""
"I70-056028","norita","1","Artist","191","erinngi","erinngi","","","ノリタ","","","","","PENDING",""
"I70-056029","oeyama","1","Artist","191","","","","","オヤマ","","","","","PENDING",""
"I70-056030","oguchi","1","Artist","191","sugimoto_gang","sugimoto gang","","","","","","","","PENDING",""
"I70-056031","ohihil","1","Artist","191","","","","","ohihil","","","","","PENDING",""
"I70-056032","ohthicc","1","Artist","191","joseonlover,lilly41177","joseonlover | lilly41177","","","","","","","","PENDING",""
"I70-056033","oxxo_(dlengur)","1","Artist","191","","","","","oxxo（dlengur）","","","","","PENDING",""
"I70-056034","ozawa_akifumi","1","Artist","191","akifumi_onigiri,orisawa_akifumi,orisawa_akihumi","akifumi onigiri | orisawa akifumi | orisawa akihumi","","","オザワ・アキフミ","","","","","PENDING",""
"I70-056035","qiya","1","Artist","191","qiyarts","qiyarts","","","","","","","","PENDING",""
"I70-056036","rainbow_goreinu","1","Artist","191","rainbow_gorein,mnk_disukyamada","mnk disukyamada | rainbow gorein","","","","","","","","PENDING",""
"I70-056037","r-man","1","Artist","191","","","","","","","","","","PENDING",""
"I70-056038","ryuya","1","Artist","191","","","","","リュヤ","","","","","PENDING",""
"I70-056039","sakai_eri_(illustratoreri)","1","Artist","191","euphie_vt","euphie vt","","","サカイ・エリ（Illustratoreri）","","","","","PENDING",""
"I70-056040","shikniful","1","Artist","191","","","","","shikniful","","","","","PENDING",""
"I70-056041","shimatori_(sanyyyy)","1","Artist","191","","","","","Shimatori（Sanyyyy）","","","","","PENDING",""
"I70-056042","sinonomemikann","1","Artist","191","","","","","","","","","","PENDING",""
"I70-056043","sleeptopi","1","Artist","191","","","","","","","","","","PENDING",""
"I70-056044","solru","1","Artist","191","","","","","solru","","","","","PENDING",""
"I70-056045","sskitaco","1","Artist","191","","","","","","","","","","PENDING",""
"I70-056046","suzuneiroekaki","1","Artist","191","","","","","","","","","","PENDING",""
"I70-056047","tera_hiroshi","1","Artist","191","","","","","Tera Hiroshi","","","","","PENDING",""
"I70-056048","tomosuke","1","Artist","191","","","","","atomosuke","","","","","PENDING",""
"I70-056049","toriria","1","Artist","191","","","","","","","","","","PENDING",""
"I70-056050","tyouseki","1","Artist","191","","","","","Tyouseki","","","","","PENDING",""
"I70-056051","ukami","1","Artist","191","","","","","ウッカミ","","","","","PENDING",""
"I70-056052","usapenpen2019","1","Artist","191","","","","","USAPENPEN2019","","","","","PENDING",""
"I70-056053","wacca005","1","Artist","191","","","","","WACCA005","","","","","PENDING",""
"I70-056054","watasakura","1","Artist","191","potto","potto","","","ポット","","","","","PENDING",""
"I70-056055","xiongji_z_z","1","Artist","191","","","","","","","","","","PENDING",""
"I70-056056","xu_chin-wen","1","Artist","191","2h2xo2is2h2o","2h2xo2is2h2o","","","","","","","","PENDING",""
