"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-036501","ijiranaide_nagatoro-san","3","Copyright","2448","please_don't_bully_me_nagatoro,don't_toy_with_me_miss_nagatoro,don't_toy_with_me,_miss_nagatoro,please_don't_bully_me,_nagatoro","miss nagatoro | nagatoro | don't toy with me | don't toy with me miss nagatoro | please don't bully me | please don't bully me nagatoro","","イジらないで、長瀞さん | 長瀞さん","不要欺負我 | 不要欺负我 | 長瀞同學 | 长瀞同学","","","","","PENDING",""
"I70-036502","cinderella_girls_gekijou","3","Copyright","2441","","","","シンデレラガールズ劇場","","","","","","PENDING",""
"I70-036503","tropical-rouge!_precure","3","Copyright","2438","tropical_rouge_pretty_cure,tropical_rouge_precure,tropical-rouge_precure,tropical-rouge_pretty_cure,tropical-rouge!_pretty_cure","tropical rouge precure | tropical rouge pretty cure | tropical-rouge precure | tropical-rouge pretty cure | tropical-rouge! pretty cure","","トロピカル~ジュプリキュア | トロピカル〜ジュ!プリキュア | トロピカルージュプリキュア | トロプリ","","","","","","PENDING",""
"I70-036504","idolmaster_2","3","Copyright","2410","","","","アイドルマスター2","","","","","","PENDING",""
"I70-036505","mega_man_battle_network_(series)","3","Copyright","2409","mega_man_battle_network,rockman_exe,rockman.exe,megaman_battle_network","mega man battle network | megaman battle network | rockman exe | rockman.exe","","ロックマンEXE | ロックマンエグゼ","","","","","","PENDING",""
"I70-036506","nisemonogatari","3","Copyright","2403","","","","","偽物語","","","","","PENDING",""
"I70-036507","digimon_adventure","3","Copyright","2402","digimon_adventures","digimon adventures","","デジモンアドベンチャー","","","","","","PENDING",""
"I70-036508","castlevania_(series)","3","Copyright","2401","castlevania,akumajou_dracula","akumajou dracula | castlevania","","キャッスルニア | キャッスルヴァニア | 悪魔城ドラキュラ","","","","","","PENDING",""
"I70-036509","wild_arms","3","Copyright","2401","","","","ワイルドアームズ","","WILDARMS | WILD_ARMS","","","","PENDING",""
"I70-036510","dragon_quest_v","3","Copyright","2400","dragon_quest_5,/dq5","/dq5 | dragon quest 5","","ドラクエ5 | ドラゴンクエスト5","","DQ5","","","","PENDING",""
"I70-036511","persona_5_the_royal","3","Copyright","2398","","","","ペルソナ5R","","P5R","","","","PENDING",""
"I70-036512","yuusha_de_aru","3","Copyright","2398","","","","勇者であるシリーズ","","","","","","PENDING",""
