"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-072001","tl_(xdd)","1","Artist","91","","","","","TL（XDD）","","","","","PENDING",""
"I70-072002","ton_(ton19130318)","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072003","tonkatsu184","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072004","tripledip","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072005","tsume3mai","1","Artist","91","","","","","tsume3mai","","","","","PENDING",""
"I70-072006","tsumiki_akeno","1","Artist","91","","","","","ツミキ・アケノ","","","","","PENDING",""
"I70-072007","tsuna_(al_dente)","1","Artist","91","","","","","ツナ（アルデンテ）","","","","","PENDING",""
"I70-072008","tubumi","1","Artist","91","","","","","浴槽","","","","","PENDING",""
"I70-072009","uchio_kazumasa","1","Artist","91","","","","","川星は、","","","","","PENDING",""
"I70-072010","umebitan","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072011","umisaki","1","Artist","91","","","","","村","","","","","PENDING",""
"I70-072012","umitsuki","1","Artist","91","","","","","umitsuki","","","","","PENDING",""
"I70-072013","uncolorcube","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072014","uououoon","1","Artist","91","","","","","uououoon","","","","","PENDING",""
"I70-072015","vaniste","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072016","vibncent","1","Artist","91","","","","","vibncent","","","","","PENDING",""
"I70-072017","vicki_tsai","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072018","vickyycy99","1","Artist","91","","","","","Vickyycy99","","","","","PENDING",""
"I70-072019","vortex_(xu_xuanwo)","1","Artist","91","xu_xuanwo","xu xuanwo","","","","","","","","PENDING",""
"I70-072020","wade_(njud8343)","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072021","warabe_(waraghi)","1","Artist","91","","","","","ワラベ（ワラギ）","","","","","PENDING",""
"I70-072022","wawako_mama","1","Artist","91","wawazi,lava_(25486006)","lava (25486006) | wawazi","","","ワワコママ","","","","","PENDING",""
"I70-072023","xiao_qiang_sang","1","Artist","91","nengsi,guns_(a5221719)","guns (a5221719) | nengsi","","","Xiao Qiang Sang","","","","","PENDING",""
"I70-072024","xwu","1","Artist","91","","","","","xwu","","","","","PENDING",""
"I70-072025","yairo_(sik_s4)","1","Artist","91","","","","","ヤイロ（sik s4）","","","","","PENDING",""
"I70-072026","yaku_(ziroken)","1","Artist","91","","","","","ヤク（ZiReken）","","","","","PENDING",""
"I70-072027","yan_ge","1","Artist","91","","","","","ヤンゲ","","","","","PENDING",""
"I70-072028","yanagima_yu03","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072029","yang_yang_(tigu)","1","Artist","91","","","","","ヤンヤン（ティグ）","","","","","PENDING",""
"I70-072030","yatsuha_(hachiyoh)","1","Artist","91","","","","","YATSUHA（hachiyoh）","","","","","PENDING",""
"I70-072031","yiyu_qing_mang","1","Artist","91","","","","","Yiyu Qing Mang","","","","","PENDING",""
"I70-072032","yoshida_(ne)","1","Artist","91","akano_poketoon,kyuurisoda,ranpakranpakranpak","akano poketoon | kyuurisoda | ranpakranpakranpak","","","吉田（ne）","","","","","PENDING",""
"I70-072033","yoshino_(laencl)","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072034","yoshiragi","1","Artist","91","yszw","yszw","","","ヨシラギ","","","","","PENDING",""
"I70-072035","yotte","1","Artist","91","yogurt_(yott_parfait),parfait_(ryunghu)","parfait (ryunghu) | yogurt (yott parfait)","","","ヨット","","","","","PENDING",""
"I70-072036","yuita_(yuita17)","1","Artist","91","","","","","","","","","","PENDING",""
"I70-072037","yunomi_(yunomi_hs)","1","Artist","91","kuz603ll","kuz603ll","","","","","","","","PENDING",""
