"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-050501","ruberule","1","Artist","301","rubewe,rubewe","rubewe","","","ruberule","","","","","PENDING",""
"I70-050502","salpin","1","Artist","301","","","","","サルピン","","","","","PENDING",""
"I70-050503","shenbei_xiaoqiu","1","Artist","301","jiang-ge","jiang-ge","","","Shenbei Xiaoqiu","","","","","PENDING",""
"I70-050504","stopu","1","Artist","301","","","","","","","","","","PENDING",""
"I70-050505","superpig","1","Artist","301","","","","","SuperPig","","","","","PENDING",""
"I70-050506","tomoyuki_kotani","1","Artist","301","styleos","styleos","","","トモユキ・コタニ","","","","","PENDING",""
"I70-050507","uguisu_mochi_(ykss35)","1","Artist","301","","","","","うずまぐモチ（YKSS35）","","","","","PENDING",""
"I70-050508","yakota_(usuk-yako)","1","Artist","301","","","","","ヤコタ（usuk-yako）","","","","","PENDING",""
"I70-050509","amagasa_yun","1","Artist","300","","","","","アマガサユン","","","","","PENDING",""
"I70-050510","aono_(f_i_s)","1","Artist","300","","","","","aono（f i s）","","","","","PENDING",""
"I70-050511","betti_(xx_betti)","1","Artist","300","emori71758","emori71758","","","","","","","","PENDING",""
"I70-050512","fujiko_(emnprmn)","1","Artist","300","","","","","藤子（emnprmn）","","","","","PENDING",""
"I70-050513","futaba_miwa","1","Artist","300","cube_sugar","cube sugar","","","utaba miwa","","","","","PENDING",""
"I70-050514","gecchu","1","Artist","300","","","","","gecchu","","","","","PENDING",""
"I70-050515","gram_9","1","Artist","300","gramstorage,guramu_kyuu-ban","gramstorage | guramu kyuu-ban","","","グラム9","","","","","PENDING",""
"I70-050516","hiro_hiroki","1","Artist","300","","","","","ヒロ・ヒロキ","","","","","PENDING",""
"I70-050517","hisin","1","Artist","300","","","","","ヒシン","","","","","PENDING",""
"I70-050518","kaneko_(novram58)","1","Artist","300","","","","","Kaneko（novram58）","","","","","PENDING",""
"I70-050519","kazawa_(tonzura-d)","1","Artist","300","","","","","カザワ（トンズラ-D）","","","","","PENDING",""
"I70-050520","kemurin","1","Artist","300","","","","","ケムリン","","","","","PENDING",""
"I70-050521","kieyza","1","Artist","300","","","","","キエザ","","","","","PENDING",""
"I70-050522","konohoshi","1","Artist","300","","","","","","","","","","PENDING",""
