"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-015001","konohana_aurora","4","Character","166","","","","","此花輝夜","","[{""copyright"":""ikizulive!_love_live!_bluebird"",""co_posts"":150,""character_coverage"":1.0},{""copyright"":""love_live!"",""co_posts"":150,""character_coverage"":1.0},{""copyright"":""what_is_my_life?_(love_live!)"",""co_posts"":46,""character_coverage"":0.306667},{""copyright"":""love_live!_days:_love_live!_general_magazine"",""co_posts"":5,""character_coverage"":0.033333},{""copyright"":""love_live!_hasu_no_sora_jogakuin_school_idol_club"",""co_posts"":4,""character_coverage"":0.026667}]","","","PENDING",""
"I70-015002","kyukkyu-kun","4","Character","166","","","","","キュッキュ君","","[{""copyright"":""yume_nikki"",""co_posts"":159,""character_coverage"":1.0},{""copyright"":""ib_(kouri)"",""co_posts"":5,""character_coverage"":0.031447},{""copyright"":""yume_2kki"",""co_posts"":3,""character_coverage"":0.018868},{""copyright"":""kirisame_ga_furu_mori"",""co_posts"":2,""character_coverage"":0.012579},{""copyright"":""koishi_komeiji's_heart-throbbing_adventure"",""co_posts"":2,""character_coverage"":0.012579}]","","","PENDING",""
"I70-015003","lei_heng_(project_moon)","4","Character","166","","","","","雷横","","[{""copyright"":""project_moon"",""co_posts"":160,""character_coverage"":1.0},{""copyright"":""limbus_company"",""co_posts"":159,""character_coverage"":0.99375},{""copyright"":""library_of_ruina"",""co_posts"":4,""character_coverage"":0.025},{""copyright"":""honkai:_star_rail"",""co_posts"":2,""character_coverage"":0.0125},{""copyright"":""honkai_(series)"",""co_posts"":2,""character_coverage"":0.0125}]","","","PENDING",""
"I70-015004","lily_(gentsuki)","4","Character","166","","","","","リリー（gentsuki）","","[{""copyright"":""shachiku_succubus_no_hanashi"",""co_posts"":166,""character_coverage"":1.0}]","","","PENDING",""
"I70-015005","lumi_(wuthering_waves)","4","Character","166","","","","","トウトウ","","[{""copyright"":""wuthering_waves"",""co_posts"":162,""character_coverage"":1.0},{""copyright"":""zenless_zone_zero"",""co_posts"":2,""character_coverage"":0.012346}]","","","PENDING",""
"I70-015006","magnamon","4","Character","166","","","","","マグナモン","","[{""copyright"":""digimon"",""co_posts"":154,""character_coverage"":1.0},{""copyright"":""digimon_card_game"",""co_posts"":18,""character_coverage"":0.116883},{""copyright"":""digimon_adventure_02"",""co_posts"":17,""character_coverage"":0.11039},{""copyright"":""digimon_adventure"",""co_posts"":4,""character_coverage"":0.025974},{""copyright"":""digimon_frontier"",""co_posts"":4,""character_coverage"":0.025974}]","","","PENDING",""
"I70-015007","maiden_in_black","4","Character","166","","","","かぼたん | 黒衣の火防女","火防女","","[{""copyright"":""demon's_souls"",""co_posts"":150,""character_coverage"":0.993377},{""copyright"":""dark_souls_(series)"",""co_posts"":29,""character_coverage"":0.192053},{""copyright"":""dark_souls_i"",""co_posts"":27,""character_coverage"":0.178808},{""copyright"":""bloodborne"",""co_posts"":19,""character_coverage"":0.125828},{""copyright"":""dark_souls_ii"",""co_posts"":19,""character_coverage"":0.125828}]","","","PENDING",""
"I70-015008","mayling_shen_(girls'_frontline_2)","4","Character","166","","","","","シェン・ネメシス","","[{""copyright"":""girls'_frontline"",""co_posts"":154,""character_coverage"":1.0},{""copyright"":""girls'_frontline_2:_exilium"",""co_posts"":154,""character_coverage"":1.0},{""copyright"":""arknights"",""co_posts"":3,""character_coverage"":0.019481},{""copyright"":""girls'_frontline_neural_cloud"",""co_posts"":2,""character_coverage"":0.012987},{""copyright"":""war_thunder"",""co_posts"":2,""character_coverage"":0.012987}]","","","PENDING",""
"I70-015009","millennium_science_school_student_a_(blue_archive)","4","Character","166","","","","","ミレニアム生徒A","","[{""copyright"":""blue_archive"",""co_posts"":152,""character_coverage"":1.0},{""copyright"":""yu-gi-oh!"",""co_posts"":2,""character_coverage"":0.013158},{""copyright"":""comiket_106"",""co_posts"":1,""character_coverage"":0.006579},{""copyright"":""fate/grand_order"",""co_posts"":1,""character_coverage"":0.006579},{""copyright"":""fate_(series)"",""co_posts"":1,""character_coverage"":0.006579}]","","","PENDING",""
"I70-015010","musashi_(the_purple_rabbit's_marksmanship)_(azur_lane)","4","Character","166","","","","菫兎のスナイピングゲーム","堇色兔的狙击游戏","","[{""copyright"":""azur_lane"",""co_posts"":144,""character_coverage"":1.0},{""copyright"":""kantai_collection"",""co_posts"":1,""character_coverage"":0.006944}]","","","PENDING",""
