"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-030001","magnamalo","4","Character","64","","","","","マガイマガド","","[{""copyright"":""monster_hunter_(series)"",""co_posts"":63,""character_coverage"":0.984375},{""copyright"":""monster_hunter_rise"",""co_posts"":57,""character_coverage"":0.890625},{""copyright"":""hololive"",""co_posts"":5,""character_coverage"":0.078125},{""copyright"":""pokemon"",""co_posts"":4,""character_coverage"":0.0625},{""copyright"":""blue_archive"",""co_posts"":2,""character_coverage"":0.03125}]","","","PENDING",""
"I70-030002","mai_kobayashi","4","Character","64","kobayashi_mai","kobayashi mai","","","マイ・コバヤシ","","[{""copyright"":""super_robot_wars"",""co_posts"":57,""character_coverage"":1.0},{""copyright"":""super_robot_wars_original_generation"",""co_posts"":38,""character_coverage"":0.666667},{""copyright"":""super_robot_wars_the_lord_of_elemental"",""co_posts"":4,""character_coverage"":0.070175},{""copyright"":""super_robot_wars_og_the_inspector"",""co_posts"":3,""character_coverage"":0.052632},{""copyright"":""super_robot_wars_original_generation_2"",""co_posts"":3,""character_coverage"":0.052632}]","","","PENDING",""
"I70-030003","male_byleth_(halloween)_(fire_emblem)","4","Character","64","byleth_(male)_(halloween)_(fire_emblem)","byleth (male) (halloween) (fire emblem)","","","","","[{""copyright"":""fire_emblem"",""co_posts"":63,""character_coverage"":1.0},{""copyright"":""fire_emblem:_three_houses"",""co_posts"":63,""character_coverage"":1.0},{""copyright"":""fire_emblem_heroes"",""co_posts"":63,""character_coverage"":1.0},{""copyright"":""fire_emblem_fates"",""co_posts"":5,""character_coverage"":0.079365},{""copyright"":""fire_emblem:_path_of_radiance"",""co_posts"":2,""character_coverage"":0.031746}]","","","PENDING",""
"I70-030004","malluel_(granblue_fantasy)","4","Character","64","marut_(granblue_fantasy)","marut (granblue fantasy)","","","マールート","","[{""copyright"":""granblue_fantasy"",""co_posts"":62,""character_coverage"":1.0},{""copyright"":""shingeki_no_bahamut"",""co_posts"":2,""character_coverage"":0.032258},{""copyright"":""cygames"",""co_posts"":1,""character_coverage"":0.016129}]","","","PENDING",""
"I70-030005","marikyuun_(vtuber)","4","Character","64","","","","","","","[{""copyright"":""indie_virtual_youtuber"",""co_posts"":62,""character_coverage"":1.0},{""copyright"":""pokemon"",""co_posts"":3,""character_coverage"":0.048387},{""copyright"":""original"",""co_posts"":2,""character_coverage"":0.032258},{""copyright"":""sonic_(series)"",""co_posts"":2,""character_coverage"":0.032258},{""copyright"":""mario_(series)"",""co_posts"":1,""character_coverage"":0.016129}]","","","PENDING",""
"I70-030006","marseillaise_(azur_lane)","4","Character","64","","","","","マルセイエーズ(アズールレーン)","","[{""copyright"":""azur_lane"",""co_posts"":54,""character_coverage"":1.0},{""copyright"":""dark_souls_(series)"",""co_posts"":1,""character_coverage"":0.018519}]","","","PENDING",""
"I70-030007","marshadow_(zenith)","4","Character","64","","","","","ぜんりょくのマーシャドー","","[{""copyright"":""pokemon"",""co_posts"":59,""character_coverage"":1.0},{""copyright"":""pokemon_masters_ex"",""co_posts"":11,""character_coverage"":0.186441},{""copyright"":""pokemon_tcg"",""co_posts"":5,""character_coverage"":0.084746},{""copyright"":""pokemon_sun_and_moon"",""co_posts"":3,""character_coverage"":0.050847},{""copyright"":""pokemon_sword_and_shield"",""co_posts"":2,""character_coverage"":0.033898}]","","","PENDING",""
"I70-030008","masanori_(housamo)","4","Character","64","","","","","","","[{""copyright"":""tokyo_afterschool_summoners"",""co_posts"":64,""character_coverage"":1.0},{""copyright"":""shoukan_yuusha_to_f-kei_kareshi"",""co_posts"":1,""character_coverage"":0.015625}]","","","PENDING",""
"I70-030009","matou_shinji_(fate/extra)","4","Character","64","","","","","","","[{""copyright"":""fate/extra"",""co_posts"":62,""character_coverage"":1.0},{""copyright"":""fate_(series)"",""co_posts"":62,""character_coverage"":1.0},{""copyright"":""fate/extra_ccc"",""co_posts"":25,""character_coverage"":0.403226},{""copyright"":""fate/extra_ccc_fox_tail"",""co_posts"":6,""character_coverage"":0.096774},{""copyright"":""fate/grand_order"",""co_posts"":6,""character_coverage"":0.096774}]","","","PENDING",""
"I70-030010","matsumoto_maya","4","Character","64","","","","","松本麻耶","","[{""copyright"":""working!!"",""co_posts"":61,""character_coverage"":1.0},{""copyright"":""megami_magazine"",""co_posts"":2,""character_coverage"":0.032787},{""copyright"":""blood-c"",""co_posts"":1,""character_coverage"":0.016393},{""copyright"":""boku_wa_tomodachi_ga_sukunai"",""co_posts"":1,""character_coverage"":0.016393},{""copyright"":""fate/zero"",""co_posts"":1,""character_coverage"":0.016393}]","","","PENDING",""
