"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-001001","uzuki_(kancolle)","4","Character","3043","uzuki_(kantai_collection)","uzuki (kantai collection)","","卯月(艦これ) | 卯月(艦隊これくしょん)","卯月","","[{""copyright"":""kantai_collection"",""co_posts"":2994,""character_coverage"":1.0},{""copyright"":""gochuumon_wa_usagi_desu_ka?"",""co_posts"":12,""character_coverage"":0.004008},{""copyright"":""azur_lane"",""co_posts"":10,""character_coverage"":0.00334},{""copyright"":""original"",""co_posts"":10,""character_coverage"":0.00334},{""copyright"":""choo_choo_train"",""co_posts"":9,""character_coverage"":0.003006}]","","","PENDING",""
"I70-001002","albedo_(genshin_impact)","4","Character","3041","","","","アルベド | アルベド(原神)","阿贝多","Albedo | Kreideprinz | kaebedo","[{""copyright"":""genshin_impact"",""co_posts"":2972,""character_coverage"":1.0},{""copyright"":""honkai_(series)"",""co_posts"":17,""character_coverage"":0.00572},{""copyright"":""mihoyo"",""co_posts"":17,""character_coverage"":0.00572},{""copyright"":""honkai:_star_rail"",""co_posts"":10,""character_coverage"":0.003365},{""copyright"":""honkai_impact_3rd"",""co_posts"":8,""character_coverage"":0.002692}]","","","PENDING",""
"I70-001003","dantsu_flame_(umamusume)","4","Character","3039","","","","ダンツフレーム | ダンツフレーム(ウマ娘)","","","[{""copyright"":""umamusume"",""co_posts"":2786,""character_coverage"":1.0},{""copyright"":""umamusume:_beginning_of_a_new_era"",""co_posts"":217,""character_coverage"":0.077889},{""copyright"":""uber_eats"",""co_posts"":10,""character_coverage"":0.003589},{""copyright"":""umamusume:_cinderella_gray"",""co_posts"":9,""character_coverage"":0.00323},{""copyright"":""pokemon"",""co_posts"":8,""character_coverage"":0.002872}]","","","PENDING",""
"I70-001004","kamijou_touma","4","Character","3037","kamijo_touma","kamijo touma","","","上嬢さん | 上条当麻","","[{""copyright"":""toaru_majutsu_no_index"",""co_posts"":2603,""character_coverage"":1.0},{""copyright"":""toaru_kagaku_no_railgun"",""co_posts"":1057,""character_coverage"":0.40607},{""copyright"":""toaru_majutsu_no_index:_new_testament"",""co_posts"":317,""character_coverage"":0.121783},{""copyright"":""toaru_majutsu_no_index:_old_testament"",""co_posts"":301,""character_coverage"":0.115636},{""copyright"":""mahou_shoujo_madoka_magica"",""co_posts"":104,""character_coverage"":0.039954}]","","","PENDING",""
"I70-001005","tomoe_gozen_(fate)","4","Character","3037","tomoe_gozen_(fate/grand_order)","tomoe gozen (fate/grand order)","","アーチャーインフェルノ | アーチャー・インフェルノ","巴御前 | 巴御前(Fate)","archer_of_inferno","[{""copyright"":""fate_(series)"",""co_posts"":2955,""character_coverage"":1.0},{""copyright"":""fate/grand_order"",""co_posts"":2951,""character_coverage"":0.998646},{""copyright"":""fate/extra"",""co_posts"":20,""character_coverage"":0.006768},{""copyright"":""fate/samurai_remnant"",""co_posts"":14,""character_coverage"":0.004738},{""copyright"":""fate/stay_night"",""co_posts"":14,""character_coverage"":0.004738}]","","","PENDING",""
"I70-001006","satsuki_(kancolle)","4","Character","3036","satsuki_(kantai_collection)","satsuki (kantai collection)","","皐月(艦これ) | 皐月(艦隊これくしょん)","皐月","","[{""copyright"":""kantai_collection"",""co_posts"":2923,""character_coverage"":1.0},{""copyright"":""fate_(series)"",""co_posts"":10,""character_coverage"":0.003421},{""copyright"":""kamen_rider"",""co_posts"":10,""character_coverage"":0.003421},{""copyright"":""choo_choo_train"",""co_posts"":9,""character_coverage"":0.003079},{""copyright"":""fate/grand_order"",""co_posts"":9,""character_coverage"":0.003079}]","","","PENDING",""
"I70-001007","mogami_(kancolle)","4","Character","3033","mogami_(kantai_collection)","mogami (kantai collection)","","もがみん | 最上(艦これ) | 最上(艦隊これくしょん)","最上","","[{""copyright"":""kantai_collection"",""co_posts"":2984,""character_coverage"":1.0},{""copyright"":""kantai_collection_(anime)"",""co_posts"":14,""character_coverage"":0.004692},{""copyright"":""gundam"",""co_posts"":12,""character_coverage"":0.004021},{""copyright"":""aoki_hagane_no_arpeggio"",""co_posts"":7,""character_coverage"":0.002346},{""copyright"":""bleach"",""co_posts"":7,""character_coverage"":0.002346}]","","","PENDING",""
"I70-001008","ukinami_yuzuha","4","Character","3028","","","","","浮波柚葉","","[{""copyright"":""zenless_zone_zero"",""co_posts"":2771,""character_coverage"":1.0},{""copyright"":""mihoyo"",""co_posts"":19,""character_coverage"":0.006857},{""copyright"":""genshin_impact"",""co_posts"":13,""character_coverage"":0.004691},{""copyright"":""sushiro"",""co_posts"":13,""character_coverage"":0.004691},{""copyright"":""honkai_(series)"",""co_posts"":12,""character_coverage"":0.004331}]","","","PENDING",""
"I70-001009","lyn_(fire_emblem)","4","Character","3024","lyndis_(fire_emblem)","lyndis (fire emblem)","","リンディス","","lyndis","[{""copyright"":""fire_emblem"",""co_posts"":2803,""character_coverage"":0.999643},{""copyright"":""fire_emblem:_the_blazing_blade"",""co_posts"":2773,""character_coverage"":0.988944},{""copyright"":""fire_emblem_heroes"",""co_posts"":1025,""character_coverage"":0.365549},{""copyright"":""fire_emblem_awakening"",""co_posts"":168,""character_coverage"":0.059914},{""copyright"":""fire_emblem:_the_binding_blade"",""co_posts"":108,""character_coverage"":0.038516}]","","","PENDING",""
"I70-001010","urakaze_(kancolle)","4","Character","3016","urakaze_(kantai_collection)","urakaze (kantai collection)","","浦風(艦これ) | 浦風(艦隊これくしょん)","浦風","","[{""copyright"":""kantai_collection"",""co_posts"":2907,""character_coverage"":1.0},{""copyright"":""hiroshima_touyou_carp"",""co_posts"":16,""character_coverage"":0.005504},{""copyright"":""line_(naver)"",""co_posts"":12,""character_coverage"":0.004128},{""copyright"":""choo_choo_train"",""co_posts"":9,""character_coverage"":0.003096},{""copyright"":""lawson"",""co_posts"":6,""character_coverage"":0.002064}]","","","PENDING",""
