"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-067501","5_nan_(5nan_5nan)","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067502","7lark","1","Artist","107","soulkiller","soulkiller","","","7ラーク","","","","","PENDING",""
"I70-067503","aa-rance","1","Artist","107","","","","","aa-rance","","","","","PENDING",""
"I70-067504","adahcm","1","Artist","107","","","","","adahcm","","","","","PENDING",""
"I70-067505","ahn_dongshik","1","Artist","107","","","","","Ahn Dongshik","","","","","PENDING",""
"I70-067506","akamaru_saasha","1","Artist","107","","","","","アカマル・サシャ","","","","","PENDING",""
"I70-067507","aki_(mmtghdak)","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067508","akramness","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067509","akutsu_(yuumi)","1","Artist","107","mei_tsu_yuumi,akutsu_yuumi","akutsu yuumi | mei tsu yuumi","","","akutsu（ゆく）","","","","","PENDING",""
"I70-067510","almondman","1","Artist","107","amondo","amondo","","","","","","","","PENDING",""
"I70-067511","alpharecdyt","1","Artist","107","akuserusama","akuserusama","","","","","","","","PENDING",""
"I70-067512","angellyuna","1","Artist","107","","","","","Angellyuna","","","","","PENDING",""
"I70-067513","aouma","1","Artist","107","","","","","aouma","","","","","PENDING",""
"I70-067514","araimelon","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067515","aramocyaillust","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067516","asagiwa_ico","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067517","asamitsu_(n_morninglight)","1","Artist","107","asakou_(n_morninglight)","asakou (n morninglight)","","","浅草（nモーニングライト）","","","","","PENDING",""
"I70-067518","asterisk_(asterism)","1","Artist","107","asterisk_(artist)","asterisk (artist)","","","アスタリスク（アスタリズム）","","","","","PENDING",""
"I70-067519","bidortw","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067520","bishamon_(usagi_ba)","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067521","blckbrd17","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067522","booch","1","Artist","107","","","","","ブーチ","","","","","PENDING",""
"I70-067523","brws","1","Artist","107","","","","","BRWS","","","","","PENDING",""
"I70-067524","bsue","1","Artist","107","","","","","bsue","","","","","PENDING",""
"I70-067525","byu_(orihazuma)","1","Artist","107","","","","","byu（orihazuma）","","","","","PENDING",""
"I70-067526","catzz","1","Artist","107","","","","","キャッツ","","","","","PENDING",""
"I70-067527","charl2837","1","Artist","107","charl_414","charl 414","","","","","","","","PENDING",""
"I70-067528","chrocatz","1","Artist","107","","","","","クロカッツ","","","","","PENDING",""
"I70-067529","dayshiart","1","Artist","107","","","","","dayshiart","","","","","PENDING",""
"I70-067530","dima_ivanov","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067531","dreonya","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067532","emoto_reishi","1","Artist","107","","","","","エモトレイシ","","","","","PENDING",""
"I70-067533","erupusai2","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067534","fal_(fal-se-0)","1","Artist","107","","","","","fal（fal-se-0）","","","","","PENDING",""
"I70-067535","fanshuimucishen","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067536","fueppu","1","Artist","107","","","","","","","","","","PENDING",""
"I70-067537","fujibejifu","1","Artist","107","","","","","fujibejifu","","","","","PENDING",""
"I70-067538","fuko_(fukkofuko)","1","Artist","107","","","","","Fuko（Fukkofuko）","","","","","PENDING",""
