"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-046501","btmr_game","1","Artist","563","","","","","BTMRゲーム","","","","","PENDING",""
"I70-046502","hendra","1","Artist","563","","","","","","","","","","PENDING",""
"I70-046503","kojirou_(mesurf1)","1","Artist","563","batrobin_k","batrobin k","","","","","","","","PENDING",""
"I70-046504","ratatatat74","1","Artist","563","mr._skull","mr. skull","","","Ratatat74","","","","","PENDING",""
"I70-046505","yajuu","1","Artist","563","yaju485230","yaju485230","","","ヤジュウ","","","","","PENDING",""
"I70-046506","difman","1","Artist","562","","","","","ディフマン","","","","","PENDING",""
"I70-046507","kayabakoro","1","Artist","562","","","","","カヤバコロ","","","","","PENDING",""
"I70-046508","mirai_hikari","1","Artist","562","miraihikariart","miraihikariart","","","ミライ・ヒカリ","","","","","PENDING",""
"I70-046509","mleth","1","Artist","562","mathias_leth","mathias leth","","","","","","","","PENDING",""
"I70-046510","mobu","1","Artist","562","","","","","モブ","","","","","PENDING",""
"I70-046511","nakamura_takeshi","1","Artist","562","fmu","fmu","","","中村takeshi","","","","","PENDING",""
"I70-046512","suruga_(xsurugax)","1","Artist","562","matsunoki_(unknown_751),makiya_1919","makiya 1919 | matsunoki (unknown 751)","","","Sureuga（Xsurugax）","","","","","PENDING",""
"I70-046513","ajishio","1","Artist","561","","","","","アジシオ","","","","","PENDING",""
"I70-046514","eisu_(eith)","1","Artist","561","","","","","eisu（eith）","","","","","PENDING",""
"I70-046515","kasugai_(de-tteiu)","1","Artist","561","gngmrkas","gngmrkas","","","カスガイ（de-tteiu）","","","","","PENDING",""
"I70-046516","katagiri_hachigou","1","Artist","561","","","","","カタギリ・ハチゴウ","","","","","PENDING",""
"I70-046517","kuroi_susumu","1","Artist","561","","","","","クロイ・ススム","","","","","PENDING",""
"I70-046518","madcocoon","1","Artist","561","madjian,vycma","madjian | vycma","","","マッドココン","","","","","PENDING",""
"I70-046519","ouno_(nounai_disintegration)","1","Artist","561","","","","","ouno（nounai崩壊）","","","","","PENDING",""
"I70-046520","shamakho","1","Artist","561","","","","","シャマコ","","","","","PENDING",""
"I70-046521","batta_(ijigen_debris)","1","Artist","560","","","","","バッタ（イジゲンの破片）","","","","","PENDING",""
"I70-046522","e.c.ho","1","Artist","560","","","","","","","","","","PENDING",""
"I70-046523","ramkilog","1","Artist","560","9696k","9696k","","","","","","","","PENDING",""
"I70-046524","rento_(rukeai)","1","Artist","560","","","","","レント（rukeai）","","","","","PENDING",""
"I70-046525","rnna","1","Artist","560","rn9,rnna_7","rn9 | rnna 7","","","","","","","","PENDING",""
"I70-046526","ryeon_(naturesan)","1","Artist","560","ryeon_(bluetom1)","ryeon (bluetom1)","","","ライオン（bluetom1）","","","","","PENDING",""
"I70-046527","sadamoto_yoshiyuki","1","Artist","560","","","","","ヨシユキサダモト","","","","","PENDING",""
"I70-046528","sakura_yuki_(clochette)","1","Artist","560","","","","","さくらユキ（クロセット）","","","","","PENDING",""
"I70-046529","sawao","1","Artist","560","","","","","サワオ","","","","","PENDING",""
"I70-046530","yuizaki_kazuya","1","Artist","560","","","","","ユジャキ・カズヤ","","","","","PENDING",""
"I70-046531","ham_(points)","1","Artist","559","ham_(artist)","ham (artist)","","","ハム（ポイント）","","","","","PENDING",""
"I70-046532","kukumomo","1","Artist","559","","","","","ククモモ","","","","","PENDING",""
"I70-046533","oda_non","1","Artist","559","","","","","oda non","","","","","PENDING",""
"I70-046534","coa_(chroo_x)","1","Artist","558","pjrmhm_coa","pjrmhm coa","","","","","","","","PENDING",""
"I70-046535","dismaiden","1","Artist","558","","","","","Dismaiden","","","","","PENDING",""
"I70-046536","dora_ita","1","Artist","558","dora_e","dora e","","","ドラ・イタ","","","","","PENDING",""
"I70-046537","mogu_(au1127)","1","Artist","558","mog_(artist)","mog (artist)","","","モグ（au1127）","","","","","PENDING",""
"I70-046538","nyama","1","Artist","558","","","","","nyama","","","","","PENDING",""
"I70-046539","taikyoku_tsurugi","1","Artist","558","taikyokuturugi","taikyokuturugi","","","","","","","","PENDING",""
"I70-046540","yana_(nekoarashi)","1","Artist","558","","","","","ヤナ（nekoarashi）","","","","","PENDING",""
"I70-046541","baku-p","1","Artist","557","baku_ph","baku ph","","","Baku-P","","","","","PENDING",""
"I70-046542","hagure_kedama","1","Artist","557","","","","","ケダマをハギュールします","","","","","PENDING",""
"I70-046543","hanabusaoekaki","1","Artist","557","","","","","","","","","","PENDING",""
"I70-046544","kyuuba_melo","1","Artist","557","","","","","キュウバメロ","","","","","PENDING",""
"I70-046545","otosama","1","Artist","557","","","","","角膜","","","","","PENDING",""
"I70-046546","shigatake","1","Artist","557","","","","","志星","","","","","PENDING",""
"I70-046547","yumiya","1","Artist","557","","","","","ユミヤ","","","","","PENDING",""
"I70-046548","capriccyo","1","Artist","556","","","","","カプリックサイオ","","","","","PENDING",""
"I70-046549","henshako","1","Artist","556","byeontae_jagga","byeontae jagga","","","henshako","","","","","PENDING",""
"I70-046550","iwamoto_eiri","1","Artist","556","s_tanly,iwamoto_hidetoshi,pizaya","iwamoto hidetoshi | pizaya | s tanly","","","岩本eiri","","","","","PENDING",""
"I70-046551","mujinbensin","1","Artist","556","kananote,mujinbi","kananote | mujinbi","","","ムジンベンシン","","","","","PENDING",""
"I70-046552","randomboobguy","1","Artist","556","","","","","randomboobguy","","","","","PENDING",""
"I70-046553","rodong8","1","Artist","556","","","","","","","","","","PENDING",""
"I70-046554","saraki","1","Artist","556","","","","","サラキ","","","","","PENDING",""
"I70-046555","suke_(singekijyosei)","1","Artist","556","","","","","スケ（Singekijyosei）","","","","","PENDING",""
"I70-046556","task_(s_task80)","1","Artist","556","","","","","タスク（Sタスク80）","","","","","PENDING",""
"I70-046557","tukino_neru","1","Artist","556","tsukino_neru","tsukino neru","","","Tuino Neru","","","","","PENDING",""
"I70-046558","yae_(mono110)","1","Artist","556","yae_(artist)","yae (artist)","","","yae（mono110）","","","","","PENDING",""
"I70-046559","akaneya","1","Artist","555","","","","","アカネヤ","","","","","PENDING",""
"I70-046560","harunoha","1","Artist","555","","","","","ハルノハ","","","","","PENDING",""
"I70-046561","hioyami","1","Artist","555","","","","","hioyami","","","","","PENDING",""
"I70-046562","moonlight_0423","1","Artist","555","","","","","","","","","","PENDING",""
"I70-046563","mugita_konomi","1","Artist","555","jippe","jippe","","","","","","","","PENDING",""
"I70-046564","negresco","1","Artist","555","","","","","ネグレスコ","","","","","PENDING",""
"I70-046565","solokitsune","1","Artist","555","","","","","Solokitsune","","","","","PENDING",""
"I70-046566","takahero","1","Artist","555","","","","","タカヘロ","","","","","PENDING",""
"I70-046567","tomokichi","1","Artist","555","","","","","トモキチ","","","","","PENDING",""
