"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-069501","hoshizuki_sakusa","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069502","houraisan_chouko","1","Artist","99","11618081","11618081","","","Houraisan Chouko","","","","","PENDING",""
"I70-069503","huyukaaki","1","Artist","99","","","","","Huyukaaki","","","","","PENDING",""
"I70-069504","hy_(fjvlg)","1","Artist","99","motocho_(hyang_new)","motocho (hyang new)","","","","","","","","PENDING",""
"I70-069505","hyuk_(yeayeo)","1","Artist","99","yeayeo_jzat","yeayeo jzat","","","","","","","","PENDING",""
"I70-069506","i0525","1","Artist","99","","","","","I0525","","","","","PENDING",""
"I70-069507","ieufg","1","Artist","99","","","","","ieufg","","","","","PENDING",""
"I70-069508","igarashi_yuusuke_(wabisabi_buriki)","1","Artist","99","yuu_yuu910","yuu yuu910","","","","","","","","PENDING",""
"I70-069509","imuzi","1","Artist","99","","","","","imuzi","","","","","PENDING",""
"I70-069510","ishii_takuma","1","Artist","99","","","","","石井タクマ","","","","","PENDING",""
"I70-069511","itsui_(dihydrogenmonoxid)","1","Artist","99","","","","","itsui（dihydrogenmonoxid）","","","","","PENDING",""
"I70-069512","iwatnc","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069513","iyo_(ya_na_kanji)","1","Artist","99","","","","","iyo（ya na kanji）","","","","","PENDING",""
"I70-069514","jack-barro","1","Artist","99","","","","","ジャック・バーロ","","","","","PENDING",""
"I70-069515","jacogramc","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069516","jingxinzhiyun","1","Artist","99","jingxin_zhi_yun","jingxin zhi yun","","","","","","","","PENDING",""
"I70-069517","jokerplaner","1","Artist","99","imabboy","imabboy","","","","","","","","PENDING",""
"I70-069518","joonoyuki","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069519","julianlynnnn","1","Artist","99","vieryplus,226918","226918 | vieryplus","","","","","","","","PENDING",""
"I70-069520","kaji_(oni_atat)","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069521","kajiki","1","Artist","99","","","","","カジキ","","","","","PENDING",""
"I70-069522","kalian","1","Artist","99","","","","","カリアン","","","","","PENDING",""
"I70-069523","kamidanomi","1","Artist","99","","","","","カミダノミ","","","","","PENDING",""
"I70-069524","kanna_nijiniji","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069525","kano3","1","Artist","99","kanochaman3","kanochaman3","","","","","","","","PENDING",""
"I70-069526","kaosu_kun","1","Artist","99","ryan_edian","ryan edian","","","Kaosu Kun","","","","","PENDING",""
"I70-069527","karanak","1","Artist","99","","","","","カラナック","","","","","PENDING",""
"I70-069528","kibayashi_kimori","1","Artist","99","","","","","キボヤシ・キモリ","","","","","PENDING",""
"I70-069529","kimchi_(user_mpzz8457)","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069530","kisama_(0213)","1","Artist","99","","","","","キサマ（0213）","","","","","PENDING",""
"I70-069531","kizuki_miki","1","Artist","99","","","","","キズキ・ミキ","","","","","PENDING",""
"I70-069532","koke_(koke7)","1","Artist","99","rii_(mrhc7482)","rii (mrhc7482)","","","","","","","","PENDING",""
"I70-069533","kokemushi_(kuru_fox)","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069534","kon_(kin219)","1","Artist","99","","","","","Kon（Kin219）","","","","","PENDING",""
"I70-069535","kosuda","1","Artist","99","konokotakenoko,tktktktknoko","konokotakenoko | tktktktknoko","","","","","","","","PENDING",""
"I70-069536","kouchanthree","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069537","kouichi_(kouichi-129)","1","Artist","99","","","","","小島（コウチ-129）","","","","","PENDING",""
"I70-069538","kumo_suzume","1","Artist","99","","","","","クモ・スズメ","","","","","PENDING",""
"I70-069539","kutouten","1","Artist","99","","","","","クトゥーテン","","","","","PENDING",""
"I70-069540","kyou_0120","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069541","l3xarts_17","1","Artist","99","","","","","","","","","","PENDING",""
"I70-069542","lal!role","1","Artist","99","lalil-le","lalil-le","","","ラル！役割","","","","","PENDING",""
"I70-069543","lance_(lancelliu)","1","Artist","99","","","","","ランス（ランセリウ）","","","","","PENDING",""
"I70-069544","large_pasta","1","Artist","99","","","","","大きなパスタ","","","","","PENDING",""
"I70-069545","latencyknight","1","Artist","99","rwk_(11737225)","rwk (11737225)","","","","","","","","PENDING",""
"I70-069546","leenim","1","Artist","99","","","","","リーニム","","","","","PENDING",""
"I70-069547","lolliedrop","1","Artist","99","","","","","Lolliedrop","","","","","PENDING",""
"I70-069548","lulu_heika","1","Artist","99","","","","","ルル・ハイカ","","","","","PENDING",""
