"row_id","canonical_tag","category","category_name","post_count","source_aliases","verified_aliases","existing_display_ja","existing_search_ja","existing_candidate_ja","existing_rejected_ja","related_copyright_candidates","display_ja","search_ja","translation_status","translation_note"
"I70-037501","paper_mario:_the_thousand-year_door","3","Copyright","671","paper_mario:_the_thousand_year_door","paper mario: the thousand year door","","","ペーパーマリオRPG","","","","","PENDING",""
"I70-037502","dirty_pair","3","Copyright","670","","","","ダーティペア","","","","","","PENDING",""
"I70-037503","pop-up_story","3","Copyright","670","","","","ポップアップストーリー | ポプスト","","","","","","PENDING",""
"I70-037504","aether_gazer","3","Copyright","669","aether_gaze","aether gaze","","エーテルゲイザー","深空之眼","AetherGazer | 에테르게이저","","","","PENDING",""
"I70-037505","futoku_no_guild","3","Copyright","669","","","","不徳のギルド","","","","","","PENDING",""
"I70-037506","gekitotsu!_joshikousei_oiroke_sensha_gundan","3","Copyright","668","","","","","ゲキトツ！ Joshikousei Oiroke Sensha Gundan","","","","","PENDING",""
"I70-037507","yatterman","3","Copyright","668","","","","ヤッターマン","","","","","","PENDING",""
"I70-037508","subarashiki_kono_sekai","3","Copyright","667","the_world_ends_with_you","the world ends with you","","すばせか | すばらしきこのせかい","","TWEWY","","","","PENDING",""
"I70-037509","summertime_render","3","Copyright","666","","","","サマータイムレンダ","夏日重现","","","","","PENDING",""
"I70-037510","blazblue:_central_fiction","3","Copyright","665","","","","","Blazblue：中央フィクション","","","","","PENDING",""
"I70-037511","mario_kart_world","3","Copyright","664","","","","","マリオカートワールド","","","","","PENDING",""
"I70-037512","ar_tonelico_ii","3","Copyright","663","/at2,ar_tonelico_2","/at2 | ar tonelico 2","","アルトネリコ2","","","","","","PENDING",""
"I70-037513","splatoon_3:_side_order","3","Copyright","663","","","","","","SideOrder","","","","PENDING",""
"I70-037514","blazblue:_chronophantasma","3","Copyright","662","blazblue:_chrono_phantasma","blazblue: chrono phantasma","","","Blazblue：Chronophantasma","","","","","PENDING",""
