row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-001550,remielle_dan_(moonlight_whispers),Character,2113,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,https://www.hoyolab.com/article/40397911,MANUAL_SCOPE_BATCH_054
I70-004388,limealicious,Character,750,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,https://vinesauce.fandom.com/wiki/Limealicious,MANUAL_SCOPE_BATCH_054
I70-006287,sasha_(haguhagu),Character,494,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-007039,remielle_dan_(seashade_pas_seul),Character,433,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,https://www.hoyolab.com/article/40397911,MANUAL_SCOPE_BATCH_054
I70-007946,eylin_eyla_(ebonyxh),Character,372,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-009005,naima_(ado),Character,318,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,https://ado.fandom.com/wiki/Ado_Music_Video_Characters,MANUAL_SCOPE_BATCH_054
I70-009123,merry_(ado),Character,313,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,https://ado.fandom.com/wiki/Ado_Music_Video_Characters,MANUAL_SCOPE_BATCH_054
I70-009998,haruka_karibu,Character,281,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,https://www.youtube.com/watch?v=oo3S0EmX_Cw,MANUAL_SCOPE_BATCH_054
I70-010396,emelie_(cyancapsule),Character,268,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-010505,cyril_brooklyn,Character,264,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,https://www.shirowledge.com/wtailscat.html,MANUAL_SCOPE_BATCH_054
I70-011830,roxy_ifrita_pryce,Character,226,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,https://www.rolimons.com/item/118504577175316,MANUAL_SCOPE_BATCH_054
I70-012275,amyi,Character,215,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-012849,guan_chao_(false_memory),Character,203,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-012966,lapwing_(vrchat),Character,201,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-014434,kanna_yanagi,Character,175,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,https://www.glitchstars.com/stars/kannayanagi,MANUAL_SCOPE_BATCH_054
I70-016102,iihara_nao,Character,151,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-016257,japan_(kokkimusume),Character,149,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-016261,julius_pringles,Character,149,IN_2D,HIGH,Tag identifies an illustrated fictional mascot or personification rather than the real company service event or product itself; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-018632,remielle_dan_(past),Character,125,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,https://www.hoyolab.com/article/40397911,MANUAL_SCOPE_BATCH_054
I70-018756,super_tama_musume,Character,124,IN_2D,HIGH,Tag identifies an illustrated fictional mascot or personification rather than the real company service event or product itself; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-020312,rakkun_sutaru,Character,111,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,,MANUAL_SCOPE_BATCH_054
I70-021308,jade_(suckillpak),Character,104,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-021844,punt_(kienbiu),Character,101,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-021975,leo_(asumi_sena),Character,100,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-022002,pyonko_(toaru),Character,100,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
I70-022068,blobcat,Character,99,IN_2D,HIGH,Tag identifies a drawn meme or internet character rather than a real-world individual; retained as illustrated fictional character content.,,MANUAL_SCOPE_BATCH_054
I70-022214,china_(kokkimusume),Character,98,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration literary or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_054
