row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-040979,wild_flower,Copyright,120,IN_2D,HIGH,Shunya Yamashita illustration collection and art-book identity; retained under the illustrated-content rule.,https://gigaplus.makeshop.jp/modelkasten/book/plaengel2-.pdf,MANUAL_SCOPE_BATCH_044
I70-041317,polivia,Copyright,108,IN_2D,HIGH,Original fictional-character and illustration project by PlanetaPolilla; retained in illustrated 2D scope.,https://www.newgrounds.com/art/view/planetapolilla/polivia-95,MANUAL_SCOPE_BATCH_044
I70-043089,blot_plot,Copyright,67,IN_2D,HIGH,Original illustrated-character project with recurring named fictional characters; retained in 2D character scope.,https://safebooru.org/index.php?id=6171894&page=post&s=view,MANUAL_SCOPE_BATCH_044
I70-043464,hojo_studio,Copyright,61,IN_2D,HIGH,Virtual-YouTuber studio identity used for multiple virtual characters; retained under the explicit VTuber rule.,https://safebooru.org/index.php?id=5109561&page=post&s=view,MANUAL_SCOPE_BATCH_044
I70-043919,fuu'un,Copyright,55,IN_2D,HIGH,SNK fighting-game series identity including Kizuna Encounter and fictional characters; retained under the game rule.,https://safebooru.org/index.php?id=2003560&page=post&s=view,MANUAL_SCOPE_BATCH_044
I70-044080,another_project,Copyright,53,IN_2D,HIGH,Virtual-YouTuber project identity with virtual characters; retained under the explicit VTuber rule.,https://safebooru.org/index.php?id=3567933&page=post&s=view,MANUAL_SCOPE_BATCH_044
I70-044095,eufonie,Copyright,53,REAL_3D,HIGH,Real visual-novel game developer and brand identity rather than a fictional property; excluded under the real-company and brand rule.,https://moe-gameaward.com/about/link.html,MANUAL_SCOPE_BATCH_044
I70-044195,loveit?_(biz),Copyright,52,REAL_3D,HIGH,Real commercial music release by biz and ZERA; excluded under the real musician and music-release rule despite illustrated MV characters.,https://linkco.re/ezETMvHg?lang=en,MANUAL_SCOPE_BATCH_044
I70-044301,of_the_devil,Copyright,51,IN_2D,HIGH,Fictional episodic illustrated property with recurring named characters; retained in fictional 2D scope.,https://safebooru.org/index.php?id=6217906&page=post&s=view,MANUAL_SCOPE_BATCH_044
I70-044309,r_g_b,Copyright,51,IN_2D,HIGH,Illustrated fictional-character property with named characters and credited character artist; retained in 2D character scope.,https://safebooru.org/index.php?id=171141&page=post&s=view,MANUAL_SCOPE_BATCH_044
