row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-025011,domo-kun,Character,83,REAL_3D,HIGH,Character identity belongs to a live-action tokusatsu or puppet-led real-3D property; excluded under the explicit media-scope rule.,,MANUAL_SCOPE_BATCH_055
I70-025250,godzilla_evolved,Character,82,REAL_3D,HIGH,Character identity belongs to a live-action tokusatsu or puppet-led real-3D property; excluded under the explicit media-scope rule.,,MANUAL_SCOPE_BATCH_055
I70-025494,kamen_rider_demons,Character,81,REAL_3D,HIGH,Character identity belongs to a live-action tokusatsu or puppet-led real-3D property; excluded under the explicit media-scope rule.,,MANUAL_SCOPE_BATCH_055
I70-025557,ogura_yui,Character,81,REAL_3D,HIGH,Tag identifies a real human performer creator athlete or public individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_055
I70-025726,kusanagi_motoko_(1995),Character,80,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-025749,millial_(coefont),Character,80,IN_2D,HIGH,Character identity is an explicit virtual persona voice character or VTuber identity; retained under the virtual-character rule.,,MANUAL_SCOPE_BATCH_055
I70-025791,rick_astley,Character,80,REAL_3D,HIGH,Tag identifies a real human performer creator athlete or public individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_055
I70-025804,schneewittchen_(maerchen),Character,80,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-025832,trigger-chan,Character,80,IN_2D,HIGH,Tag identifies an illustrated fictional mascot or personification; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-025887,chibi_yami_(nijiura_maids),Character,79,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-025904,date_sayuri,Character,79,REAL_3D,HIGH,Tag identifies a real human performer creator athlete or public individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_055
I70-025906,dream_(youtuber),Character,79,REAL_3D,HIGH,Tag identifies a real human performer creator athlete or public individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_055
I70-025957,kusanagi_motoko_(stand_alone_complex),Character,79,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-025963,leon_(leon_the_professional),Character,79,REAL_3D,HIGH,Character identity belongs to a live-action tokusatsu or puppet-led real-3D property; excluded under the explicit media-scope rule.,,MANUAL_SCOPE_BATCH_055
I70-026038,sebastian_sallow,Character,79,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026058,t0m_(projektmelody),Character,79,IN_2D,HIGH,Character identity is an explicit virtual persona voice character or VTuber identity; retained under the virtual-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026094,yukino_bijin_(darl'n_snowflake)_(umamusume),Character,79,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026142,dante_will_(spider),Character,78,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026178,hibana_(en'en_no_shouboutai),Character,78,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026191,kamiya_hiroshi,Character,78,REAL_3D,HIGH,Tag identifies a real human performer creator athlete or public individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_055
I70-026210,limealicious_(1st_costume),Character,78,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026221,matara_kan_(casual),Character,78,IN_2D,HIGH,Character identity is an explicit virtual persona voice character or VTuber identity; retained under the virtual-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026264,rta-chan,Character,78,IN_2D,HIGH,Tag identifies an illustrated fictional mascot or personification; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026373,bennington_(azur_lane),Character,77,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026382,caitlyn_(legacy),Character,77,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026434,iwata_satoru,Character,77,REAL_3D,HIGH,Tag identifies a real human performer creator athlete or public individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_055
I70-026452,kitamura_eri,Character,77,REAL_3D,HIGH,Tag identifies a real human performer creator athlete or public individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_055
I70-026469,magical_mirai_miku_(2014),Character,77,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026489,nira-chan_(mirror_tune)_(zutomayo),Character,77,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026538,symphony_meiko,Character,77,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026554,toyosaki_aki,Character,77,REAL_3D,HIGH,Tag identifies a real human performer creator athlete or public individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_055
I70-026557,type-00r_(muv-luv),Character,77,IN_2D,HIGH,Character identity is clearly fictional illustrated game anime manga literary or otherwise in-scope 2D content; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_055
I70-026581,zentreya_(dragon)_(1st_costume),Character,77,IN_2D,HIGH,Character identity is an explicit virtual persona voice character or VTuber identity; retained under the virtual-character rule.,,MANUAL_SCOPE_BATCH_055
