row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-010112,sumika_(blue_archive),Character,278,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010190,magical_mirai_miku_(2019),Character,275,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010222,rose_(blackpink),Character,274,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-010240,jennie_(blackpink),Character,273,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-010301,monarch_amalee,Character,271,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010335,kugimiya_rie,Character,270,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-010337,michi_mochievee,Character,270,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010414,zetton,Character,268,REAL_3D,HIGH,Tag identifies a tokusatsu character identity; excluded under the explicit tokusatsu rule.,,MANUAL_SCOPE_BATCH_052
I70-010421,bengal_tiger_(kemono_friends),Character,267,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010489,mary_stuart_(kyoukaisenjou_no_horizon),Character,265,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010610,kamen_rider_blade,Character,261,REAL_3D,HIGH,Tag identifies a tokusatsu character identity; excluded under the explicit tokusatsu rule.,,MANUAL_SCOPE_BATCH_052
I70-010672,lilith_(swimsuit_rider)_(first_ascension)_(fate),Character,259,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010687,yuuki_aoi,Character,259,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-010736,rulership_(monochrome_gm)_(umamusume),Character,257,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010758,kamen_rider_ryuki,Character,256,REAL_3D,HIGH,Tag identifies a tokusatsu character identity; excluded under the explicit tokusatsu rule.,,MANUAL_SCOPE_BATCH_052
I70-010796,pix_(league),Character,255,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010897,mokona,Character,252,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010923,melon-chan,Character,251,IN_2D,HIGH,Tag identifies an illustrated fictional mascot or personification rather than the real company or service itself; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010929,terebi-chan,Character,251,IN_2D,HIGH,Tag identifies an illustrated fictional mascot or personification rather than the real company or service itself; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010977,forte_(shingeki_no_bahamut),Character,249,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-010989,magical_mirai_miku_(2022),Character,249,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-011158,yukico-tan,Character,245,IN_2D,HIGH,Tag identifies an illustrated fictional mascot or personification rather than the real company or service itself; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-011211,romg,Character,243,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-011279,wolf-chan_(wataame27),Character,241,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-011392,ellin_meiji,Character,237,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-011418,wojak,Character,237,IN_2D,HIGH,Tag identifies a drawn meme or internet character rather than a real-world person; retained as illustrated fictional character content.,,MANUAL_SCOPE_BATCH_052
I70-011465,kipfel_(vrchat),Character,235,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-011752,teruyof,Character,228,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-011809,eunha_(gfriend),Character,226,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-011816,kamen_rider_agito,Character,226,REAL_3D,HIGH,Tag identifies a tokusatsu character identity; excluded under the explicit tokusatsu rule.,,MANUAL_SCOPE_BATCH_052
I70-011826,orchis,Character,226,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-011858,fuji_miyako_(real),Character,225,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-011863,kamen_rider_wizard,Character,225,REAL_3D,HIGH,Tag identifies a tokusatsu character identity; excluded under the explicit tokusatsu rule.,,MANUAL_SCOPE_BATCH_052
I70-011869,mizuki_nana,Character,225,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-012007,tamura_yukari,Character,222,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-012017,agnes_digital_(fanatic_jiangshi)_(umamusume),Character,221,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-012047,sherlock_holmes,Character,221,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-012120,grian_(youtuber),Character,219,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-012233,uesaka_sumire,Character,217,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-012287,hayami_saori,Character,215,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-012342,mint_fantome_(otaku),Character,214,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,,MANUAL_SCOPE_BATCH_052
I70-012344,nanawo_akari,Character,214,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-012352,seal_brown_horse_(kemono_friends),Character,214,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-012427,kano_(utaite),Character,212,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-012474,kamen_rider_hibiki,Character,211,REAL_3D,HIGH,Tag identifies a tokusatsu character identity; excluded under the explicit tokusatsu rule.,,MANUAL_SCOPE_BATCH_052
I70-012545,ange_katrina_(qipao),Character,209,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,,MANUAL_SCOPE_BATCH_052
I70-012552,kingprotea_alter_(fate),Character,209,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-012564,pon_de_lion,Character,209,IN_2D,HIGH,Tag identifies an illustrated fictional mascot or personification rather than the real company or service itself; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-012569,takuya_(acceed),Character,209,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-012780,timeslot_(arknights),Character,205,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-012972,magical_mirai_len,Character,201,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-012977,rio_(christmas_dress)_(blue_archive),Character,201,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-012981,seulgi_(red_velvet),Character,201,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
I70-013025,maria_(fire_emblem:_shadow_dragon),Character,200,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-013040,symphony_miku_(2018-2019),Character,200,IN_2D,HIGH,Character identity is explicitly fictional or virtual and belongs to an in-scope game anime manga illustration or virtual-character context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_052
I70-013188,sugita_tomokazu,Character,197,REAL_3D,HIGH,Tag identifies a real human performer creator streamer or public personality rather than a fictional character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_052
