row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-000871,scaramouche_(harbinger)_(genshin_impact),Character,3422,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-001346,mint_fantome,Character,2382,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-001838,sua_(zombie_stage),Character,1830,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-001900,mizi_(zombie_stage),Character,1772,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-002014,otomachi_una,Character,1684,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-002211,zentreya,Character,1531,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-002231,adachi_tohru,Character,1517,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-002413,suri_alpaca_(kemono_friends),Character,1402,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-002457,ironmouse,Character,1380,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-002800,sion_eltnam_(type-moon),Character,1200,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-002994,suou_patra,Character,1126,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003087,bomb_hybrid_(chainsaw_man),Character,1091,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003090,chainsaw_man_(character),Character,1090,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003099,lamb_(league),Character,1086,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003148,archetype_earth,Character,1069,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003470,jack_frost_(megami_tensei),Character,970,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003654,mii_(nintendo),Character,918,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003723,sothis_(young)_(fire_emblem),Character,896,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003754,angelina_the_mellow_wish_(arknights),Character,887,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003815,wario,Character,872,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003872,zentreya_(dragon),Character,856,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
I70-003876,poison_(final_fight),Character,855,IN_2D,HIGH,Canonical Character tag explicitly identifies a fictional or virtual identity in an in-scope game anime manga illustration or VTuber context; retained under the 2D fictional-character rule.,,MANUAL_SCOPE_BATCH_051
