row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-007294,satou_yaniko,Character,415,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://neoapo.com/characters/48893,MANUAL_SCOPE_BATCH_059
I70-008467,jesus,Character,344,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-009010,souchou,Character,318,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,https://virtualyoutuber.fandom.com/wiki/Kson,MANUAL_SCOPE_BATCH_059
I70-009358,buddha,Character,303,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-011885,zhongli_quan_(all_wishes_come_true!),Character,225,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_059
I70-012919,moria_luluka_(civilian),Character,202,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://www.toei-anim.co.jp/tv/precure/camp_cureeclair/en/,MANUAL_SCOPE_BATCH_059
I70-013553,lv_dongbin_(all_wishes_come_true!),Character,190,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_059
I70-016456,protagonist_halo,Character,147,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://www.imdb.com/title/tt39237958/,MANUAL_SCOPE_BATCH_059
I70-018052,ms._hades,Character,130,REAL_3D,HIGH,Character identity is tied to a live-action tokusatsu or theme-park performance rather than 2D-first character content; excluded under the live-action rule.,https://toondays.jp/ms_hades/,MANUAL_SCOPE_BATCH_059
I70-020060,virgin_mary,Character,113,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-021926,eclipse_shadow,Character,100,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://www.youtube.com/watch?v=KoGs_jIAJ1E,MANUAL_SCOPE_BATCH_059
I70-022233,he_mingshuo,Character,98,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://www.imdb.com/title/tt39237958/,MANUAL_SCOPE_BATCH_059
I70-022888,etsushimaru_yakuko,Character,94,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://chainsmoker-cat.com/yakuko-etsushimaru-yakuneko-character-guide/,MANUAL_SCOPE_BATCH_059
I70-023308,piapi_ufo,Character,92,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,https://www.youtube.com/watch?v=zCOfwOwBSTA,MANUAL_SCOPE_BATCH_059
I70-024428,mikado_akira_(real)_(cho_kaguya-hime!),Character,86,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://safebooru.donmai.us/wiki_pages/mikado_akira_%28real%29_%28cho_kaguya-hime%21%29,MANUAL_SCOPE_BATCH_059
I70-025513,koropokkuru,Character,81,IN_2D,HIGH,Mythological or folkloric identity is used as illustrated character content rather than a real-world individual; retained under the fictional-personification rule.,,MANUAL_SCOPE_BATCH_059
I70-025551,nikaido_reika,Character,81,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://hachinai.com/,MANUAL_SCOPE_BATCH_059
I70-025666,divine_heart_makina_(character),Character,80,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://www.animecharactersdatabase.com/characters.php?id=47559,MANUAL_SCOPE_BATCH_059
I70-027283,tanaka_keiko_(ado),Character,74,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_059
I70-028189,hui_huo_(false_memory),Character,70,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://www.imdb.com/title/tt39237958/,MANUAL_SCOPE_BATCH_059
I70-028468,hyuna_(zombie_stage),Character,69,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://www.zombiestage.com/characters/hyuna/,MANUAL_SCOPE_BATCH_059
I70-028908,takamiya_subaru,Character,68,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://safebooru.donmai.us/wiki_pages/subaru_%28choukou_sennin_haruka%29,MANUAL_SCOPE_BATCH_059
I70-028953,alfhilde_odinsdottir,Character,67,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,https://www.astraline.live/,MANUAL_SCOPE_BATCH_059
I70-029635,howa_kurea_(civilian),Character,65,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://www.toei-anim.co.jp/tv/precure/camp_cureeclair/en/,MANUAL_SCOPE_BATCH_059
I70-029741,petra_parker_(otrebot),Character,65,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://joyfultake.com/2026/08/19/who-is-petra-parker/,MANUAL_SCOPE_BATCH_059
I70-029987,leonidas_i_(real_life),Character,64,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-030042,natsu_(nekota_tsuna),Character,64,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,https://virtualyoutuber.fandom.com/wiki/Nekota_Tsuna,MANUAL_SCOPE_BATCH_059
I70-030072,pneuma_(artbook_swimsuit)_(xenoblade),Character,64,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_059
I70-030096,sakamoto_maaya,Character,64,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-030107,selly55,Character,64,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-030135,sumomo_(ikuta_semi),Character,64,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_059
I70-030136,suou_patra_(7th_costume),Character,64,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,,MANUAL_SCOPE_BATCH_059
I70-030143,tea_party_militant_a_(blue_archive),Character,64,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_059
I70-030153,tomatsu_haruka,Character,64,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-030185,96neko,Character,63,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-030248,eastern_spot-billed_duck_(kemono_friends),Character,63,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_059
I70-030268,garo_(tokusatsu_character),Character,63,REAL_3D,HIGH,Character identity is tied to a live-action tokusatsu or theme-park performance rather than 2D-first character content; excluded under the live-action rule.,,MANUAL_SCOPE_BATCH_059
I70-030294,hero's_shade_(zelda),Character,63,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,,MANUAL_SCOPE_BATCH_059
I70-030314,jang_wonyoung,Character,63,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-030340,kubota_miyu,Character,63,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-030347,kusuda_aina,Character,63,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,https://www.just-pro.jp/talent/justpro_voice/kusuda_aina/,MANUAL_SCOPE_BATCH_059
I70-030386,narin_mikure,Character,63,IN_2D,HIGH,Character identity is an explicit VTuber or virtual persona; retained under the VTuber and virtual-character rule.,https://vspo.jp/,MANUAL_SCOPE_BATCH_059
I70-030411,ptera_ranger,Character,63,REAL_3D,HIGH,Character identity is tied to a live-action tokusatsu or theme-park performance rather than 2D-first character content; excluded under the live-action rule.,,MANUAL_SCOPE_BATCH_059
I70-030440,smallishbeans,Character,63,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-030523,ariana_grande,Character,62,REAL_3D,HIGH,Tag identifies a real human performer creator streamer historical or religious figure rather than a fictional or virtual character; excluded under the real-person and real-world identity rule.,,MANUAL_SCOPE_BATCH_059
I70-030524,arsene_(milky_holmes),Character,62,IN_2D,HIGH,Character identity is explicitly fictional or illustrated and belongs to an in-scope anime manga game illustration or virtual-character context; retained under the fictional-character rule.,https://milky-holmes.com/,MANUAL_SCOPE_BATCH_059
