row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-006242,jason_voorhees,Character,498,REAL_3D,HIGH,Character identity belongs to a live-action-led property rather than the target 2D fictional or virtual scope; excluded under the media-scope rule.,,MANUAL_SCOPE_BATCH_056
I70-009366,godzilla_(shin),Character,303,REAL_3D,HIGH,Character identity belongs to an explicit tokusatsu or suit-performed live-action property; excluded under the tokusatsu rule.,,MANUAL_SCOPE_BATCH_056
I70-013252,t-800,Character,196,REAL_3D,HIGH,Character identity belongs to a live-action-led property rather than the target 2D fictional or virtual scope; excluded under the media-scope rule.,,MANUAL_SCOPE_BATCH_056
I70-013267,donald_trump,Character,195,REAL_3D,HIGH,Tag identifies a real human performer creator athlete public figure or real-world individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_056
I70-013645,adolf_hitler,Character,188,REAL_3D,HIGH,Tag identifies a real human performer creator athlete public figure or real-world individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_056
I70-016842,freddy_krueger,Character,142,REAL_3D,HIGH,Character identity belongs to a live-action-led property rather than the target 2D fictional or virtual scope; excluded under the media-scope rule.,,MANUAL_SCOPE_BATCH_056
I70-021341,michael_myers,Character,104,REAL_3D,HIGH,Character identity belongs to a live-action-led property rather than the target 2D fictional or virtual scope; excluded under the media-scope rule.,,MANUAL_SCOPE_BATCH_056
I70-022103,joseph_stalin,Character,99,REAL_3D,HIGH,Tag identifies a real human performer creator athlete public figure or real-world individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_056
I70-022543,godzilla_(minus_one),Character,96,REAL_3D,HIGH,Character identity belongs to an explicit tokusatsu or suit-performed live-action property; excluded under the tokusatsu rule.,,MANUAL_SCOPE_BATCH_056
I70-024361,chucky_(child's_play),Character,86,REAL_3D,HIGH,Character identity belongs to a live-action-led property rather than the target 2D fictional or virtual scope; excluded under the media-scope rule.,,MANUAL_SCOPE_BATCH_056
I70-024739,aitsuki_nakuru,Character,84,REAL_3D,HIGH,Tag identifies a real human performer creator athlete public figure or real-world individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_056
I70-024802,gamera,Character,84,REAL_3D,HIGH,Character identity belongs to an explicit tokusatsu or suit-performed live-action property; excluded under the tokusatsu rule.,,MANUAL_SCOPE_BATCH_056
I70-024865,marty_mcfly,Character,84,REAL_3D,HIGH,Character identity belongs to a live-action-led property rather than the target 2D fictional or virtual scope; excluded under the media-scope rule.,,MANUAL_SCOPE_BATCH_056
I70-025333,natalia_poklonskaya,Character,82,REAL_3D,HIGH,Tag identifies a real human performer creator athlete public figure or real-world individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_056
I70-026083,vladimir_putin,Character,79,REAL_3D,HIGH,Tag identifies a real human performer creator athlete public figure or real-world individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_056
I70-026599,barack_obama,Character,76,REAL_3D,HIGH,Tag identifies a real human performer creator athlete public figure or real-world individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_056
I70-026622,daruma_is_god,Character,76,REAL_3D,HIGH,Tag identifies a real human performer creator athlete public figure or real-world individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_056
I70-026656,hayashi_kotoyo,Character,76,REAL_3D,HIGH,Tag identifies a real human performer creator athlete public figure or real-world individual rather than a fictional or virtual character; excluded under the real-person rule.,,MANUAL_SCOPE_BATCH_056
