row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-040127,little_princess,Copyright,164,IN_2D,HIGH,Danbooru usage identifies the Marl Kingdom game property and its fictional characters; retained under the game rule.,https://safebooru.org/index.php?id=4083156&page=post&s=view,MANUAL_SCOPE_BATCH_047
I70-041729,ipstar,Copyright,96,REAL_3D,HIGH,IPSTAR is a real-world licensed-character retail brand and store network; excluded under the real company and commercial brand rule.,https://pitchhub.36kr.com/project/1678213909754884,MANUAL_SCOPE_BATCH_047
I70-043302,purenista,Copyright,64,IN_2D,HIGH,Purenista is an avatar dress-up app centered on creating virtual characters and artwork; retained under the game and virtual-character rules.,https://play.google.com/store/apps/details?id=jp.coconefk.purenista,MANUAL_SCOPE_BATCH_047
I70-043322,atarayo_hanabi,Copyright,63,IN_2D,HIGH,Danbooru-derived post evidence ties this tag to Link Like Love Live virtual-character artwork and official alternate costumes; retained in fictional virtual-character scope.,https://gelbooru.com/index.php?id=12495328&page=post&s=view&tags=arm_under_breasts,MANUAL_SCOPE_BATCH_047
I70-043478,myslot,Copyright,61,REAL_3D,HIGH,Sammy defines MySlot as a smartphone-site service linked with physical pachislot machines; excluded under the real web service rule.,https://www.sammy.co.jp/japanese/myslot/about.html,MANUAL_SCOPE_BATCH_047
I70-043531,exitus,Copyright,60,IN_2D,HIGH,EXITUS is a named VTuber unit whose members are virtual characters; retained under the explicit VTuber rule.,https://www.envisionvtuber.com.tw/artist/list/2,MANUAL_SCOPE_BATCH_047
I70-043658,tatu,Copyright,59,REAL_3D,HIGH,t.A.T.u. is a real Russian pop duo formed by two human performers; excluded under the real singer and band rule.,https://www.universal-music.co.jp/t-a-t-u/biography/,MANUAL_SCOPE_BATCH_047
I70-043693,genyo_yako,Copyright,58,IN_2D,HIGH,Danbooru-derived post evidence ties this tag to Link Like Love Live virtual-character artwork and official alternate costumes; retained in fictional virtual-character scope.,https://safebooru.org/index.php?id=5504304&page=post&s=view,MANUAL_SCOPE_BATCH_047
I70-043744,zektbach,Copyright,58,IN_2D,HIGH,The Epic of Zektbach is a Konami fictional multimedia narrative presented through BEMANI music games and illustrated story material; retained under game and fictional-IP rules.,https://www.kadokawa.co.jp/product/201210000011,MANUAL_SCOPE_BATCH_047
I70-043767,hexia,Copyright,57,IN_2D,HIGH,HEXIA is explicitly a free-use virtual character and vocal-synthesis project; retained under the virtual-character rule.,https://celestrai.wixsite.com/utau/hexia,MANUAL_SCOPE_BATCH_047
I70-044044,pygmalion._(group),Copyright,54,IN_2D,HIGH,Pygmalion is a virtual idol and VTuber unit with fictional virtual members; retained under the explicit VTuber rule.,https://vtub0.com/pygmalion,MANUAL_SCOPE_BATCH_047
I70-044190,kamen_rider_battle,Copyright,52,IN_2D,HIGH,Kamen Rider Battle Ganbaride is an arcade and Nintendo DS video game; retained under the explicit game rule despite its tokusatsu source franchise.,https://en.wikipedia.org/wiki/Kamen_Rider_Battle%3A_Ganbaride,MANUAL_SCOPE_BATCH_047
I70-044346,breakers,Copyright,50,IN_2D,HIGH,Breakers is a 1996 2D fighting video game by Visco; retained under the game rule.,https://gamefaqs.gamespot.com/neo/565710-breakers,MANUAL_SCOPE_BATCH_047
I70-044347,butterfly_cat,Copyright,50,IN_2D,HIGH,Danbooru usage identifies Butterfly Cat as a SOUND VOLTEX and BEMANI illustrated property with the fictional character Hina; retained under game-linked fictional illustrated content.,https://safebooru.org/index.php?id=4678537&page=post&s=view,MANUAL_SCOPE_BATCH_047
