row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-041286,nihon_joshikousei_zukan,Copyright,109,IN_2D,HIGH,Original illustrated-character series with named fictional schoolgirl characters; retained as illustrated 2D content.,https://myfigurecollection.net/item/487914,MANUAL_SCOPE_BATCH_041
I70-041480,office_lady_taiwan,Copyright,103,IN_2D,HIGH,Original doujin illustration-book series depicting drawn office-lady characters; retained as illustrated 2D content.,https://ec.toranoana.jp/tora_r/ec/item/040030633396,MANUAL_SCOPE_BATCH_041
I70-043073,triptych,Copyright,68,IN_2D,HIGH,Fictional illustrated property with named character identities; retained in 2D character scope.,https://safebooru.org/index.php?id=4402&page=post&s=view,MANUAL_SCOPE_BATCH_041
I70-043113,moldavite,Copyright,67,IN_2D,HIGH,Japanese Windows visual novel with illustrated characters; retained under the visual-novel rule.,https://wiki.e-shuushuu.net/index.php/Moldavite,MANUAL_SCOPE_BATCH_041
I70-043129,someone_hertz,Copyright,67,IN_2D,HIGH,Illustrated fictional project with recurring named characters; retained in fictional 2D scope.,https://safebooru.org/index.php?id=6393007&page=post&s=view,MANUAL_SCOPE_BATCH_041
I70-043143,ariel_(novel),Copyright,66,IN_2D,HIGH,Science-fiction novel property with illustrated fictional mecha and characters; retained as fictional illustrated IP.,https://safebooru.org/index.php?id=3714551&page=post&s=view,MANUAL_SCOPE_BATCH_041
I70-043198,vlad_grimms,Copyright,66,IN_2D,HIGH,Fictional illustrated property with recurring named characters and character profiles; retained in 2D character scope.,https://safebooru.org/index.php?id=5976735&page=post&s=view,MANUAL_SCOPE_BATCH_041
I70-043336,handymonsters,Copyright,63,IN_2D,HIGH,Fictional illustrated creature and character property; retained in 2D character scope.,https://safebooru.org/index.php?id=4253051&page=post&s=view,MANUAL_SCOPE_BATCH_041
I70-043602,book_of_the_cafe,Copyright,59,IN_2D,HIGH,Fictional illustrated property with named characters; retained in 2D character scope.,https://safebooru.org/index.php?id=5140158&page=post&s=view,MANUAL_SCOPE_BATCH_041
I70-044000,furrybar,Copyright,54,IN_2D,HIGH,Interactive dating and role-playing game built around illustrated anthropomorphic characters; retained under the game rule.,https://kemono.games/game/FurryBar,MANUAL_SCOPE_BATCH_041
I70-044120,pieces_(series),Copyright,53,IN_2D,HIGH,Masamune Shirow illustration and art-book series; retained under the illustrated-content rule.,https://www.shirowledge.com/pieces.html,MANUAL_SCOPE_BATCH_041
I70-044188,hentaiukr,Copyright,52,REAL_3D,HIGH,Real Ukrainian adult-content website and online service identity; excluded under the real web-service rule.,https://linktr.ee/hentaiukr,MANUAL_SCOPE_BATCH_041
I70-044255,also_sprach_zarathustra_(neco),Copyright,51,IN_2D,HIGH,Neco original illustrated science-fiction character series; retained as fictional illustrated content.,https://tbib.org/index.php?id=7639026&page=post&s=view,MANUAL_SCOPE_BATCH_041
I70-044337,akitaland_gothic,Copyright,50,IN_2D,HIGH,Fictional illustrated property with a named character identity; retained in 2D character scope.,https://safebooru.org/index.php?id=858141&page=post&s=view,MANUAL_SCOPE_BATCH_041
I70-044420,tild_-_mage_a_louer,Copyright,50,IN_2D,HIGH,Published fantasy comic series centered on the fictional mage Tild; retained under the comic rule.,https://www.fnac.com/se10721/Tild-Mage-a-louer,MANUAL_SCOPE_BATCH_041
