row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-062601,niko_kusa,1,Artist,,,,,,,[]
I70-062602,n-mix,1,Artist,,,,,nミックス,,[]
I70-062603,norada,1,Artist,,,,,ノラダ,,[]
I70-062604,nozora_yuzu,1,Artist,,,,,,,[]
I70-062605,nyakelap,1,Artist,,,,,nyakelap,,[]
I70-062606,old-night,1,Artist,night-old,night-old,,,昔ながら,,[]
I70-062607,pak_ce,1,Artist,,,,,Pak CE,,[]
I70-062608,panda_0035,1,Artist,tonbo_(pixiv78277960),tonbo (pixiv78277960),,,,,[]
I70-062609,pandakorya,1,Artist,,,,,パンダコリア,,[]
I70-062610,pineapp_panda,1,Artist,,,,,パイナップパンダ,,[]
I70-062611,prolatte,1,Artist,ghhoward,ghhoward,,,,,[]
I70-062612,prtn_(ttnx),1,Artist,,,,,,,[]
I70-062613,punto,1,Artist,,,,,プント,,[]
I70-062614,ratto_(mobilis_1870),1,Artist,"yata,mobilis_1870",mobilis 1870 | yata,,,ラトー（モビリス1870）,,[]
I70-062615,reon_(dainagon_azuki),1,Artist,glglpanda,glglpanda,,,reon（ダナゴン・アズキ）,,[]
I70-062616,ro_(nyankone),1,Artist,lolo_(kemonono),lolo (kemonono),,,ロロ（ケモノノ）,,[]
I70-062617,roku_(ntbr_fate),1,Artist,ro96cu,ro96cu,,,roku（ntbrの運命）,,[]
I70-062618,roku_(rokkrn),1,Artist,roku_(suzusuzu65972012),roku (suzusuzu65972012),,,,,[]
I70-062619,ryusa_(gjgd7445),1,Artist,,,,,,,[]
I70-062620,ryusei2u,1,Artist,,,,,ryusei2u,,[]
I70-062621,sakuragi_rian,1,Artist,,,,,さくらリアン,,[]
I70-062622,sasami_(shiroi_fuwafuwa),1,Artist,,,,,,,[]
I70-062623,sasasa_(nashi),1,Artist,,,,,サササ（ナシ）,,[]
I70-062624,sc_naru,1,Artist,nyarukac,nyarukac,,,SCナル,,[]
I70-062625,seoki_(hi3031),1,Artist,,,,,,,[]
I70-062626,setakman,1,Artist,panichyun,panichyun,,,Setakman,,[]
I70-062627,sha_(nz2),1,Artist,,,,,SHA（NZ2）,,[]
I70-062628,shenmi_de_xigua,1,Artist,user_hkxv2584,user hkxv2584,,,,,[]
I70-062629,shi646,1,Artist,,,,,,,[]
I70-062630,shikou_sakugo_(qqap9gt9k),1,Artist,,,,,shikou sokugo（qqap9gt9k）,,[]
I70-062631,shiomugi_(shio_mugi1107),1,Artist,shio_mugi1107,shio mugi1107,,,,,[]
I70-062632,shirai_tanuki,1,Artist,shiroi_tanuki,shiroi tanuki,,,シライ・タヌキ,,[]
I70-062633,shirai_yu,1,Artist,"ten.,hude-pen",hude-pen | ten.,,,シライ・ユ,,[]
I70-062634,shishio_(shishio5431),1,Artist,,,,,,,[]
I70-062635,shuuichi_(gothics),1,Artist,,,,,shuuichi（ゴシックス）,,[]
I70-062636,sirfy,1,Artist,,,,,サーフィー,,[]
I70-062637,skullworms,1,Artist,,,,,頭蓋骨,,[]
I70-062638,sky_wbo,1,Artist,black_power-98-1-15,black power-98-1-15,,,スカイWBO,,[]
I70-062639,smlltb,1,Artist,,,,,smlltb,,[]
I70-062640,sorairo_len,1,Artist,,,,,ソラアロレン,,[]
I70-062641,sutei_(giru),1,Artist,,,,,sutei（giru）,,[]
I70-062642,t_jiroo_(ringofriend),1,Artist,,,,,T jiroo（ringofriend）,,[]
I70-062643,t_tsudaka,1,Artist,,,,,,,[]
I70-062644,taka_(taka_wo_kukuru),1,Artist,,,,,タカ（タカウククル）,,[]
I70-062645,takamiya_ren,1,Artist,,,,,タカミヤレン,,[]
I70-062646,takano_suzu,1,Artist,,,,,高野鈴,,[]
I70-062647,tatata,1,Artist,roripo,roripo,,,タタタ,,[]
I70-062648,tefutene,1,Artist,,,,,テフテン,,[]
I70-062649,temakizushi_(temakizushisand),1,Artist,,,,,Temakizushi（Temakizushisand）,,[]
I70-062650,tepenchi,1,Artist,,,,,,,[]
