row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-048901,silver_bullet_(ecc12_8),1,Artist,"shikakui_kyomu,ecc12_8",ecc12 8 | shikakui kyomu,,,銀の弾丸（ECC12 8）,,[]
I70-048902,sinzan,1,Artist,,,,,シンザン,,[]
I70-048903,tomotsuka_haruomi,1,Artist,mr_pavlov,mr pavlov,,,トモツカ・ハルオミ,,[]
I70-048904,toplow,1,Artist,,,,,Toplow,,[]
I70-048905,toriyama_akira,1,Artist,,,,,田山アキラ,,[]
I70-048906,uwazumi,1,Artist,,,,,uwazumi,,[]
I70-048907,waterkuma,1,Artist,,,,,ウォータークマ,,[]
I70-048908,xia_(ryugo),1,Artist,,,,,Xia（ryugo）,,[]
I70-048909,geppewi,1,Artist,sinker_(pixiv),sinker (pixiv),,,geppewi,,[]
I70-048910,iroha_(iroha_matsurika),1,Artist,,,,,イロハ（イロハ・マツリカ）,,[]
I70-048911,junu_(jwoo5627),1,Artist,jwoo,jwoo,,,,,[]
I70-048912,kankitsunabe_(citrus),1,Artist,,,,,カンキツヌベ（柑橘類）,,[]
I70-048913,maruyo,1,Artist,,,,,マルヨ,,[]
I70-048914,milka_(milk4ppl),1,Artist,,,,,Milka（Milk4ppl）,,[]
I70-048915,minami_saki,1,Artist,,,,,ミナミサキ,,[]
I70-048916,naruse_hirofumi,1,Artist,hirofumi_naruse,hirofumi naruse,,,Naruse Hirofumi,,[]
I70-048917,negahami,1,Artist,,,,,ネガハミ,,[]
I70-048918,negimiso1989,1,Artist,,,,,Negimiso1989,,[]
I70-048919,nextoad,1,Artist,,,,,NEXTOAD,,[]
I70-048920,nyahu_(nyahu_77),1,Artist,nyafu_(moai_lion),nyafu (moai lion),,,nyahu（nyahu 77）,,[]
I70-048921,outo_eguchi,1,Artist,"ctrlfna,eguchi_saan",ctrlfna | eguchi saan,,,eguchi,,[]
I70-048922,re_(re_09),1,Artist,,,,,re（re 09）,,[]
I70-048923,shio_(futatsumami),1,Artist,shiozaki16,shiozaki16,,,シオ（Futatsumami）,,[]
I70-048924,starheart,1,Artist,yukihos,yukihos,,,スターハート,,[]
I70-048925,suoiresnu,1,Artist,passerieux,passerieux,,,suoiresnu,,[]
I70-048926,toyoman,1,Artist,nanako_(1475647493),nanako (1475647493),,,トイモン,,[]
I70-048927,tsujii_luki,1,Artist,"burningkakigori,tsujii_ruki,yumekaki787,petpetschale47",burningkakigori | petpetschale47 | tsujii ruki | yumekaki787,,,,,[]
I70-048928,xe_(execut3r),1,Artist,exe_(xe),exe (xe),,,xe（exect3r）,,[]
I70-048929,yonekura_hisaki,1,Artist,beeko,beeko,,,ヨネクラ・ヒサキ,,[]
I70-048930,zan_(harukahime),1,Artist,,,,,Zan（Harkahime）,,[]
I70-048931,zukki_(bijitaru),1,Artist,,,,,,,[]
I70-048932,amane_(7783),1,Artist,,,,,アマネ（7783）,,[]
I70-048933,blue_gk,1,Artist,,,,,青いgk,,[]
I70-048934,fukurou_(owl222),1,Artist,,,,,Fukurou（owl222）,,[]
I70-048935,jadf,1,Artist,nurgle777,nurgle777,,,JADF,,[]
I70-048936,konayama_kata,1,Artist,tozcwn,tozcwn,,,コナヤマ・カタ,,[]
I70-048937,moyu_marginal,1,Artist,,,,,Moyu Marginal,,[]
I70-048938,nanao_(naoekaki25),1,Artist,,,,,nanao（naoekaki25）,,[]
I70-048939,nanateru,1,Artist,"tenjou_nanaki,amagi_nanateru",amagi nanateru | tenjou nanaki,,,ナナテル,,[]
I70-048940,ono_misao,1,Artist,,,,,オノ・ミサオ,,[]
I70-048941,ougiikun,1,Artist,,,,,,,[]
I70-048942,pokimari,1,Artist,,,,,ポキマリ,,[]
I70-048943,rama_(yu-light8),1,Artist,,,,,ラーマ（Yu-Light8）,,[]
I70-048944,royboy,1,Artist,royboy_illu,royboy illu,,,ロイボーイ,,[]
I70-048945,steed_(steed_enterprise),1,Artist,steed_enterprise,steed enterprise,,,Steed（Steed Enterprise）,,[]
I70-048946,sukepmonster,1,Artist,,,,,,,[]
I70-048947,tarmo,1,Artist,,,,,タルモ,,[]
I70-048948,tuteurfars_shin,1,Artist,chenqianhu,chenqianhu,,,Tuteurfars shin,,[]
I70-048949,yoekosukii,1,Artist,,,,,Yoekosukii,,[]
I70-048950,yugaa,1,Artist,yugirlpict,yugirlpict,,,,,[]
