identity_key,candidate_state,human_intent,review_note
applying_another's_makeup,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
applying_another's_manicure,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
applying_lipstick,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
applying_own_makeup,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
apron_pull,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
chain_pull,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
fan_over_face,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
flower_on_chest,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
flower_on_face,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
flower_on_head,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
flower_on_liquid,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
flower_on_shoulder,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
flower_over_eye,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
flower_over_mouth,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
food_in_ass,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
food_on_body,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
food_on_clothes,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
food_on_face,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
food_on_foot,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
food_on_hair,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
food_on_hand,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
food_on_head,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
food_on_legs,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
food_on_pectorals,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
fruit_on_head,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
fruit_on_liquid,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
glove_pull,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
holding_clothes_hanger,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
holding_clothes_iron,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
holding_gloves,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
holding_lipstick_tube,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
holding_milk_carton,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
holding_own_dress,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
holding_own_skirt,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
holding_table,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
holding_table_tennis_paddle,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
holding_unworn_clothes,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
knives_between_fingers,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
leaf_on_head,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
mushroom_on_head,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
object_in_clothes,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
reverse_grip,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
shaving_armpit,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
swinging_on_swing,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
swinging_on_vine,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
swinging_on_web,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
umbrella_on_arm,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
umbrella_over_shoulder,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
watermelon_between_thighs,FULL_REVIEW_ACTION_OBJECT_USE_V44,,
