row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-064151,sprout_(haji_s),1,Artist,,,,,,,[]
I70-064152,steelball_(jwk76806995),1,Artist,,,,,,,[]
I70-064153,sumi_kichi,1,Artist,gigigi0423,gigigi0423,,,,,[]
I70-064154,sunao_(souis),1,Artist,,,,,スナオ（スー）,,[]
I70-064155,syachiiro,1,Artist,,,,,Syachiiro,,[]
I70-064156,tabun_ningen,1,Artist,qzxwycfhpz99779,qzxwycfhpz99779,,,,,[]
I70-064157,takahashi_ren,1,Artist,,,,,高橋ren,,[]
I70-064158,takamoto_akisa,1,Artist,,,,,高本秋口,,[]
I70-064159,takamune_mm,1,Artist,,,,,,,[]
I70-064160,takanashi_akihito,1,Artist,hitsuji,hitsuji,,,城田城,,[]
I70-064161,takekawa_shin,1,Artist,,,,,タケワシン,,[]
I70-064162,tamafurin,1,Artist,,,,,タマフリン,,[]
I70-064163,tan05,1,Artist,,,,,,,[]
I70-064164,tententuyu,1,Artist,,,,,,,[]
I70-064165,teyoid,1,Artist,,,,,,,[]
I70-064166,the_dark_mangaka,1,Artist,,,,,暗いマンガカ,,[]
I70-064167,tobu_(bilibil),1,Artist,tobu_0w0,tobu 0w0,,,,,[]
I70-064168,tomcat_(moconeko),1,Artist,,,,,トムキャット（モコネコ）,,[]
I70-064169,tomi27,1,Artist,,,,,tomi27,,[]
I70-064170,tomoe_(pixiv_53856103),1,Artist,,,,,,,[]
I70-064171,toyoi_yuuta,1,Artist,,,,,Toyoi Yuuta,,[]
I70-064172,uka_(color_noise),1,Artist,,,,,UKA（カラーノイズ）,,[]
I70-064173,urokozuki,1,Artist,,,,,ウロコズキ,,[]
I70-064174,ushiina,1,Artist,,,,,ushiina,,[]
I70-064175,velia,1,Artist,,,,,ヴェリア,,[]
I70-064176,wadachi_yon,1,Artist,wada_chiyon,wada chiyon,,,ワダチヨン,,[]
I70-064177,wakuseiy,1,Artist,,,,,,,[]
I70-064178,xiaoxiaoyifan,1,Artist,,,,,,,[]
I70-064179,yarashi_thought,1,Artist,,,,,,,[]
I70-064180,yeero,1,Artist,,,,,YEERO,,[]
I70-064181,yippee,1,Artist,,,,,,,[]
I70-064182,yo_mo,1,Artist,penta5,penta5,,,ヨーモ,,[]
I70-064183,youkan_(tako),1,Artist,,,,,Youkan（タコ）,,[]
I70-064184,yukihama,1,Artist,,,,,ユキハマ,,[]
I70-064185,yumejidake,1,Artist,,,,,Yumejidake,,[]
I70-064186,yun_ling,1,Artist,,,,,ユン・リン,,[]
I70-064187,yuzuki_(hmr813k),1,Artist,hmr,hmr,,,Yuzuki（HMR813K）,,[]
I70-064188,zephyr164,1,Artist,,,,,Zephyr164,,[]
I70-064189,123456dyom,1,Artist,,,,,,,[]
I70-064190,2naom8q6gt87292,1,Artist,,,,,,,[]
I70-064191,3ma_can_omochi,1,Artist,,,,,,,[]
I70-064192,404no2929,1,Artist,,,,,,,[]
I70-064193,agaki_anko,1,Artist,,,,,アガキ・アンコ,,[]
I70-064194,ahozur_dayo,1,Artist,,,,,,,[]
I70-064195,akaiguarts,1,Artist,,,,,,,[]
I70-064196,akarinnndesu,1,Artist,,,,,,,[]
I70-064197,akechi_shizuku,1,Artist,,,,,明石和口,,[]
I70-064198,a-king,1,Artist,,,,,王様,,[]
I70-064199,akisame_rizu,1,Artist,rizuriri,rizuriri,,,,,[]
I70-064200,amayuki318,1,Artist,,,,,,,[]
