row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-006601,alexander_(fate),4,Character,,,,アレキサンダー | アレキサンダー(Fate),,,"[""fate_(series)"",""fate/grand_order"",""fate/zero""]"
I70-006602,amanogawa_shiina,4,Character,,,,天ノ川しいな,,shiillustration,"[""phase_connect"",""pokemon"",""black_souls""]"
I70-006603,caine_(the_amazing_digital_circus),4,Character,,,,,ケイン,caine,"[""the_amazing_digital_circus"",""chainsaw_man"",""utdr_(toby_fox)""]"
I70-006604,chitose_sana,4,Character,,,,,千歳佐奈,,"[""tenshinranman"",""yuzusoft"",""riddle_joker""]"
I70-006605,diabellze_the_original_sinkeeper,4,Character,,,,原罪のディアベルゼ,,Diabellze_of_the_Original_Sin,"[""yu-gi-oh!"",""yu-gi-oh!_5d's"",""yu-gi-oh!_master_duel""]"
I70-006606,grave_(nikke),4,Character,,,,,グレイブ(勝利の女神:NIKKE),,"[""goddess_of_victory:_nikke"",""zozotown"",""blue_archive""]"
I70-006607,jiyan_(wuthering_waves),4,Character,,,,,キエ | 忌炎,,"[""wuthering_waves"",""genshin_impact"",""honkai:_star_rail""]"
I70-006608,kinoshita_hideyoshi,4,Character,,,,,木下秀吉,,"[""baka_to_test_to_shoukanjuu"",""fate_(series)"",""nyantype""]"
I70-006609,kyon's_sister,4,Character,kyon_no_imouto,kyon no imouto,,キョンの妹,,,"[""suzumiya_haruhi_no_yuuutsu"",""suzumiya_haruhi_no_shoushitsu"",""lucky_star""]"
I70-006610,mechanic_(ragnarok_online),4,Character,,,,,メカニック,,"[""ragnarok_online"",""ragnarok:_guild_masters"",""ragnarok_masters""]"
I70-006611,saigyou_ayakashi,4,Character,,,,,西行妖,,"[""touhou"",""perfect_cherry_blossom"",""touhou_(pc-98)""]"
I70-006612,u-olga_marie,4,Character,,,,E-オルガマリー | U-オルガマリー,,,"[""fate/grand_order"",""fate_(series)"",""fate/zero""]"
I70-006613,vermeil_(arknights),4,Character,,,,ヴァーミル | ヴァーミル(アークナイツ),红云,,"[""arknights"",""a_deer_of_nine_colors"",""black_souls""]"
