row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-021901,akashi_(yojouhan),4,Character,,,,,明石さん,,"[""yojouhan_shinwa_taikei"",""arakawa_under_the_bridge"",""dennou_coil""]"
I70-021902,akeuchi_yuu,4,Character,,,,,明内ユウ,,"[""hoshikuzu_telepath"",""manga_time_kirara"",""megami_magazine""]"
I70-021903,amamiya_sophia_seren,4,Character,,,,,天宮・ソフィア・聖恋,,"[""assault_lily"",""real_life""]"
I70-021904,antispiral,4,Character,,,,,アンチスパイラル,,"[""tengen_toppa_gurren_lagann"",""tengen_toppa_gurren_lagann:_lagann-hen"",""tengen_toppa_gurren_lagann:_parallel_works""]"
I70-021905,anya_melfissa_(indonesian_casual),4,Character,"anya_melfissa_(casual),anya_melfissa_(2nd_costume)",anya melfissa (2nd costume) | anya melfissa (casual),,,アーニャ・メルフィッサ(インドネシア風衣装),,"[""hololive"",""hololive_indonesia"",""hololive_english""]"
I70-021906,anzu_(yume_no_owari),4,Character,,,,,杏,,"[""original"",""calbee_(potato_chips)""]"
I70-021907,arisugawa_riu,4,Character,riu_(rebun),riu (rebun),,,有栖川りう,,"[""original"",""indie_virtual_youtuber""]"
I70-021908,aurora_(fate),4,Character,,,,,オーロラ(Fate),,"[""fate/grand_order"",""fate_(series)"",""fate/stay_night""]"
I70-021909,awp_(girls'_frontline)_(nekoya_(liu)),4,Character,awp_(girls_frontline)_(nekoya_(liu)),awp (girls frontline) (nekoya (liu)),,,AWP（女の子の最前線）（nekoya（liu））,,"[""original"",""girls'_frontline""]"
I70-021910,basil_hawkins,4,Character,,,,,バジル・ホーキンス,,"[""one_piece"",""one_piece_card_game"",""one_piece_treasure_cruise""]"
I70-021911,boingo,4,Character,,,,,ボインゴ,,"[""jojo_no_kimyou_na_bouken"",""stardust_crusaders"",""vento_aureo""]"
I70-021912,carrera_(viper),4,Character,,,,,,,[]
I70-021913,castti_florenz,4,Character,castti_(octopath_traveler),castti (octopath traveler),,,キャスティ・フローレンツ,,"[""octopath_traveler"",""octopath_traveler_ii"",""octopath_traveler_i""]"
I70-021914,chibimon,4,Character,demiveemon,demiveemon,,,チビモン,,"[""digimon"",""digimon_adventure_02"",""digimon_adventure""]"
I70-021915,chrome_(pgr),4,Character,chrome_(punishing:_gray_raven),chrome (punishing: gray raven),,,库洛姆,,"[""punishing:_gray_raven"",""nier:automata"",""nier_(series)""]"
I70-021916,chudjak,4,Character,,,,,,,"[""original"",""boy's_club"",""sousou_no_frieren""]"
I70-021917,constantia_s2,4,Character,,,,,コンスタンツァ,,"[""last_origin"",""fire_emblem"",""fire_emblem_fates""]"
I70-021918,cynthia_lane,4,Character,,,,,シンシア・レーン,,"[""overman_king_gainer"",""eureka_seven"",""eureka_seven_(series)""]"
I70-021919,delores_(mvv),4,Character,,,,,ドロレス,,"[""original"",""aika_(series)"",""aika_zero""]"
I70-021920,deus_ex_maki-chan,4,Character,,,,,デウス・エクス・マキちゃん,,"[""original""]"
I70-021921,dottore_(heretic_of_the_false_moon)_(genshin_impact),4,Character,,,,,赝月的异端者,,"[""genshin_impact"",""jujutsu_kaisen"",""hello_kitty""]"
I70-021922,doushite-chan,4,Character,,,,,どうしてちゃん,,"[""vocaloid"",""mahou_shoujo_to_chokorewito_(vocaloid)"",""kamippoina_(vocaloid)""]"
I70-021923,dun_stallion_(fate),4,Character,dun_stallion,dun stallion,,,ダン・スタリオン（運命）,,"[""fate_(series)"",""fate/grand_order"",""fate/apocrypha""]"
I70-021924,dusk_(ambience_synesthesia_2022)_(arknights),4,Character,,,,,,,"[""arknights"",""ambience_synesthesia""]"
I70-021925,eclair_(la_pucelle),4,Character,,,,,エクレア（ラプセル）,,"[""la_pucelle_tactics"",""marl_kingdom"",""disgaea""]"
I70-021926,eclipse_shadow,4,Character,,,,,エクリプス・シャドウ,,[]
I70-021927,eiscue_(noice),4,Character,,,,,ナイスフェイス,,"[""pokemon"",""pokemon_sword_and_shield"",""pokemon_diamond/pearl/platinum""]"
I70-021928,eishin_flash_(precise_chocolatier)_(umamusume),4,Character,eishin_flash_(collect_chocolatier)_(umamusume),eishin flash (collect chocolatier) (umamusume),,,コレクト・ショコラティエ,,"[""umamusume"",""akari_ga_yatte_kitazo_(vocaloid)"",""fate/stay_night""]"
I70-021929,elie_wayne,4,Character,,,,,エリー・ウェイン,,"[""original"",""hololive"",""hololive_english""]"
I70-021930,elira_pendora_(4th_costume),4,Character,,,,,,,"[""nijisanji"",""nijisanji_en"",""hololive""]"
I70-021931,elu_(1st_costume)_(nijisanji),4,Character,,,,,える(旧通常),,"[""nijisanji"",""anpanman"",""coca-cola""]"
I70-021932,elyse_(sound_horizon),4,Character,,,,,,,"[""sound_horizon"",""maerchen_(sound_horizon)"",""roman_(sound_horizon)""]"
I70-021933,enna_alouette_(fall_casual),4,Character,"enna_alouette_(3rd_costume),enna_alouette_(zuttomo)",enna alouette (3rd costume) | enna alouette (zuttomo),,,,,"[""nijisanji"",""nijisanji_en"",""grizzly_ni_osowaretara""]"
I70-021934,estellise_sidos_heurassein_(campus_royalty),4,Character,,,,,Estellise Sidos Heurassein（キャンパスロイヤルティ）,,"[""tales_of_(series)"",""tales_of_vesperia"",""tales_of_asteria""]"
I70-021935,euclase_(houseki_no_kuni),4,Character,,,,,ユークレース,,"[""houseki_no_kuni"",""alice's_adventures_in_wonderland"",""little_red_riding_hood_(fairy_tale)""]"
I70-021936,ewiyar_(granblue_fantasy),4,Character,,,,,イーウィヤ,,"[""granblue_fantasy"",""cygames"",""famitsu""]"
I70-021937,faize_scheifa_beleth,4,Character,,,,,フェイズ・シッファー・ベレス,,"[""star_ocean"",""star_ocean:_the_last_hope"",""star_ocean:_the_second_story""]"
I70-021938,female_robin_(grima)_(halloween)_(fire_emblem),4,Character,robin_(female)_(halloween)_(fire_emblem),robin (female) (halloween) (fire emblem),,,,,"[""fire_emblem"",""fire_emblem_heroes"",""fire_emblem_awakening""]"
I70-021939,fiore_brunelli,4,Character,,,,,フィオーレ・ブルネリ,,"[""star_ocean"",""star_ocean:_integrity_and_faithlessness"",""star_ocean:_anamnesis""]"
I70-021940,flicky_(character),4,Character,,,,,,,"[""sonic_(series)"",""sonic_the_hedgehog_(classic)"",""sonic_adventure""]"
I70-021941,fujimi_suzu,4,Character,,,,,富士見鈴,,"[""nitroplus"",""soniani"",""animedia""]"
I70-021942,gardie_(otsukimi),4,Character,,,,,,,"[""original"",""beauty_and_the_beast_(fairy_tale)"",""bishoujo_senshi_sailor_moon""]"
I70-021943,glasgow_(azur_lane),4,Character,,,,,グラスゴー(アズールレーン),,"[""azur_lane"",""uefa_euros"",""yu-gi-oh!""]"
I70-021944,grizzly_mkv_(weekend_cop)_(girls'_frontline),4,Character,,,,,週末SP,,"[""girls'_frontline"",""coca-cola"",""girls'_frontline_2:_exilium""]"
I70-021945,haku_(fate),4,Character,,,,,ハク,,"[""fate/grand_order"",""fate_(series)"",""futari_wa_precure""]"
I70-021946,holstein_(cccpo),4,Character,,,,,ホルスタイン,,"[""original""]"
I70-021947,hyou-kun,4,Character,,,,,ヒョウくん,,"[""idolmaster"",""idolmaster_cinderella_girls"",""idolmaster_cinderella_girls_u149""]"
I70-021948,ichinose_uruha_(2nd_costume),4,Character,,,,,,,"[""vspo!"",""apex_legends"",""nanashi_inc.""]"
I70-021949,indivilia_(nikke),4,Character,,,,,インディビリア(勝利の女神:NIKKE),,"[""goddess_of_victory:_nikke""]"
I70-021950,inkarmat,4,Character,,,,,インカㇻマッ,,"[""golden_kamuy"",""pokemon""]"
