cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038049,doukyuusei_2,Copyright,443,REVIEWED_UNRESOLVED,公式一次情報を安全に確定できず,,現表記は妥当そうだが一次情報不足のためHIGH判定を見送る
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038071,story_of_eastern_wonderland,Copyright,436,REVIEWED_UNRESOLVED,旧作の公式日本語表記を一次情報で確定できず,,推測せず保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038086,tsukuyomi_moonphase,Copyright,431,REVIEWED_UNRESOLVED,漫画正式タイトルと曖昧性除去の一次根拠不足,,括弧付き表示の妥当性をHIGHで確定できない
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038129,kakyuusei,Copyright,421,REVIEWED_UNRESOLVED,旧作の一次情報を安全に確定できず,,現表記は有力だがHIGH判定を見送る
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038155,fuuki_iinchou_seira,Copyright,415,REVIEWED_UNRESOLVED,作品同定と正式日本語タイトルの一次根拠不足,,推測せず保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038163,pacific_(kancolle),Copyright,413,REVIEWED_UNRESOLVED,同人作品系列の正式タイトル範囲を確定できず,,umbrellaを狭めないため保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038164,sinsekai_record,Copyright,413,REVIEWED_UNRESOLVED,公式プロジェクト名との対応をHIGHで確定できず,,推測せず保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038167,gwechul,Copyright,411,REVIEWED_UNRESOLVED,日本語公式タイトルの一次根拠不足,,翻訳推測を避け保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038200,code:_kite,Copyright,400,REVIEWED_UNRESOLVED,日本向け正式タイトルの一次根拠不足,,中国語原題からの推測を避け保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038229,magician's_aerial_dream,Copyright,395,REVIEWED_UNRESOLVED,作品同定と公式日本語名を確定できず,,推測せず保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-038246,phantasmagoria_of_dim.dream,Copyright,391,REVIEWED_UNRESOLVED,旧作の公式日本語表記を一次情報で確定できず,,現表記は有力だがHIGH判定を見送る
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003248,meltryllis_(swimsuit_lancer)_(second_ascension)_(fate),Character,1034,REVIEWED_UNRESOLVED,公式日本語名と再臨表記の組合せを一次情報で確定できず,,派生形態名を推測せず保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003258,rosa_(tears_of_themis),Character,1032,REVIEWED_UNRESOLVED,日本語公式キャラクター名を確定できず,,ローカライズ名の推測を避け保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003288,label_(nikke),Character,1022,REVIEWED_UNRESOLVED,日本語公式キャラクター名を確定できず,,推測せず保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003328,pebble_(koseki_bijou),Character,1007,REVIEWED_UNRESOLVED,公式日本語名を確定できず,,VTuber関連架空キャラクターとして対象内だが表記は保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003352,miss_cloud,Character,1001,REVIEWED_UNRESOLVED,キャラクター同定と公式日本語名を確定できず,,推測せず保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003358,mewo,Character,999,REVIEWED_UNRESOLVED,キャラクター同定と公式日本語名を確定できず,,推測せず保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003371,rieszverne_suzette_paladill,Character,995,REVIEWED_UNRESOLVED,フルネームの公式日本語表記を確定できず,,短縮名への断定を避け保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003379,kamanosuke_(zenless_zone_zero),Character,994,REVIEWED_UNRESOLVED,公式日本語名を一次情報で確定できず,,愛称との境界も不明なため保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003442,little_ica_(honkai:_star_rail),Character,977,REVIEWED_UNRESOLVED,公式日本語名を一次情報で確定できず,,推測せず保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003468,jingwei_(bird),Character,971,REVIEWED_UNRESOLVED,キャラクター同定と公式日本語名を確定できず,,推測せず保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003487,lida_(pokemon),Character,966,REVIEWED_UNRESOLVED,公式日本語名との対応を確定できず,,ポケモン関連だが誤同定回避のため保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-003517,male_endministrator_(arknights),Character,956,REVIEWED_UNRESOLVED,役割名の公式日本語表記を確定できず,,ファン訳を避け保留
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-050191,sugina_miki,Artist,311,REVIEWED_UNRESOLVED,公式プロフィールまたは一次クレジットを今回確定できず,,読みを推測せず現表記のHIGH判定を見送る
cycle-0003,1,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-050545,yamamoto_kazue,Artist,300,REVIEWED_UNRESOLVED,一次クレジットを今回確定できず,,同名識別を優先し保留
