identity_key,candidate_cluster,candidate_state,human_intent,review_note
jacket_lift,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jacket_on_arm,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jacket_on_shoulders,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jacket_over_head,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jacket_over_hoodie,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jacket_over_jacket,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jacket_over_shoulder,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jacket_partially_removed,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jacket_pull,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jacket_tucked_in,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jacket_tug,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jumpsuit_around_waist,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
jumpsuit_pull,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
kimono_on_shoulders,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
kimono_partially_removed,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
knee_cutout,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
kneehighs_pull,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
lace_pantyhose_hooked_on_heel_(meme),GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
leaf_censor,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
leggings_pull,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
leggings_under_shorts,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
leggings_under_skirt,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
legwear_cutout,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
lifting_another's_clothes,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
loincloth_aside,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
loincloth_lift,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
loose_bandages,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
loose_belt,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
loose_bowtie,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
loose_clothes,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
loose_kimono,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
loose_necktie,GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|NONE,FULL_REVIEW_GENERAL_CLOTHING_STATE_EXPOSURE_NONE_V86_BATCH3,,
