row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-002501,chihiro_(blue_archive),4,Character,kagami_chihiro_(blue_archive),kagami chihiro (blue archive),,各務チヒロ,,카가미치히로,"[""blue_archive"",""vocaloid"",""love_live!""]"
I70-002502,indou_hikaru,4,Character,hikaru_(hikaru_ga_shinda_natsu),hikaru (hikaru ga shinda natsu),,,ヒカル,,"[""hikaru_ga_shinda_natsu"",""papico_(ice_cream)"",""alien_stage""]"
I70-002503,tingyun_(honkai:_star_rail),4,Character,,,,テイウン,停云 | 停雲,Tingyun | 정운,"[""honkai:_star_rail"",""honkai_(series)"",""genshin_impact""]"
I70-002504,neo_universe_(umamusume),4,Character,,,,ネオユニヴァース | ネオユニヴァース(ウマ娘),,,"[""umamusume"",""real_life"",""gundam""]"
I70-002505,durandal_(honkai_impact),4,Character,bianka_durandal_ataegina,bianka durandal ataegina,,デュランダル,幽兰戴尔 | 幽兰黛尔,,"[""honkai_(series)"",""honkai_impact_3rd"",""mihoyo""]"
I70-002506,fami_(chainsaw_man),4,Character,famine_devil_(chainsaw_man),famine devil (chainsaw man),,キガ | キガ(チェンソーマン) | キガちゃん | 飢餓の悪魔,,,"[""chainsaw_man"",""burger_king"",""chiikawa""]"
I70-002507,imai_lisa,4,Character,,,,今井リサ,,,"[""bang_dream!"",""bang_dream!_girls_band_party!"",""bang_dream!_it's_mygo!!!!!""]"
I70-002508,asuka_(senran_kagura),4,Character,,,,飛鳥(閃乱カグラ),飛鳥,,"[""senran_kagura"",""senran_kagura_new_wave"",""senran_kagura_shoujo-tachi_no_shin'ei""]"
I70-002509,kneesocks_(psg),4,Character,,,,ニーソックス(パンティ&ストッキングwithガーターベルト),,,"[""panty_&_stocking_with_garterbelt"",""inazuma_eleven_(series)"",""trigger_(company)""]"
I70-002510,necrass_(arknights),4,Character,eblana_(arknights),eblana (arknights),,,エブラナ(アークナイツ),,"[""arknights"",""ambience_synesthesia"",""guilty_gear""]"
I70-002511,orphie_magnusson,4,Character,"orphie_(zenless_zone_zero),orpheus_(zenless_zone_zero)",orpheus (zenless zone zero) | orphie (zenless zone zero),,,オルペウス・マグヌッソン,,"[""zenless_zone_zero"",""honkai:_star_rail"",""honkai_(series)""]"
I70-002512,thoma_(genshin_impact),4,Character,,,,トマ人 | トーマ | トーマ(原神),,,"[""genshin_impact"",""gigo"",""mihoyo""]"
I70-002513,layla_(genshin_impact),4,Character,,,,レイラ | レイラ(原神),莱依拉,Layla,"[""genshin_impact"",""honkai_(series)"",""mihoyo""]"
