row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-058251,nakamura_kusata,1,Artist,,,,,中村kusata,,[]
I70-058252,namuko,1,Artist,omoni_umani,omoni umani,,,南京,,[]
I70-058253,nanoningen_(anapoko),1,Artist,,,,,ナノニンゲン（アナポコ）,,[]
I70-058254,nasubin_(nasubisamurai15),1,Artist,,,,,Nasubin（Nasubisamurai15）,,[]
I70-058255,neki-t,1,Artist,,,,,neki-t,,[]
I70-058256,nepperoni,1,Artist,,,,,,,[]
I70-058257,nerotarou,1,Artist,,,,,nerotarou,,[]
I70-058258,ness_(pjw0168),1,Artist,mackereln,mackereln,,,,,[]
I70-058259,nokaa_aru,1,Artist,,,,,,,[]
I70-058260,okashira_moppu,1,Artist,,,,,,,[]
I70-058261,oldlim,1,Artist,tsugumi_(artist),tsugumi (artist),,,オールドリム,,[]
I70-058262,peach-cup,1,Artist,,,,,,,[]
I70-058263,pepeppepe101,1,Artist,,,,,,,[]
I70-058264,pkpkpppk,1,Artist,ahokoo,ahokoo,,,pkpkpppk,,[]
I70-058265,prophecy_(rakuichimonji),1,Artist,,,,,預言（rakuichimonji）,,[]
I70-058266,rbx_lamen,1,Artist,,,,,RBXラメン,,[]
I70-058267,ryuto7075,1,Artist,,,,,,,[]
I70-058268,sacanahen,1,Artist,sakanahen,sakanahen,,,サカナヘン,,[]
I70-058269,sao7,1,Artist,sao6,sao6,,,,,[]
I70-058270,satetsu,1,Artist,,,,,衛星,,[]
I70-058271,satoimo_chika,1,Artist,,,,,サトイモチカ,,[]
I70-058272,shimana_(cs-ts-az),1,Artist,,,,,シマナ（CS-TS-AZ）,,[]
I70-058273,shirane_koitsu,1,Artist,syouji-fascism,syouji-fascism,,,Shirane Koitsu,,[]
I70-058274,shishanmo,1,Artist,,,,,シシャンモ,,[]
I70-058275,shu_kunkuokuozi,1,Artist,uso_kun_kuo_kuo_ko,uso kun kuo kuo ko,,,,,[]
I70-058276,shuini_xiaomao,1,Artist,,,,,,,[]
I70-058277,shuu-0208,1,Artist,,,,,shuu-0208,,[]
I70-058278,sinakyo,1,Artist,,,,,sinakyo,,[]
I70-058279,solevisionarts,1,Artist,,,,,,,[]
I70-058280,spice_mega,1,Artist,,,,,,,[]
I70-058281,st.kuma,1,Artist,,,,,セントクマ,,[]
I70-058282,suta_furachina,1,Artist,,,,,Suta Furachina,,[]
I70-058283,suzushiro_yukari,1,Artist,,,,,スズシロ・ユカリ,,[]
I70-058284,takanae_kyourin,1,Artist,"takanae,takanae_keirei",takanae | takanae keirei,,,Takanae Kyourin,,[]
I70-058285,takanashi_shin,1,Artist,,,,,,,[]
I70-058286,takayama_kisai,1,Artist,,,,,高山Kisai,,[]
I70-058287,tataki_tuna,1,Artist,,,,,タタキマグロ,,[]
I70-058288,teisei_misagi,1,Artist,"konwashi_2,teisei_sagishi,shirasagi-shi",konwashi 2 | shirasagi-shi | teisei sagishi,,,,,[]
I70-058289,tokitsu_sousaku,1,Artist,,,,,,,[]
I70-058290,tokoi,1,Artist,,,,,トコイ,,[]
I70-058291,turnip_eh,1,Artist,,,,,,,[]
I70-058292,usui_harusame,1,Artist,,,,,usui harusame,,[]
I70-058293,washiwa,1,Artist,,,,,ワシワ,,[]
I70-058294,yabby,1,Artist,nankong,nankong,,,ヤビー,,[]
I70-058295,yaise,1,Artist,,,,,Yaise,,[]
I70-058296,yakurope-moko,1,Artist,,,,,Yakurope-Moko,,[]
I70-058297,yamai_(lsd),1,Artist,,,,,,,[]
I70-058298,yawaraka_black,1,Artist,,,,,ヤワラカブラック,,[]
I70-058299,yuanagae,1,Artist,,,,,ユアナガ,,[]
I70-058300,yuutopia,1,Artist,utopia_(fantomubureibum2),utopia (fantomubureibum2),,,ユートピア,,[]
