cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039773,confessions_of_a_rotten_girl_(vocaloid),Copyright,187,REVIEWED_UNRESOLVED,Official Japanese title identity not established at HIGH confidence,,Single bounded evidence pass did not establish a safe formal Japanese title.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039776,kiseijuu,Copyright,187,REVIEWED_UNRESOLVED,First-party title evidence not established in bounded pass,,Current rendering is plausible but retained unresolved rather than relying on non-primary identity evidence.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039793,houou_senki_maimu,Copyright,186,REVIEWED_UNRESOLVED,First-party title evidence not established in bounded pass,,No safe HIGH-confidence verification in this pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039807,nekojishi,Copyright,185,REVIEWED_UNRESOLVED,Japanese formal title not established at HIGH confidence,,Original title and Japanese display relationship remained uncertain.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039837,lovely_x_cation_2,Copyright,183,REVIEWED_UNRESOLVED,Exact sequel title rendering not verified from first-party evidence,,Current display may omit sequel identity; no semantic change made without evidence.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039842,suicide_boy,Copyright,183,REVIEWED_UNRESOLVED,Japanese formal title not established from first-party evidence,,No safe HIGH-confidence resolution in bounded pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039845,juuni_taisen,Copyright,182,REVIEWED_UNRESOLVED,First-party title evidence not established in bounded pass,,Current rendering is plausible but not promoted without source verification.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039857,kyouran_kazoku_nikki,Copyright,181,REVIEWED_UNRESOLVED,First-party title evidence not established in bounded pass,,Current rendering is plausible but not promoted without source verification.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039866,surge_concerto,Copyright,181,REVIEWED_UNRESOLVED,Umbrella identity versus current game-title display remains uncertain,,Avoided narrowing the Surge Concerto umbrella to シェルノサージュ without first-party confirmation.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039885,final_fantasy_fables,Copyright,179,REVIEWED_UNRESOLVED,Canonical umbrella identity and Japanese rendering not safely established,,Current display appears suspicious but bounded pass did not establish the correct formal umbrella title.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039891,kobe_shinbun,Copyright,179,REVIEWED_UNRESOLVED,Real-world company or publication scope identity not safely disambiguated,,Did not scope-skip without confirming whether tag identity is the real newspaper entity or an illustrated property context.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-004818,reu_(cookie),Character,674,REVIEWED_UNRESOLVED,Official Japanese character name not established,,Fan/community-style Cookie identity was not promoted without official Japanese naming evidence.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-004865,debitto_(makaino_ririmu),Character,665,REVIEWED_UNRESOLVED,Official Japanese character name not established,,No first-party Japanese name evidence found in bounded pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-004890,usami_(danganronpa),Character,662,REVIEWED_UNRESOLVED,Official Japanese character-name evidence not established in bounded pass,,Current rendering is plausible but not promoted without first-party verification.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-004899,kylar_(degrees_of_lewdity),Character,660,REVIEWED_UNRESOLVED,Official Japanese name unavailable or not established,,No safe official Japanese rendering established.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-004904,ichigo_(cookie),Character,659,REVIEWED_UNRESOLVED,Official Japanese character name not established,,Fan/community-style Cookie identity was not promoted without official Japanese naming evidence.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-004906,kromer_(project_moon),Character,659,REVIEWED_UNRESOLVED,Official Japanese character-name evidence not established in bounded pass,,Current rendering is plausible but no first-party Japanese evidence was established.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-004922,qingming_bird_(zenless_zone_zero),Character,657,REVIEWED_UNRESOLVED,Official Japanese character name not established,,No safe first-party Japanese rendering established in bounded pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-004924,koganei_niko,Character,656,REVIEWED_UNRESOLVED,Identity and official Japanese character name not established,,No safe HIGH-confidence resolution in bounded pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-004935,kanna_(cookie),Character,654,REVIEWED_UNRESOLVED,Official Japanese character name not established,,Fan/community-style Cookie identity was not promoted without official Japanese naming evidence.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-004940,death-sensei_(mori_calliope),Character,653,REVIEWED_UNRESOLVED,Official Japanese character name not established,,No safe first-party Japanese naming evidence established in bounded pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-060529,fukushima_masayasu,Artist,147,REVIEWED_UNRESOLVED,First-party artist identity evidence not established in bounded pass,https://natalie.mu/comic/news/list/artist_id/139955,Secondary publication evidence supports ふくしま正保 but no first-party profile or credit was established in this pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-060549,inoue_yoshihisa,Artist,147,REVIEWED_UNRESOLVED,First-party artist identity evidence not established in bounded pass,,No safe official profile or credit established in one reasonable pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-060777,yoshizuki_kumichi,Artist,146,REVIEWED_UNRESOLVED,First-party artist identity evidence not established in bounded pass,https://mangaseek.net/person/7775,Current rendering is strongly supported by secondary references but no first-party profile or credit was established in this pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-060915,yonekura_kengo,Artist,145,REVIEWED_UNRESOLVED,First-party artist identity evidence not established in bounded pass,https://www.comics.org/creator/111487/,Secondary creator database supports the name but HIGH-confidence first-party evidence was not established.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-061020,sakai_hamachi,Artist,144,REVIEWED_UNRESOLVED,First-party artist identity evidence not established in bounded pass,,No safe official profile or credit established in one reasonable pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-061029,sekino_takehiro,Artist,144,REVIEWED_UNRESOLVED,First-party artist identity evidence not established in bounded pass,,No safe official profile or credit established in one reasonable pass.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-061041,tanaka_ken'ichi,Artist,144,REVIEWED_UNRESOLVED,Artist identity ambiguous without a uniquely matching first-party credit,,Common personal name; avoided guessing identity or reading without a uniquely matching official credit.
cycle-0005,1,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-061183,task_owner,Artist,143,REVIEWED_UNRESOLVED,First-party artist identity evidence not established in bounded pass,,No safe official profile or credit established in one reasonable pass.
