cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-040268,mana_khemia_(series),Copyright,155,REVIEWED_UNRESOLVED,Series umbrella identity not safely matched to a first-party Japanese title,,No trustworthy first-party series-level evidence established in this pass.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-040272,saikin_kokuhaku_wo_kotowatta_bakari_no_kouhai_joshi_ga_gimai_ni_natteshimatta,Copyright,155,REVIEWED_UNRESOLVED,Current display and canonical identity could not be reconciled to a trustworthy primary source,,No safe HIGH-confidence title mapping established.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-040366,haks,Copyright,149,REVIEWED_UNRESOLVED,Canonical identity is too ambiguous for a safe title determination,,No trustworthy primary identity source established.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-040379,demons_roots_(series),Copyright,148,REVIEWED_UNRESOLVED,Series umbrella wording was not confirmed by first-party evidence,https://store.steampowered.com/app/1933660/Demon_Roots/,Steam confirms an individual title but not the exact series umbrella semantics.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-040383,mirai_akari's_new_virtual_youtuber_illustration_contest,Copyright,148,REVIEWED_UNRESOLVED,Exact official Japanese contest title not established,,VTuber/illustration content remains in scope; title unresolved.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-040412,sonic_the_hedgehog_3_(movie),Copyright,146,REVIEWED_UNRESOLVED,Exact mapping between canonical movie tag and Japanese theatrical title not independently verified,,Fictional mixed-media property remains in scope.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-040418,dancouga_(series),Copyright,145,REVIEWED_UNRESOLVED,Series umbrella scope versus individual title not safely verified,,No first-party umbrella evidence established in this pass.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-040419,deepness_(love_live!),Copyright,145,REVIEWED_UNRESOLVED,Exact tag identity and official title context not safely verified,,Search results were ambiguous; no suitable first-party evidence established.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-069000,inomata_mutsumi,Artist,101,REVIEWED_UNRESOLVED,Official profile or direct credit source was not established,https://prtimes.jp/main/html/rd/p/000000052.000097977.html,Name is strongly supported but available checked source was not sufficient for strict artist primary-source policy.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-069498,himaruya_hidekazu,Artist,99,REVIEWED_UNRESOLVED,Official profile or direct credit source not established,,Artist is never scope-skipped; identity-safe confirmation remained insufficient.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-069654,wakaki_tamiki,Artist,99,REVIEWED_UNRESOLVED,Official profile or direct credit source not established,,No safe HIGH-confidence primary-source confirmation in this pass.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-070175,shimura_takako,Artist,97,REVIEWED_UNRESOLVED,Official profile or direct credit source not established,,No safe HIGH-confidence primary-source confirmation in this pass.
cycle-0005,4,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-070380,minamoto_hisanari,Artist,96,REVIEWED_UNRESOLVED,Official profile or direct credit source not established,,No safe HIGH-confidence primary-source confirmation in this pass.
