row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-032301,sakai_aruko,4,Character,aru_neko_(yani_neko),aru neko (yani neko),,,アルねこ,,[]
I70-032302,sakayori_momiji,4,Character,sakayori_iroha's_mother,sakayori iroha's mother,,,酒寄紅葉,,"[""cho_kaguya-hime!"",""kochikame""]"
I70-032303,sakuramachi_touko,4,Character,sakuramachi_fuyuko,sakuramachi fuyuko,,,櫻待冬子,,"[""succubus_stayed_life"",""comiket_87"",""dengeki_moeoh""]"
I70-032304,salvatore_(pokemon),4,Character,,,,,セイジ,,"[""pokemon"",""pokemon_scarlet_and_violet"",""pokemon_black_2_and_white_2""]"
I70-032305,sarah_mcdougal,4,Character,sara_mcdougal,sara mcdougal,,,サラ・マクドゥーガル,,"[""love_hina"",""bashamichi"",""journey_to_the_west""]"
I70-032306,satyr_(halloween)_(granblue_fantasy),4,Character,,,,,,,"[""granblue_fantasy""]"
I70-032307,sawatari_reika,4,Character,,,,,サワタリ・レイカ,,"[""original""]"
I70-032308,sawyer_(pokemon_masters_ex),4,Character,drival_(pokemon),drival (pokemon),,,ドリバル,,"[""pokemon"",""pokemon_masters_ex"",""pokemon_heartgold_and_soulsilver""]"
I70-032309,sayo_(kiki_kaikai),4,Character,,,,,小夜ちゃん,,"[""kiki_kaikai_(series)"",""kiki_kaikai"",""dragon_quest""]"
I70-032310,schach_nouera,4,Character,,,,,シャッハ・ヌエラ,,"[""lyrical_nanoha"",""mahou_shoujo_lyrical_nanoha_strikers"",""mahou_shoujo_lyrical_nanoha_vivid""]"
I70-032311,scout_(arknights),4,Character,,,,,,,"[""arknights"",""mili_(band)"",""a_deer_of_nine_colors""]"
I70-032312,selim_spark,4,Character,,,,,セリム・スパーク,,"[""pop-up_story"",""mikakunin_de_shinkoukei"",""poptepipic""]"
I70-032313,seliph_(scion_of_light)_(fire_emblem),4,Character,,,,,,,"[""fire_emblem"",""fire_emblem:_genealogy_of_the_holy_war"",""fire_emblem_heroes""]"
I70-032314,senri_mana,4,Character,"senri_mana_(princess_connect!),kaiser_insight,mana_senri_(princess_connect!)",kaiser insight | mana senri (princess connect!) | senri mana (princess connect!),,,カイザーインサイト,,"[""princess_connect!"",""cygames"",""manaria_friends""]"
I70-032315,shaft_(live_a_hero),4,Character,,,,,,,"[""live_a_hero"",""tokyo_afterschool_summoners"",""another_eidos-r""]"
I70-032316,shee_icho,4,Character,,,,,銀杏しい,,"[""production_kawaii"",""indie_virtual_youtuber"",""death_note""]"
I70-032317,shiina_mahiru_(milgram),4,Character,,,,,椎奈真昼,,"[""milgram"",""north_american_mythology"",""deltarune""]"
I70-032318,shimane_maru_(kancolle),4,Character,,,,,しまね丸(艦隊これくしょん),,"[""kantai_collection""]"
I70-032319,shingyoku_(orb)_(touhou),4,Character,shingyoku_(orb),shingyoku (orb),,,,,"[""touhou"",""touhou_(pc-98)"",""highly_responsive_to_prayers""]"
I70-032320,shinomiya_rinrin,4,Character,,,,,四之宮リンリン,,"[""himitsu_no_aipri"",""pretty_series"",""di_gi_charat""]"
I70-032321,shirai_yuuri,4,Character,,,,,白井夕璃,,"[""kakyuusei_(series)"",""kakyuusei_2"",""doukyuusei_(series)""]"
I70-032322,shiraishi_nana,4,Character,,,,,白石奈々,,"[""mahjong_soul"",""yostar""]"
I70-032323,shiro_(houseki_no_kuni),4,Character,,,,,シロ（houseki no kuni）,,"[""houseki_no_kuni"",""fate/grand_order"",""fate_(series)""]"
I70-032324,shiva_(granblue_fantasy),4,Character,,,,,シヴァ,,"[""granblue_fantasy"",""princess_connect!"",""shingeki_no_bahamut""]"
I70-032325,shu_nanfeng,4,Character,,,,,疏南风,,"[""touqi_guaitan"",""1000-nen_ikiteru_(vocaloid)"",""huayangshan_jishi""]"
I70-032326,shuusuke_(wolrero),4,Character,,,,,しゅうすけ,,"[""nichijou_kamoshirenai"",""original""]"
I70-032327,shylily_(succubus),4,Character,,,,,,,"[""indie_virtual_youtuber"",""grand_theft_auto"",""grand_theft_auto_vi""]"
I70-032328,silk_(cotton),4,Character,,,,,シルク(コットン),,"[""cotton_(game)"",""advance_wars"",""american_dad!""]"
