row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-066301,pan_koujou,1,Artist,,,,,パン・コジュー,,[]
I70-066302,phenne,1,Artist,,,,,フェネ,,[]
I70-066303,poco24,1,Artist,,,,,poco24,,[]
I70-066304,pof_(peuplierpof),1,Artist,pofgnsn,pofgnsn,,,pof（peuplierpof）,,[]
I70-066305,potion_lilac,1,Artist,,,,,ポーションライラック,,[]
I70-066306,ppyong,1,Artist,p2yong,p2yong,,,,,[]
I70-066307,rafchu,1,Artist,,,,,ラフチュ,,[]
I70-066308,rakujin,1,Artist,,,,,ラクジン,,[]
I70-066309,rega,1,Artist,,,,,,,[]
I70-066310,ren_(endscape20),1,Artist,,,,,ren（endscape20）,,[]
I70-066311,roki_(0214278),1,Artist,,,,,roki（0214278）,,[]
I70-066312,ruroo,1,Artist,,,,,ルーー,,[]
I70-066313,s590220,1,Artist,,,,,,,[]
I70-066314,sakayaki_(burning_soul),1,Artist,sakayaki_yuuya,sakayaki yuuya,,,坂下（バーニングソウル）,,[]
I70-066315,sakuraiisui,1,Artist,,,,,,,[]
I70-066316,sakuyabm,1,Artist,,,,,sakuyabm,,[]
I70-066317,senno_aki,1,Artist,"tonko,tonko(snk)",tonko | tonko(snk),,,セノアキ,,[]
I70-066318,shaa,1,Artist,,,,,シャア,,[]
I70-066319,shichibee_(stm_mimi),1,Artist,,,,,,,[]
I70-066320,shiimai,1,Artist,,,,,shiimai,,[]
I70-066321,shirako_(srk_srtk),1,Artist,,,,,,,[]
I70-066322,shoohee,1,Artist,"21498,shohe",21498 | shohe,,,シュヒー,,[]
I70-066323,siqi_(miharuu),1,Artist,aoki_(miharuu),aoki (miharuu),,,Siqi（Miharuu）,,[]
I70-066324,sky_kiki,1,Artist,,,,,スカイキキ,,[]
I70-066325,spdcooler,1,Artist,,,,,,,[]
I70-066326,sunako_(veera),1,Artist,sunako_(100thfaerie),sunako (100thfaerie),,,Sunako（Veera）,,[]
I70-066327,super_hellrat,1,Artist,mausratten,mausratten,,,,,[]
I70-066328,suzuki_puramo,1,Artist,,,,,スズキプラモ,,[]
I70-066329,tagovantor,1,Artist,,,,,,,[]
I70-066330,taisinkoku,1,Artist,,,,,タイシンコク,,[]
I70-066331,tak0baka,1,Artist,takobaka,takobaka,,,,,[]
I70-066332,takami_akio,1,Artist,,,,,高木紅,,[]
I70-066333,tamamorh,1,Artist,,,,,,,[]
I70-066334,tanabe,1,Artist,mango_purin,mango purin,,,タナベ,,[]
I70-066335,taniguchi_daisuke,1,Artist,taniguchi_daisuke_(surumenium),taniguchi daisuke (surumenium),,,谷口大suke（surumenium）,,[]
I70-066336,tanyatonya,1,Artist,,,,,ターニトニャ,,[]
I70-066337,teaclaw,1,Artist,,,,,,,[]
I70-066338,tensen_(dotted_line),1,Artist,"dai3syougen,tensen_(tfmw5884),d_(tgxr4843)",d (tgxr4843) | dai3syougen | tensen (tfmw5884),,,,,[]
I70-066339,terai_(teraimorimori),1,Artist,,,,,Terai（Teraimorimori）,,[]
I70-066340,the_antin,1,Artist,,,,,,,[]
I70-066341,tiger_(tiger-kimu),1,Artist,,,,,タイガー（タイガム）,,[]
I70-066342,tokunaga_aoi,1,Artist,blue_wasu,blue wasu,,,,,[]
I70-066343,tongji,1,Artist,,,,,,,[]
I70-066344,tonton_(tonz159),1,Artist,tonz159,tonz159,,,トントン（tonz159）,,[]
I70-066345,toudou_charo,1,Artist,,,,,toudou charo,,[]
I70-066346,umino_hotate,1,Artist,umino_atari,umino atari,,,Umino Hotate,,[]
I70-066347,ununtied,1,Artist,,,,,,,[]
I70-066348,usa_(usagi_minku),1,Artist,,,,,,,[]
I70-066349,usamiusamimii,1,Artist,,,,,,,[]
I70-066350,useq1067,1,Artist,,,,,useq1067,,[]
