identity_key,candidate_cluster,candidate_state,human_intent,review_note
how_to_draw_manga_redraw_challenge_(meme),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
how_to_hold_x_(meme),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
how_to_make_sushi_(meme),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
how_to_talk_to_short_people_(meme),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
hoyofair,GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
hoyolab_sticker_redraw,GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
hufflepuff,GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
huge_bow,GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
huh?_cat_(meme),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
hume,GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
hundred-footed_death_maggot_(e.g.o),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
huntrix,GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
husbant_(meme),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
hyadain_no_joujou_yuujou,GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
hyadain_no_kakakata_kataomoi_-_c,GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
hyakkaryouran_(blue_archive),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
i'll_go_fer_scissors._how_'bout_you?_(e.g.o),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
i'll_teach_you_everything_(chainsaw_man),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
"i'm_not_calling_you_""good_boy""_(meme)",GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
i'm_stuff_(meme),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
i'm_such_a_fool,GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
i'm_this_clingy_(meme),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
i've_never_seen_a_guy_recreate_this_successfully_tbh_(meme),GENERAL_ONLY|(none)|NONE,FULL_REVIEW_GENERAL_NONE_NONE_V113_BATCH8,,
