row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-024601,igris_(solo_leveling),4,Character,,,,,,,"[""solo_leveling"",""solo_leveling:_arise"",""wuthering_waves""]"
I70-024602,ikaruga_natsuki,4,Character,,,,,斑鳩夏生,,"[""atri-my_dear_moments-"",""bereal"",""blue_archive""]"
I70-024603,imura_setsuna,4,Character,,,,,井村雪菜,,"[""idolmaster"",""idolmaster_cinderella_girls"",""idolmaster_cinderella_girls_starlight_stage""]"
I70-024604,indou_hikaru_(human),4,Character,,,,,忌堂光,,"[""hikaru_ga_shinda_natsu"",""monitoring_(vocaloid)"",""papico_(ice_cream)""]"
I70-024605,isuzu_kai_ni_(swimsuit)_(kancolle),4,Character,,,,,五十鈴改二(水着),,"[""kantai_collection"",""pokemon""]"
I70-024606,j_(murder_drones),4,Character,,,,,,,"[""murder_drones"",""cookie_run"",""cookie_run:_kingdom""]"
I70-024607,ji_zai,4,Character,,,,,季灾,,"[""dao_gui_yi_xian""]"
I70-024608,jude_mathis_(school_uniform),4,Character,,,,,ジュード・マティス（学校の制服）,,"[""tales_of_(series)"",""tales_of_xillia"",""tales_of_xillia_2""]"
I70-024609,kaburagi_(decadence),4,Character,,,,,カブラギ,,"[""decadence_(anime)"",""youjo_senki""]"
I70-024610,kagero_(spring_ninja)_(fire_emblem),4,Character,kagero_(spring)_(fire_emblem),kagero (spring) (fire emblem),,,,,"[""fire_emblem"",""fire_emblem_heroes"",""fire_emblem_fates""]"
I70-024611,kagura_nana_(1st_costume),4,Character,,,,,,,"[""indie_virtual_youtuber"",""hololive"",""hanayori_jyoshiryou""]"
I70-024612,kahlua_marjoram,4,Character,,,,,Kahlua Marjoram,,"[""galaxy_angel"",""galaxy_angel_rune"",""megami_magazine""]"
I70-024613,kai_shiden,4,Character,,,,,カイ・シデン,,"[""gundam"",""mobile_suit_gundam"",""zeta_gundam""]"
I70-024614,kajikawa_saki,4,Character,,,,,梶川沙紀,,"[""sefri_no_ichihara_ga_nigashite_kurenai"",""majime_na_kouhai_kara_kairaku_zeme_sareru_nante_kiitenai!""]"
I70-024615,kaname_madoka_(haregi_ver.),4,Character,,,,,晴着まどか,,"[""mahou_shoujo_madoka_magica"",""magia_record:_mahou_shoujo_madoka_magica_gaiden"",""mahou_shoujo_madoka_magica_(anime)""]"
I70-024616,kanamori_maria,4,Character,,,,,金森まりあ,,"[""pretty_series"",""kiratto_pri_chan"",""pripara""]"
I70-024617,karasuma_ryuu,4,Character,,,,,烏丸龍,,"[""original""]"
I70-024618,katase_miki,4,Character,,,,,片瀬美希,,"[""mahotama"",""erogos""]"
I70-024619,kawanabe_nazuna,4,Character,,,,,河鍋薺,,"[""assault_lily"",""one_piece""]"
I70-024620,kemuri_jataro,4,Character,kemuri_jatarou,kemuri jatarou,,,煙蛇太郎,,"[""danganronpa_(series)"",""danganronpa_another_episode:_ultra_despair_girls"",""danganronpa_2:_goodbye_despair""]"
I70-024621,kimishima_touka,4,Character,,,,,貴美島冬香,,"[""original"",""disneyland"",""comiket_102""]"
I70-024622,kirishima_(azur_lane),4,Character,,,,,霧島(アズールレーン),,"[""azur_lane"",""kantai_collection"",""azur_lane:_slow_ahead""]"
I70-024623,kizuna_ai_(elegant),4,Character,,,,,キズナアイ・エレガント,,"[""kizuna_ai_inc."",""azur_lane"",""the_moon_studio""]"
I70-024624,kokkuri-san_(gugukoku),4,Character,,,,,コックリさん,,"[""gugure!_kokkuri-san"",""barakamon"",""durarara!!""]"
I70-024625,komamura_sajin,4,Character,,,,,狛村左陣,,"[""bleach"",""bleach:_sennen_kessen-hen"",""bleach:_brave_souls""]"
I70-024626,konishi_saki,4,Character,,,,,小西早紀,,"[""persona"",""persona_4"",""persona_4_the_golden""]"
