row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-033801,haruka_nana,4,Character,,,,,春歌ナナ,,"[""utau"",""vocaloid"",""macne_series""]"
I70-033802,harusame_(autumn)_(kancolle),4,Character,,,,,春雨(中秋),,"[""kantai_collection""]"
I70-033803,hatsune_miku_(star_voice),4,Character,star_voice_(module),star voice (module),,,スターヴォイス,,"[""vocaloid"",""project_diva_(series)"",""freely_tomorrow_(vocaloid)""]"
I70-033804,hatsuyuki_kai_ni_(kancolle),4,Character,,,,,初雪改二(艦隊これくしょん),,"[""kantai_collection"",""famitsu"",""irasutoya""]"
I70-033805,hawkeye_(granblue_fantasy),4,Character,,,,,ホークアイ（グランブルーファンタジー）,,"[""granblue_fantasy"",""idolmaster"",""idolmaster_cinderella_girls""]"
I70-033806,hayase_fukami,4,Character,,,,,早瀬ふかみ,,"[""maitetsu"",""monobeno"",""rail_romanesque""]"
I70-033807,henryk_(fear_&_hunger),4,Character,,,,,,,"[""fear_&_hunger_(series)"",""fear_&_hunger_2:_termina"",""fear_&_hunger_1""]"
I70-033808,henya_the_genius_(school_uniform),4,Character,henya_the_genius_(2nd_costume),henya the genius (2nd costume),,,,,"[""vshojo"",""indie_virtual_youtuber"",""discord""]"
I70-033809,herrscher_of_the_end,4,Character,,,,,第十四律者,,"[""honkai_(series)"",""honkai_gakuen"",""honkai_impact_3rd""]"
I70-033810,hibino_matsuri_(primagista),4,Character,,,,,,,"[""pretty_series"",""waccha_primagi!"",""himitsu_no_aipri""]"
I70-033811,hidaka_saori,4,Character,,,,,日高さおり,,"[""d4dj"",""naruto_(classic)"",""naruto_(series)""]"
I70-033812,hinata_himawari,4,Character,,,,,日向ヒマワリ,,"[""himawari!"",""comp_h's"",""os-tan""]"
I70-033813,hinata_mahiru,4,Character,,,,,日向まひる,,"[""dankira!!!"",""instagram"",""original""]"
I70-033814,hinoshita_kaho_(birthday_jirai_kei),4,Character,,,,,,,"[""love_live!"",""love_live!_hasu_no_sora_jogakuin_school_idol_club"",""real_life""]"
I70-033815,hisami_nanami,4,Character,,,,,久海菜々美,,"[""wake_up_girls!"",""wake_up_girls!_stage_no_tenshi"",""megami_magazine""]"
I70-033816,homura_takeru,4,Character,,,,,穂村尊,,"[""yu-gi-oh!"",""yu-gi-oh!_vrains"",""ace_attorney""]"
I70-033817,honami_azusa,4,Character,,,,,本阿弥あずさ,,"[""specialite_(company)"",""mega_man_(classic)"",""mega_man_(series)""]"
I70-033818,honduran_white_bat_(kemono_friends),4,Character,,,,,シロヘラコウモリ(けものフレンズ),,"[""kemono_friends"",""kemono_friends_3"",""kemono_friends_v_project""]"
I70-033819,hyuuga_makoto,4,Character,hyuga_makoto,hyuga makoto,,,日向マコト,,"[""neon_genesis_evangelion"",""rebuild_of_evangelion"",""kantai_collection""]"
I70-033820,ichigeki_danko,4,Character,,,,,一撃弾子,,"[""honoo_no_toukyuujo:_dodge_danko"",""puniru_wa_kawaii_slime"",""2022_fifa_world_cup""]"
I70-033821,igarashi_sakuko,4,Character,,,,,五十嵐咲子,,"[""silent_hill_(series)"",""silent_hill_f"",""fatal_frame""]"
I70-033822,ilmeria_von_leinweber,4,Character,,,,,イルメリア・フォン・ラインウェバー,,"[""atelier_(series)"",""atelier_firis"",""atelier_lydie_&_suelle""]"
I70-033823,irena_(guweiz),4,Character,,,,,,,"[""original""]"
I70-033824,irene_(claymore),4,Character,,,,,アイリーン（クレイモア）,,"[""claymore_(series)""]"
I70-033825,iro_cloud,4,Character,,,,,,,"[""skoshism"",""minecraft"",""vocaloid""]"
I70-033826,ishtar_(echoing_thunder)_(fire_emblem),4,Character,ishtar_(fire_emblem)_(echoing_thunder),ishtar (fire emblem) (echoing thunder),,,,,"[""fire_emblem"",""fire_emblem:_genealogy_of_the_holy_war"",""fire_emblem_heroes""]"
I70-033827,izumi_(new_year)_(blue_archive),4,Character,,,,,獅子堂イズミ(正月),,"[""blue_archive"",""heinz"",""yuruyuri""]"
I70-033828,jitome-chan_(tawawa),4,Character,,,,,Jitome-chan（Tawawa）,,"[""getsuyoubi_no_tawawa"",""comiket_97"",""house_of_the_dead""]"
I70-033829,jonathan_sims,4,Character,,,,,,,"[""the_magnus_archives"",""among_us""]"
I70-033830,joy_(shenmue),4,Character,,,,,喜び（シェンミュー）,,"[""shenmue"",""shenmue_ii"",""shenmue_the_animation""]"
I70-033831,juju_coo_shnamur,4,Character,,,,,ジュジュ,,"[""mahoujin_guruguru"",""cardcaptor_sakura"",""granblue_fantasy""]"
I70-033832,julie_powers,4,Character,,,,,ジュリー・パワーズ,,"[""scott_pilgrim_(series)"",""scott_pilgrim_takes_off"",""scott_pilgrim_(comics)""]"
I70-033833,kac-pdw_(girls'_frontline),4,Character,"k-pdw_(girls'_frontline),kac-pdw_(girls_frontline)",k-pdw (girls' frontline) | kac-pdw (girls frontline),,,KAC-PDW(ドールズフロントライン),,"[""girls'_frontline"",""girls'_frontline_2:_exilium"",""metal_gear_(series)""]"
I70-033834,kagerou_(ragnarok_online),4,Character,,,,,,,"[""ragnarok_online"",""ragnarok_masters"",""yowamushi_pedal""]"
I70-033835,kamigoori_marimo,4,Character,,,,,神郡鞠萠,,"[""assault_lily""]"
I70-033836,kaminari_ryuunosuke,4,Character,,,,,神成●龍之介,,"[""bishoujo_mangekyou:_kami_ga_tsukuritamouta_shoujo-tachi"",""bishoujo_mangekyou_(series)""]"
I70-033837,kanamori_reiko,4,Character,,,,,金森麗子,,"[""wrestle_angels"",""wrestle_angels_survivor"",""wrestle_angels_survivor_2""]"
I70-033838,kanzaki_(senran_kagura),4,Character,,,,,神咲(閃乱カグラ),,"[""senran_kagura"",""senran_kagura_new_wave"",""senran_kagura_new_link""]"
I70-033839,kawakami_gensai_(third_ascension)_(fate),4,Character,,,,,,,"[""fate/grand_order"",""fate_(series)"",""fate/extra""]"
I70-033840,kawashiro_nitori_(kappa),4,Character,,,,,川橋ニトリ（カッパ）,,"[""touhou"",""mountain_of_faith"",""touhou_lostword""]"
I70-033841,kazemachi_haruka,4,Character,,,,,風町陽歌,,"[""girlfriend_(kari)"",""kantai_collection""]"
I70-033842,kg-6_sleipnir,4,Character,,,,,スレイプニール,,"[""aldnoah.zero"",""gundam"",""gundam_g_no_reconguista""]"
I70-033843,kimberly_jackson_(outfit_4),4,Character,,,,,,,"[""street_fighter"",""street_fighter_6"",""evolution_championship_series""]"
I70-033844,kinomoto_sakura_(pink_star_angel_costume),4,Character,,,,,,,"[""cardcaptor_sakura"",""lyrical_nanoha"",""mahou_shoujo_lyrical_nanoha""]"
I70-033845,kinoshita_ringo_(no-rin),4,Character,,,,,草壁ゆか,,"[""no-rin"",""megami_magazine"",""ga_bunko""]"
I70-033846,kirigaya_hitsugi,4,Character,,,,,桐ヶ谷柩,,"[""akuma_no_riddle"",""romeo_and_juliet"",""yuri_kuma_arashi""]"
I70-033847,kiso_(saury_festival)_(kancolle),4,Character,,,,,木曾(秋刀魚祭り),,"[""kantai_collection""]"
I70-033848,klein_(fire_emblem),4,Character,,,,,クライン（火の紋章）,,"[""fire_emblem"",""fire_emblem:_the_binding_blade"",""fire_emblem_heroes""]"
I70-033849,knuckles_the_echidna_(treasure_hunter),4,Character,,,,,,,"[""sonic_(series)"",""the_murder_of_sonic_the_hedgehog"",""sonic_the_hedgehog_(ova)""]"
I70-033850,kobayashi_aika,4,Character,,,,,ハムリハ,,"[""love_live!"",""love_live!_sunshine!!"",""real_life""]"
